"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"8119","Sickle-cell anaemia with haemoglobin D disease","D106400","","CPRD_GOLD"
"11874","Proliferative retinopathy due to sickle cell disease","F422100","","CPRD_GOLD"
"23519","Sickle-cell anaemia","D106.00","","CPRD_GOLD"
"31075","Sickle-cell thalassaemia","D104211","","CPRD_GOLD"
"31306","Sickle-cell anaemia with haemoglobin C disease","D106300","","CPRD_GOLD"
"31370","Sickle-cell anaemia with crisis","D106200","","CPRD_GOLD"
"32937","Sickle-cell anaemia with no crisis","D106100","","CPRD_GOLD"
"48295","[X]Other sickle-cell disorders","Dyu1200","","CPRD_GOLD"
"57397","Sickle-cell anaemia NOS","D106z00","","CPRD_GOLD"
"69964","Sickle-cell anaemia of unspecified type","D106000","","CPRD_GOLD"
"93872","Sickle-cell anaemia with haemoglobin E disease","D106500","","CPRD_GOLD"
"100001","History of sickle cell anaemia","1458.00","","CPRD_GOLD"
"107027","Sickle cell nephropathy","K0G..00","","CPRD_GOLD"
