"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"677","Thyrotoxicosis","C02..00","","CPRD_GOLD"
"1472","Hyperthyroidism","C02..11","","CPRD_GOLD"
"1567","Thyrotoxic exophthalmos","F4G2000","","CPRD_GOLD"
"3194","Thyrotoxicosis without mention of goitre, cause with crisis","C02z100","","CPRD_GOLD"
"5257","Graves' disease","C020.12","","CPRD_GOLD"
"6245","H/O: hyperthyroidism","1431.00","","CPRD_GOLD"
"10760","Toxic goitre","C02..12","","CPRD_GOLD"
"11426","Toxic multinodular goitre","C022.00","","CPRD_GOLD"
"15565","Thyrotoxicosis without mention of goitre or other cause","C02z.00","","CPRD_GOLD"
"15790","Toxic nodular goitre unspecified","C023.00","","CPRD_GOLD"
"20035","Thyrotoxic heart disease","G557500","","CPRD_GOLD"
"23315","Toxic diffuse goitre","C020.00","","CPRD_GOLD"
"26362","Hyperthyroidism resolved","212P.00","","CPRD_GOLD"
"26699","Thyrotoxicosis NOS","C02zz00","","CPRD_GOLD"
"26701","Thyrotoxicosis without mention of goitre or cause no crisis","C02z000","","CPRD_GOLD"
"26702","Toxic diffuse goitre with no crisis","C020000","","CPRD_GOLD"
"26869","Toxic uninodular goitre with no crisis","C021000","","CPRD_GOLD"
"34220","Thyrotoxicosis of other specified origin NOS","C02yz00","","CPRD_GOLD"
"43136","Thyrotoxicosis of other specified origin","C02y.00","","CPRD_GOLD"
"46985","Toxic multinodular goitre with no crisis","C022000","","CPRD_GOLD"
"49334","Toxic diffuse goitre NOS","C020z00","","CPRD_GOLD"
"49361","Toxic nodular goitre NOS","C023z00","","CPRD_GOLD"
"49508","Thyrotoxicosis from ectopic thyroid nodule","C024.00","","CPRD_GOLD"
"51273","Thyrotoxicosis of other specified origin with no crisis","C02y000","","CPRD_GOLD"
"53280","Toxic uninodular goitre","C021.00","","CPRD_GOLD"
"53981","Toxic multinodular goitre NOS","C022z00","","CPRD_GOLD"
"56270","Thyrotoxicosis from ectopic thyroid nodule NOS","C024z00","","CPRD_GOLD"
"57011","Toxic diffuse goitre with crisis","C020100","","CPRD_GOLD"
"61498","Toxic uninodular goitre NOS","C021z00","","CPRD_GOLD"
"64656","Thyrotoxicosis from ectopic thyroid nodule with no crisis","C024000","","CPRD_GOLD"
"68512","Toxic nodular goitre unspecified with no crisis","C023000","","CPRD_GOLD"
"100004","Toxic nodular goitre unspecified with crisis","C023100","","CPRD_GOLD"
"106532","Thyrotoxicosis of other specified origin with crisis","C02y100","","CPRD_GOLD"
"114480","Toxic multinodular goitre with crisis","C022100","","CPRD_GOLD"
