"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"14G2.00","H/O: osteoarthritis","14G2.00","","IMRD"
"7P20400","Delivery of rehabilitation for osteoarthritis","7P20400","","IMRD"
"9hQ..00","Exception reporting: osteoarthritis quality indicators","9hQ..00","","IMRD"
"9hQ0.00","Excepted fr osteoarthritis quality indicators: pt unsuitable","9hQ0.00","","IMRD"
"9hQ1.00","Excepted osteoarthritis quality indicators: informed dissent","9hQ1.00","","IMRD"
"F163200","Myelopathy due to spondylosis","F163200","","IMRD"
"F337200","Nerve root and plexus compressions in spondylosis","F337200","","IMRD"
"N05..00","Osteoarthritis and allied disorders","N05..00","","IMRD"
"N05..11","Osteoarthritis","N05..11","","IMRD"
"N050.00","Generalised osteoarthritis - OA","N050.00","","IMRD"
"N050000","Generalised osteoarthritis of unspecified site","N050000","","IMRD"
"N050100","Generalised osteoarthritis of the hand","N050100","","IMRD"
"N050111","Heberdens' nodes","N050111","","IMRD"
"N050200","Generalised osteoarthritis of multiple sites","N050200","","IMRD"
"N050400","Primary generalized osteoarthrosis","N050400","","IMRD"
"N050500","Secondary multiple arthrosis","N050500","","IMRD"
"N050600","Erosive osteoarthrosis","N050600","","IMRD"
"N050700","Heberden's nodes with arthropathy","N050700","","IMRD"
"N050z00","Generalised osteoarthritis NOS","N050z00","","IMRD"
"N051.00","Localised, primary osteoarthritis","N051.00","","IMRD"
"N051000","Localised, primary osteoarthritis of unspecified site","N051000","","IMRD"
"N051100","Localised, primary osteoarthritis of the shoulder region","N051100","","IMRD"
"N051200","Localised, primary osteoarthritis of the upper arm","N051200","","IMRD"
"N051300","Localised, primary osteoarthritis of the forearm","N051300","","IMRD"
"N051400","Localised, primary osteoarthritis of the hand","N051400","","IMRD"
"N051500","Localised, primary osteoarthritis of the pelvic region/thigh","N051500","","IMRD"
"N051600","Localised, primary osteoarthritis of the lower leg","N051600","","IMRD"
"N051700","Localised, primary osteoarthritis of the ankle and foot","N051700","","IMRD"
"N051800","Localised, primary osteoarthritis of other specified site","N051800","","IMRD"
"N051900","Primary coxarthrosis, bilateral","N051900","","IMRD"
"N051B00","Primary gonarthrosis, bilateral","N051B00","","IMRD"
"N051C00","Primary arthrosis of first carpometacarpal joints, bilateral","N051C00","","IMRD"
"N051D00","Localised, primary osteoarthritis of the wrist","N051D00","","IMRD"
"N051E00","Localised, primary osteoarthritis of toe","N051E00","","IMRD"
"N051F00","Localised, primary osteoarthritis of elbow","N051F00","","IMRD"
"N051G00","Osteoarthritis of spinal facet joint","N051G00","","IMRD"
"N051z00","Localised, primary osteoarthritis NOS","N051z00","","IMRD"
"N052.00","Localised, secondary osteoarthritis","N052.00","","IMRD"
"N052000","Localised, secondary osteoarthritis of unspecified site","N052000","","IMRD"
"N052100","Localised, secondary osteoarthritis of the shoulder region","N052100","","IMRD"
"N052200","Localised, secondary osteoarthritis of the upper arm","N052200","","IMRD"
"N052300","Localised, secondary osteoarthritis of the forearm","N052300","","IMRD"
"N052400","Localised, secondary osteoarthritis of the hand","N052400","","IMRD"
"N052500","Localised, secondary osteoarthritis of pelvic region/thigh","N052500","","IMRD"
"N052511","Coxae malum senilis","N052511","","IMRD"
"N052600","Localised, secondary osteoarthritis of the lower leg","N052600","","IMRD"
"N052700","Localised, secondary osteoarthritis of the ankle and foot","N052700","","IMRD"
"N052800","Localised, secondary osteoarthritis of other specified site","N052800","","IMRD"
"N052900","Post-traumatic coxarthrosis, bilateral","N052900","","IMRD"
"N052A00","Post-traumatic gonarthrosis, bilateral","N052A00","","IMRD"
"N052B00","Post-traumatic arthrosis of first carpometacarpal jt bilat","N052B00","","IMRD"
"N052C00","Post-traumatic gonarthrosis, unilateral","N052C00","","IMRD"
"N052z00","Localised, secondary osteoarthritis NOS","N052z00","","IMRD"
"N053.00","Localised osteoarthritis, unspecified","N053.00","","IMRD"
"N053000","Localised osteoarthritis, unspecified, of unspecified site","N053000","","IMRD"
"N053100","Localised osteoarthritis, unspecified, of shoulder region","N053100","","IMRD"
"N053200","Localised osteoarthritis, unspecified, of the upper arm","N053200","","IMRD"
"N053300","Localised osteoarthritis, unspecified, of the forearm","N053300","","IMRD"
"N053400","Localised osteoarthritis, unspecified, of the hand","N053400","","IMRD"
"N053500","Localised osteoarthritis, unspecified, pelvic region/thigh","N053500","","IMRD"
"N053512","Hip osteoarthitis NOS","N053512","","IMRD"
"N053600","Localised osteoarthritis, unspecified, of the lower leg","N053600","","IMRD"
"N053611","Patellofemoral osteoarthritis","N053611","","IMRD"
"N053700","Localised osteoarthritis, unspecified, of the ankle and foot","N053700","","IMRD"
"N053800","Localised osteoarthritis, unspecified, of other spec site","N053800","","IMRD"
"N053900","Arthrosis of first carpometacarpal joint, unspecified","N053900","","IMRD"
"N053z00","Localised osteoarthritis, unspecified, NOS","N053z00","","IMRD"
"N054.00","Oligoarticular osteoarthritis, unspecified","N054.00","","IMRD"
"N054000","Oligoarticular osteoarthritis, unspec, of unspecified sites","N054000","","IMRD"
"N054100","Oligoarticular osteoarthritis, unspecified, of shoulder","N054100","","IMRD"
"N054200","Oligoarticular osteoarthritis, unspecified, of upper arm","N054200","","IMRD"
"N054300","Oligoarticular osteoarthritis, unspecified, of forearm","N054300","","IMRD"
"N054400","Oligoarticular osteoarthritis, unspecified, of hand","N054400","","IMRD"
"N054500","Oligoarticular osteoarthritis, unspecified, of pelvis/thigh","N054500","","IMRD"
"N054600","Oligoarticular osteoarthritis, unspecified, of lower leg","N054600","","IMRD"
"N054700","Oligoarticular osteoarthritis, unspecified, of ankle/foot","N054700","","IMRD"
"N054800","Oligoarticular osteoarthritis, unspecified, other spec sites","N054800","","IMRD"
