"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"14C4.11","H/O: ulcerative colitis","14C4.11",,"6664","IMRD"
"J41..12","Ulcerative colitis and/or proctitis","J41..12",,"41905","IMRD"
"J410.00","Ulcerative proctocolitis","J410.00",,"9281","IMRD"
"J410100","Ulcerative colitis","J410100",,"105467","IMRD"
"J410200","Ulcerative rectosigmoiditis","J410200",,"187","IMRD"
"J410300","Ulcerative proctitis","J410300",,"3914","IMRD"
"J410400","Exacerbation of ulcerative colitis","J410400",,"1834","IMRD"
"J410z00","Ulcerative proctocolitis NOS","J410z00",,"252","IMRD"
"J411.00","Ulcerative (chronic) enterocolitis","J411.00",,"357","IMRD"
"J413.00","Ulcerative pancolitis","J413.00",,"838","IMRD"
"Jyu4100","[X]Other ulcerative colitis","Jyu4100",,"179","IMRD"
"N031000","Arthropathy in ulcerative colitis","N031000",,"124","IMRD"
"N045400","Juvenile arthritis in ulcerative colitis","N045400",,"3","IMRD"
