"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"117168016","Renal transplant","7B00.98","70536003","4644","CPRD_AURUM"
"272320011","Allotransplantation of kidney from live donor","7B00111","175901007","24","CPRD_AURUM"
"272325018","Cadaveric renal transplant","7B00212","175902000","3944","CPRD_AURUM"
"272389014","Exploration of renal transplant","7B06300","175948009","702","CPRD_AURUM"
"324973015","Kidney transplant failure and rejection","SP08300","213150003","1306","CPRD_AURUM"
"354610013","Renal transplant rejection","SP08R00","236570004","280","CPRD_AURUM"
"354613010","Very mild acute rejection of renal transplant","SP08V00","236573002","11","CPRD_AURUM"
"354616019","Acute rejection of renal transplant - grade I","SP08E00","236575009","33","CPRD_AURUM"
"354617011","Acute rejection of renal transplant - grade II","SP08F00","236576005","5","CPRD_AURUM"
"354621016","Chronic transplant nephropathy","SP08J11","236578006","20","CPRD_AURUM"
"354623018","Chronic rejection of renal transplant - grade 1","SP08K00","236579003","6","CPRD_AURUM"
"354627017","Chronic rejection of renal transplant - grade III","SP08M00","236581001","0","CPRD_AURUM"
"354628010","Acute-on-chronic rejection of renal transplant","SP08D00","236582008","11","CPRD_AURUM"
"413415016","Unexplained episode of renal transplant dysfunction","SP08N00","277010001","72","CPRD_AURUM"
"422992018","Excision of rejected transplanted kidney","7B01511","284348003","28","CPRD_AURUM"
"501594013","Transplantation of kidney","7B00.00","70536003","93209","CPRD_AURUM"
"906351000006116","[RFC] Renal transplant","","906351000006100","8943","CPRD_AURUM"
"988961000006115","Renal transplant rejected","SP08399","213150003","1","CPRD_AURUM"
"2189151000000117","Urological complication of renal transplant","SP08T00","843691000000100","12","CPRD_AURUM"
"2191221000000118","Vascular complication of renal transplant","SP08W00","844661000000109","6","CPRD_AURUM"
"2197961000000113","Rupture of artery of transplanted kidney","SP08X00","847791000000101","1","CPRD_AURUM"
"2209101000000119","Aneurysm of artery of transplanted kidney","SP08Q00","853021000000108","4","CPRD_AURUM"
"2234541000000115","Thrombosis of artery of transplanted kidney","SP08Z00","864271000000105","2","CPRD_AURUM"
"272326017","Other specified transplantation of kidney","7B00y00","70536003","130","CPRD_AURUM"
"272327014","Transplantation of kidney NOS","7B00z00","70536003","4712","CPRD_AURUM"
"90461000006118","Transplantation of kidney from cadaver","7B00200","175902000","14203","CPRD_AURUM"
"177251000006119","Renal transplant with complication, without blame","TB00111","88797001","1454","CPRD_AURUM"
"177341000006111","Renal tubulo-interstitial disordrs in transplant rejectn","K0B5.00","197747000","35","CPRD_AURUM"
"380061000000118","Interventions associated with transplantation of kidney NOS","7B0Fz00","711446003","17","CPRD_AURUM"
