"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"14A2.00","H/O: hypertension","14A2.00","","IMRD"
"2126100","Hypertension resolved","2126100","","IMRD"
"212K.00","Hypertension resolved","212K.00","","IMRD"
"6146200","Hypertension induced by oral contraceptive pill","6146200","","IMRD"
"6624.00","Borderline hyperten:yearly obs","6624.00","","IMRD"
"6627.00","Good hypertension control","6627.00","","IMRD"
"6628.00","Poor hypertension control","6628.00","","IMRD"
"6629.00","Hypertension:follow-up default","6629.00","","IMRD"
"662b.00","Moderate hypertension control","662b.00","","IMRD"
"662c.00","Hypertension six month review","662c.00","","IMRD"
"662d.00","Hypertension annual review","662d.00","","IMRD"
"662F.00","Hypertension treatm. started","662F.00","","IMRD"
"662G.00","Hypertensive treatm.changed","662G.00","","IMRD"
"662H.00","Hypertension treatm.stopped","662H.00","","IMRD"
"662O.00","On treatment for hypertension","662O.00","","IMRD"
"662P000","Hypertension 9 month review","662P000","","IMRD"
"662q.00","Trial reduction of antihypertensive therapy","662q.00","","IMRD"
"662r.00","Trial withdrawal of antihypertensive therapy","662r.00","","IMRD"
"7Q01.00","High cost hypertension drugs","7Q01.00","","IMRD"
"7Q01y00","Other specified high cost hypertension drugs","7Q01y00","","IMRD"
"7Q01z00","High cost hypertension drugs NOS","7Q01z00","","IMRD"
"8B26.00","Antihypertensive therapy","8B26.00","","IMRD"
"8BL0.00","Patient on maximal tolerated antihypertensive therapy","8BL0.00","","IMRD"
"8I3N.00","Hypertension treatment refused","8I3N.00","","IMRD"
"8IA5.00","Trial withdrawal of antihypertensive therapy declined","8IA5.00","","IMRD"
"8IA6.00","Trial reduction of antihypertensive therapy declined","8IA6.00","","IMRD"
"9N03.00","Seen in hypertension clinic","9N03.00","","IMRD"
"9N1y200","Seen in hypertension clinic","9N1y200","","IMRD"
"9OI9.00","Hypertens.monitor deleted","9OI9.00","","IMRD"
"F404200","Blind hypertensive eye","F404200","","IMRD"
"F421300","Hypertensive retinopathy","F421300","","IMRD"
"G2...00","Hypertensive disease","G2...00","","IMRD"
"G2...11","BP - hypertensive disease","G2...11","","IMRD"
"G20..00","Essential hypertension","G20..00","","IMRD"
"G20..12","Primary hypertension","G20..12","","IMRD"
"G200.00","Malignant essential hypertension","G200.00","","IMRD"
"G201.00","Benign essential hypertension","G201.00","","IMRD"
"G202.00","Systolic hypertension","G202.00","","IMRD"
"G203.00","Diastolic hypertension","G203.00","","IMRD"
"G20z.00","Essential hypertension NOS","G20z.00","","IMRD"
"G20z.11","Hypertension NOS","G20z.11","","IMRD"
"G21..00","Hypertensive heart disease","G21..00","","IMRD"
"G210.00","Malignant hypertensive heart disease","G210.00","","IMRD"
"G210000","Malignant hypertensive heart disease without CCF","G210000","","IMRD"
"G210100","Malignant hypertensive heart disease with CCF","G210100","","IMRD"
"G210z00","Malignant hypertensive heart disease NOS","G210z00","","IMRD"
"G211.00","Benign hypertensive heart disease","G211.00","","IMRD"
"G211000","Benign hypertensive heart disease without CCF","G211000","","IMRD"
"G211100","Benign hypertensive heart disease with CCF","G211100","","IMRD"
"G211z00","Benign hypertensive heart disease NOS","G211z00","","IMRD"
"G21z.00","Hypertensive heart disease NOS","G21z.00","","IMRD"
"G21z000","Hypertensive heart disease NOS without CCF","G21z000","","IMRD"
"G21z011","Cardiomegaly - hypertensive","G21z011","","IMRD"
"G21z100","Hypertensive heart disease NOS with CCF","G21z100","","IMRD"
"G21zz00","Hypertensive heart disease NOS","G21zz00","","IMRD"
"G22..00","Hypertensive renal disease","G22..00","","IMRD"
"G220.00","Malignant hypertensive renal disease","G220.00","","IMRD"
"G221.00","Benign hypertensive renal disease","G221.00","","IMRD"
"G222.00","Hypertensive renal disease with renal failure","G222.00","","IMRD"
"G22z.00","Hypertensive renal disease NOS","G22z.00","","IMRD"
"G22z.11","Renal hypertension","G22z.11","","IMRD"
"G23..00","Hypertensive heart and renal disease","G23..00","","IMRD"
"G230.00","Malignant hypertensive heart and renal disease","G230.00","","IMRD"
"G231.00","Benign hypertensive heart and renal disease","G231.00","","IMRD"
"G232.00","Hypertensive heart&renal dis wth (congestive) heart failure","G232.00","","IMRD"
"G233.00","Hypertensive heart and renal disease with renal failure","G233.00","","IMRD"
"G234.00","Hyperten heart&renal dis+both(congestv)heart and renal fail","G234.00","","IMRD"
"G23z.00","Hypertensive heart and renal disease NOS","G23z.00","","IMRD"
"G24..00","Secondary hypertension","G24..00","","IMRD"
"G240.00","Secondary malignant hypertension","G240.00","","IMRD"
"G240000","Secondary malignant renovascular hypertension","G240000","","IMRD"
"G240z00","Secondary malignant hypertension NOS","G240z00","","IMRD"
"G241.00","Secondary benign hypertension","G241.00","","IMRD"
"G241000","Secondary benign renovascular hypertension","G241000","","IMRD"
"G241z00","Secondary benign hypertension NOS","G241z00","","IMRD"
"G244.00","Hypertension secondary to endocrine disorders","G244.00","","IMRD"
"G24z.00","Secondary hypertension NOS","G24z.00","","IMRD"
"G24z000","Secondary renovascular hypertension NOS","G24z000","","IMRD"
"G24z100","Hypertension secondary to drug","G24z100","","IMRD"
"G24zz00","Secondary hypertension NOS","G24zz00","","IMRD"
"G25..00","Stage 1 hypertension (NICE - Nat Ins for Hth Clin Excl 2011)","G25..00","","IMRD"
"G25..11","Stage 1 hypertension","G25..11","","IMRD"
"G250.00","Stage 1 hyperten (NICE 2011) without evidnce end organ damge","G250.00","","IMRD"
"G251.00","Stage 1 hyperten (NICE 2011) with evidnce end organ damge","G251.00","","IMRD"
"G26..00","Severe hypertension (Nat Inst for Health Clinical Ex 2011)","G26..00","","IMRD"
"G26..11","Severe hypertension","G26..11","","IMRD"
"G27..00","Hypertension resistant to drug therapy","G27..00","","IMRD"
"G28..00","Stage 2 hypertension (NICE - Nat Ins for Hth Clin Excl 2011)","G28..00","","IMRD"
"G2y..00","Other specified hypertensive disease","G2y..00","","IMRD"
"G2z..00","Hypertensive disease NOS","G2z..00","","IMRD"
"G672.00","Hypertensive encephalopathy","G672.00","","IMRD"
"G672.11","Hypertensive crisis","G672.11","","IMRD"
"Gyu2.00","[X]Hypertensive diseases","Gyu2.00","","IMRD"
"Gyu2000","[X]Other secondary hypertension","Gyu2000","","IMRD"
"Gyu2100","[X]Hypertension secondary to other renal disorders","Gyu2100","","IMRD"
"L122.00","Other pre-existing hypertension in preg/childbirth/puerp","L122.00","","IMRD"
"L122000","Other pre-existing hypertension in preg/childb/puerp unspec","L122000","","IMRD"
"L122100","Other pre-existing hypertension in preg/childb/puerp - deliv","L122100","","IMRD"
"L122300","Other pre-exist hypertension in preg/childb/puerp-not deliv","L122300","","IMRD"
