"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"14AN.00","H/O: atrial fibrillation","14AN.00","","IMRD"
"3272.00","ECG: atrial fibrillation","3272.00","","IMRD"
"6A9..00","Atrial fibrillation annual review","6A9..00","","IMRD"
"7936A00","Implant intravenous pacemaker for atrial fibrillation","7936A00","","IMRD"
"G573.00","Atrial fibrillation and flutter","G573.00","","IMRD"
"G573000","Atrial fibrillation","G573000","","IMRD"
"G573200","Paroxysmal atrial fibrillation","G573200","","IMRD"
"G573300","Non-rheumatic atrial fibrillation","G573300","","IMRD"
"G573400","Permanent atrial fibrillation","G573400","","IMRD"
"G573500","Persistent atrial fibrillation","G573500","","IMRD"
"G573700","Chronic atrial fibrillation","G573700","","IMRD"
"G573z00","Atrial fibrillation and flutter NOS","G573z00","","IMRD"
