"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","DATABASE"
"1173","Irbesartan75 mgTabletOral","","","","","UHB"
"3097","Losartan Potassium75 mgTabletOral","","","","","UHB"
"3910","Losartan 100mg with 25mg hydrochlorothiazide100 mgTabletOral","","","","","UHB"
"4704","Candesartan2 mgTabletOral","","","","","UHB"
"1825","Valsartan80 mgCapsuleOral","","","","","UHB"
"2240","Losartan 50mg with 12.5mg hydrochlorothiazide50 mgTabletOral","","","","","UHB"
"3200","Candesartan cilexetil32 mgTabletOral","","","","","UHB"
"3165","Candesartan cilexetil20 mgTabletOral","","","","","UHB"
"2118","Losartan Potassium25 mgTabletNasogas.","","","","","UHB"
"1319","Irbesartan150 mgTabletOral","","","","","UHB"
"3388","Valsartan160 mgCapsuleOral","","","","","UHB"
"781","Losartan Potassium50 mgTabletOral","","","","","UHB"
"817","Candesartan cilexetil16 mgTabletOral","","","","","UHB"
"3169","Candesartan cilexetil0 mgTabletOral","","","","","UHB"
"4416","Candesartan4 mgTabletOral","","","","","UHB"
"2851","Telmisartan40 mgTabletOral","","","","","UHB"
"4321","Candesartan16 mgTabletOral","","","","","UHB"
"2564","Irbesartan300 mgTabletOral","","","","","UHB"
"2115","Losartan Potassium50 mgTabletNasogas.","","","","","UHB"
"715","Candesartan cilexetil4 mgTabletOral","","","","","UHB"
"2902","Irbesartan0 mgTabletOral","","","","","UHB"
"2761","Entresto (sacubitril 24 mg/valsartan 26 mg)1 tabTabletOral","","","","","UHB"
"176","Candesartan cilexetil8 mgTabletOral","","","","","UHB"
"413","Losartan Potassium100 mgTabletOral","","","","","UHB"
"3909","Telmisartan20 mgTabletOral","","","","","UHB"
"3835","Telmisartan 80mg with 12.5mg hydrochlorothiazide1 tabTabletOral","","","","","UHB"
"3163","Candesartan cilexetil12 mgTabletOral","","","","","UHB"
"1784","Olmesartan medoxomil20 mgTabletOral","","","","","UHB"
"2106","Valsartan40 mgCapsuleOral","","","","","UHB"
"1275","Candesartan cilexetil2 mgTabletOral","","","","","UHB"
"2498","Candesartan cilexetil4 mgTabletNasogas.","","","","","UHB"
"1270","Candesartan cilexetil22 mgTabletOral","","","","","UHB"
"1199","Telmisartan80 mgTabletOral","","","","","UHB"
"223","Losartan Potassium25 mgTabletOral","","","","","UHB"
"4564","Candesartan8 mgTabletOral","","","","","UHB"
