"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"412","Hearing loss","F59..00",,"653444","CPRD_GOLD"
"467","Deafness","F59..11",,"252974","CPRD_GOLD"
"536","Sensorineural hearing loss","F591.00",,"105536","CPRD_GOLD"
"626","Ear fitting hearing aid","8D23.00",,"49978","CPRD_GOLD"
"686","Deafness NOS","F59z.00",,"124283","CPRD_GOLD"
"1151","Unspecified conductive hearing loss","F590000",,"5255","CPRD_GOLD"
"1681","Unilateral deafness","1C13100",,"26398","CPRD_GOLD"
"1752","Presbyacusis","F580100",,"53843","CPRD_GOLD"
"1774","Partial deafness","1C13200",,"4294","CPRD_GOLD"
"2061","Unspecified perceptive hearing loss","F591000",,"4620","CPRD_GOLD"
"2348","Perceptive deafness","F591.13",,"2337","CPRD_GOLD"
"2552","Noise induced deafness","F581211",,"1530","CPRD_GOLD"
"2625","High frequency deafness","F591.11",,"2069","CPRD_GOLD"
"2876","[V]Fitting or adjustment of hearing aid","ZV53200",,"10587","CPRD_GOLD"
"3171","Nerve deafness","F591211",,"2480","CPRD_GOLD"
"3747","Deaf mutism, NEC","F593.00",,"1309","CPRD_GOLD"
"3912","Hearing aid provision","8D2..12",,"37993","CPRD_GOLD"
"4035","Bilateral deafness","1C13300",,"4654","CPRD_GOLD"
"4957","H/O: hearing problem","1493.00",,"65018","CPRD_GOLD"
"5016","Ear anomalies with hearing impairment","P40..00",,"1329","CPRD_GOLD"
"5149","O/E - very deaf","2BL4.00",,"1187","CPRD_GOLD"
"5967","Hearing difficulty","1C12.00",,"495116","CPRD_GOLD"
"6082","Unspecified sudden hearing loss","F582.00",,"12930","CPRD_GOLD"
"6641","Deafness symptom","1C13.11",,"46669","CPRD_GOLD"
"6846","Neural hearing loss","F591200",,"1748","CPRD_GOLD"
"7085","O/E - conductive deafness","2BM2.11",,"4912","CPRD_GOLD"
"7301","Mixed conductive and sensorineural hearing loss, bilateral","F592100",,"600","CPRD_GOLD"
"7344","Fit hearing aid","Z911100",,"6955","CPRD_GOLD"
"7825","O/E - perceptive deafness","2BM3.11",,"1037","CPRD_GOLD"
"7891","HOH - Hard of hearing","ZE87.17",,"2322","CPRD_GOLD"
"8033","Low frequency deafness","F591.12",,"94","CPRD_GOLD"
"8941","Conductive hearing loss","F590.00",,"32226","CPRD_GOLD"
"9830","Hearing loss","ZE87.00",,"17329","CPRD_GOLD"
"9882","Mixed hearing loss","F592.11",,"2018","CPRD_GOLD"
"10112","Sensorineural hearing loss, bilateral","F591600",,"12865","CPRD_GOLD"
"10170","Hearing aid worn","2DG..00",,"43017","CPRD_GOLD"
"10367","Deafness","ZE87.11",,"1253","CPRD_GOLD"
"10665","Congenital sensorineural deafness","F591400",,"1446","CPRD_GOLD"
"10975","Hearing aid requested","8M41.00",,"7031","CPRD_GOLD"
"11184","Hearing worse","ZE63.00",,"433","CPRD_GOLD"
"11619","Hearing aid provision","Z9E8100",,"2149","CPRD_GOLD"
"11704","Hearing problem","ZE7..00",,"11866","CPRD_GOLD"
"12324","HL - Hearing loss","ZE87.16",,"1681","CPRD_GOLD"
"12339","Deafness - traumatic - NOS","SJ15.12",,"203","CPRD_GOLD"
"12692","HI - Hearing impairment","ZE87.15",,"1270","CPRD_GOLD"
"12829","Perceptive hearing loss","F591.14",,"363","CPRD_GOLD"
"13113","O/E - significantly deaf","2BL3.00",,"11304","CPRD_GOLD"
"13114","O/E - deaf","2BL..11",,"7912","CPRD_GOLD"
"13115","O/E - slightly deaf","2BL2.00",,"35813","CPRD_GOLD"
"13117","O/E - patient noted to be lip reading","2BL6.00",,"347","CPRD_GOLD"
"14805","Deafness","1C13.00",,"130068","CPRD_GOLD"
"14893","Rubella deafness","A560200",,"172","CPRD_GOLD"
"14983","Mixed conductive and sensorineural deafness","F592.00",,"2521","CPRD_GOLD"
"15723","[V]Problems with hearing","ZV41200",,"7674","CPRD_GOLD"
"15940","Noise-induced hearing loss","F581200",,"2175","CPRD_GOLD"
"16393","Perceptive hearing loss NOS","F591z00",,"494","CPRD_GOLD"
"16648","Chronic deafness","F59z.11",,"776","CPRD_GOLD"
"17407","Difficulty using hearing aid","Z8B5500",,"1042","CPRD_GOLD"
"17699","Deteriorating hearing","1C16.00",,"4940","CPRD_GOLD"
"18008","Hearing impairment","ZE87.18",,"7059","CPRD_GOLD"
"18148","[V]Presence of external hearing-aid","ZV45G00",,"584","CPRD_GOLD"
"18375","Uses hearing aid","Z8B5311",,"3612","CPRD_GOLD"
"18520","Sensory hearing loss","F591100",,"3513","CPRD_GOLD"
"18945","Conductive hearing loss, bilateral","F590500",,"2561","CPRD_GOLD"
"19068","Hearing impaired","ZE87.19",,"5710","CPRD_GOLD"
"19084","High frequency deafness","F594.00",,"3659","CPRD_GOLD"
"19417","Does use hearing aid","Z8B5300",,"2538","CPRD_GOLD"
"19666","Difficulty hearing","ZE87.12",,"5388","CPRD_GOLD"
"19694","Insertn bone anchors subcutaneous bone anchored hearing aid","7311A00",,"1278","CPRD_GOLD"
"19701","Ability to hear voice abnormal","ZE84300",,"15","CPRD_GOLD"
"20715","O/E - High tone deafness","2BM4.00",,"1350","CPRD_GOLD"
"22102","Hard of hearing","ZE87.13",,"6919","CPRD_GOLD"
"26043","Using British sign language","13ZM.00",,"993","CPRD_GOLD"
"26058","Distorted hearing","ZE3..00",,"513","CPRD_GOLD"
