"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"2243","Hepatitis B non immune","43B6.00","","CPRD_GOLD"
"2860","Viral (serum) hepatitis B","A703.00","","CPRD_GOLD"
"11431","[V]Hepatitis B carrier","ZV02B00","","CPRD_GOLD"
"24813","Chronic viral hepatitis B with delta-agent","A707000","","CPRD_GOLD"
"27175","Hepatitis B surface antig +ve","43B4.00","","CPRD_GOLD"
"30729","History of hepatitis B","141E.00","","CPRD_GOLD"
"32657","Acute delta-(super)infection of hepatitis B carrier","A705100","","CPRD_GOLD"
"41096","Chronic viral hepatitis B without delta-agent","A707100","","CPRD_GOLD"
"50245","Congenital hepatitis B infection","Q409100","","CPRD_GOLD"
"69053","Viral hepatitis B with coma","A702.00","","CPRD_GOLD"
"97735","Hepatitis B screening positive","9kZ..11","","CPRD_GOLD"
"100834","Hepatitis B treatment drugs Band 1","7Q05200","","CPRD_GOLD"
"106642","Chronic viral hepatitis B","A707300","","CPRD_GOLD"
