"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"318","Malignant neoplasm of glottis","B210.00",,"629","CPRD_GOLD"
"319","Malignant neoplasm of larynx","B21..00",,"5585","CPRD_GOLD"
"348","Ca female breast","B34..11",,"66852","CPRD_GOLD"
"579","[M]Malignant melanoma NOS","BBE1.00",,"11902","CPRD_GOLD"
"779","Malignant neoplasm of urinary bladder","B49..00",,"48015","CPRD_GOLD"
"780","Malignant neoplasm of prostate","B46..00",,"171219","CPRD_GOLD"
"865","Malignant melanoma of skin","B32..00",,"45045","CPRD_GOLD"
"1056","Malignant neoplasm of other and unspecified site NOS","B5z..00",,"9114","CPRD_GOLD"
"1062","Malignant neoplasm of oesophagus","B10..00",,"21322","CPRD_GOLD"
"1220","Malignant neoplasm of colon","B13..00",,"49839","CPRD_GOLD"
"1481","Reticulosarcoma","B600.00",,"56","CPRD_GOLD"
"1599","Malignant neoplasm of kidney parenchyma","B4A0.00",,"5369","CPRD_GOLD"
"1624","[M]Squamous cell carcinoma NOS","BB2A.00",,"63086","CPRD_GOLD"
"1800","Malignant neoplasm of rectum","B141.00",,"29198","CPRD_GOLD"
"1940","Rodent ulcer","B33..13",,"32607","CPRD_GOLD"
"1950","[M]Transitional cell papillomas and carcinomas","BB4..00",,"12007","CPRD_GOLD"
"1952","Secondary malignant neoplasm of kidney","B580.00",,"258","CPRD_GOLD"
"1969","[M]Haemangioblastoma","BBTF.00",,"303","CPRD_GOLD"
"1986","Cancer of ovary","B440.11",,"14786","CPRD_GOLD"
"2123","[M]Neuroblastoma NOS","BBc1.00",,"1095","CPRD_GOLD"
"2272","[M]Adenocarcinomas","BB5..11",,"36378","CPRD_GOLD"
"2492","Malignant neoplasm of skin NOS","B33z.00",,"14027","CPRD_GOLD"
"2587","Lung cancer","B22z.11",,"49095","CPRD_GOLD"
"2744","Malignant neoplasm of uterus, part unspecified","B40..00",,"4850","CPRD_GOLD"
"2747","Malignant neoplasm of cervix uteri","B41..00",,"10110","CPRD_GOLD"
"2755","Cancers","B....11",,"23530","CPRD_GOLD"
"2815","Malignant neoplasm of sigmoid colon","B133.00",,"9353","CPRD_GOLD"
"2890","Malignant neoplasm of endometrium of corpus uteri","B430200",,"10293","CPRD_GOLD"
"2961","Seminoma of testis","B47z.11",,"2636","CPRD_GOLD"
"3152","[M]Carcinoma, metastatic, NOS","BB13.00",,"20848","CPRD_GOLD"
"3197","[M]Neoplasm, metastatic","BB03.00",,"29006","CPRD_GOLD"
"3213","Malignant neoplasm of corpus uteri, excluding isthmus","B430.00",,"338","CPRD_GOLD"
"3230","Cervical carcinoma (uterus)","B41..11",,"5181","CPRD_GOLD"
"3357","Carcinoma of digestive organs and peritoneum","B1...11",,"2147","CPRD_GOLD"
"3541","Malignant neoplasm of penis and other male genital organs","B48..00",,"752","CPRD_GOLD"
"3811","Malignant neoplasm of caecum","B134.00",,"9389","CPRD_GOLD"
"3903","Malignant neoplasm of bronchus or lung NOS","B22z.00",,"50021","CPRD_GOLD"
"3968","Malignant neoplasm of female breast","B34..00",,"178626","CPRD_GOLD"
