"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"3704012","Clark melanoma level 4","4M73.00","1556006","112","CPRD_AURUM"
"27148012","Clark melanoma level 5","4M74.00","16034002","16","CPRD_AURUM"
"59846018","Carcinoid syndrome","C1z2.00","35868009","10538","CPRD_AURUM"
"84190018","Clark melanoma level 2","4M71.00","50542000","77","CPRD_AURUM"
"118291012","Cystosarcoma phyllodes","B933.11","71232009","580","CPRD_AURUM"
"144849016","Neuroblastoma","B546.00","87364003","2170","CPRD_AURUM"
"154862014","Hodgkin's sarcoma of intra-abdominal lymph nodes","B612300","93547002","2","CPRD_AURUM"
"154863016","Hodgkin's sarcoma of intrapelvic lymph nodes","B612600","93548007","1","CPRD_AURUM"
"155060012","Malignant melanoma of skin","B32..00","93655004","205416","CPRD_AURUM"
"155078019","Malignant neoplasm of anterior mediastinum","B242.00","449224009","258","CPRD_AURUM"
"155085015","Malignant neoplasm of aortic body","B545100","93677000","6","CPRD_AURUM"
"155089014","Malignant neoplasm of areola of female breast","B340100","93680004","204","CPRD_AURUM"
"155090017","Malignant neoplasm of areola of male breast","B350100","93681000","50","CPRD_AURUM"
"155168019","Malignant neoplasm of carotid body","B544.00","447883002","54","CPRD_AURUM"
"155191015","Malignant neoplasm of clavicle","B303200","93757004","38","CPRD_AURUM"
"155206014","Malignant neoplasm of cuboid","B308600","93769007","1","CPRD_AURUM"
"155207017","Malignant neoplasm of cystic duct","B161000","93770008","25","CPRD_AURUM"
"155209019","Malignant neoplasm of diaphragm","B313100","93772000","9","CPRD_AURUM"
"155218017","Malignant neoplasm of endocervix","B410.00","372097009","2532","CPRD_AURUM"
"155231010","Malignant neoplasm of exocervix","B411.00","372099007","597","CPRD_AURUM"
"155246015","Malignant neoplasm of femur","B307000","93798006","875","CPRD_AURUM"
"155272012","Malignant neoplasm of great vessels","B313200","93817006","5","CPRD_AURUM"
"155308013","Malignant neoplasm of ischium","B306100","93842002","26","CPRD_AURUM"
"155361017","Malignant neoplasm of main bronchus","B221.00","372065009","22576","CPRD_AURUM"
"155364013","Malignant neoplasm of male breast","B35..00","372095001","7046","CPRD_AURUM"
"155368011","Malignant neoplasm of mandible","B301.00","448668007","2185","CPRD_AURUM"
"155370019","Malignant neoplasm of maxilla","B300A00","93888008","1761","CPRD_AURUM"
"155402013","Malignant neoplasm of nasal bone","B300300","93916003","42","CPRD_AURUM"
"155417012","Malignant neoplasm of nipple of female breast","B340000","93924008","341","CPRD_AURUM"
