"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"F803","Acquired aphasia with epilepsy [Landau-Kleffner]","F80.3","","ICD10"
"G40","Epilepsy","G40","","ICD10"
"G400","Localization-related (focal)(partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset","G40.0","","ICD10"
"G401","Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures","G40.1","","ICD10"
"G402","Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures","G40.2","","ICD10"
"G403","Generalized idiopathic epilepsy and epileptic syndromes","G40.3","","ICD10"
"G404","Other generalized epilepsy and epileptic syndromes","G40.4","","ICD10"
"G405","Special epileptic syndromes","G40.5","","ICD10"
"G408","Other epilepsy","G40.8","","ICD10"
"G409","Epilepsy, unspecified","G40.9","","ICD10"
"G41","Status epilepticus","G41","","ICD10"
"G410","Grand mal status epilepticus","G41.0","","ICD10"
"G411","Petit mal status epilepticus","G41.1","","ICD10"
"G412","Complex partial status epilepticus","G41.2","","ICD10"
"G418","Other status epilepticus","G41.8","","ICD10"
"G419","Status epilepticus, unspecified","G41.9","","ICD10"
