"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"K51","Ulcerative colitis","K51","","ICD10"
"K510","Ulcerative (chronic) pancolitis","K51.0","","ICD10"
"K512","Ulcerative (chronic) proctitis","K51.2","","ICD10"
"K513","Ulcerative (chronic) rectosigmoiditis","K51.3","","ICD10"
"K518","Other ulcerative colitis","K51.8","","ICD10"
"K519","Ulcerative colitis, unspecified","K51.9","","ICD10"
"M075","Arthropathy in ulcerative colitis","M07.5","","ICD10"
"M0750","Arthropathy in ulcerative colitis","M07.50","","ICD10"
"M0751","Arthropathy in ulcerative colitis","M07.51","","ICD10"
"M0752","Arthropathy in ulcerative colitis","M07.52","","ICD10"
"M0753","Arthropathy in ulcerative colitis","M07.53","","ICD10"
"M0754","Arthropathy in ulcerative colitis","M07.54","","ICD10"
"M0755","Arthropathy in ulcerative colitis","M07.55","","ICD10"
"M0756","Arthropathy in ulcerative colitis","M07.56","","ICD10"
"M0757","Arthropathy in ulcerative colitis","M07.57","","ICD10"
"M0758","Arthropathy in ulcerative colitis","M07.58","","ICD10"
"M0759","Arthropathy in ulcerative colitis","M07.59","","ICD10"
"M092","Juvenile arthritis in ulcerative colitis","M09.2","","ICD10"
"M0920","Juvenile arthritis in ulcerative colitis","M09.20","","ICD10"
"M0921","Juvenile arthritis in ulcerative colitis","M09.21","","ICD10"
"M0922","Juvenile arthritis in ulcerative colitis","M09.22","","ICD10"
"M0923","Juvenile arthritis in ulcerative colitis","M09.23","","ICD10"
"M0924","Juvenile arthritis in ulcerative colitis","M09.24","","ICD10"
"M0925","Juvenile arthritis in ulcerative colitis","M09.25","","ICD10"
"M0926","Juvenile arthritis in ulcerative colitis","M09.26","","ICD10"
"M0927","Juvenile arthritis in ulcerative colitis","M09.27","","ICD10"
"M0928","Juvenile arthritis in ulcerative colitis","M09.28","","ICD10"
"M0929","Juvenile arthritis in ulcerative colitis","M09.29","","ICD10"
