"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"C77","Secondary and unspecified malignant neoplasm of lymph nodes","C77","","0","ICD10"
"C770","Secondary and unspecified malignant neoplasm: Lymph nodes of head, face and neck","C77.0","","0","ICD10"
"C771","Secondary and unspecified malignant neoplasm: Intrathoracic lymph nodes","C77.1","","0","ICD10"
"C772","Secondary and unspecified malignant neoplasm: Intra-abdominal lymph nodes","C77.2","","0","ICD10"
"C773","Secondary and unspecified malignant neoplasm: Axillary and upper limb lymph nodes","C77.3","","0","ICD10"
"C774","Secondary and unspecified malignant neoplasm: Inguinal and lower limb lymph nodes","C77.4","","0","ICD10"
"C775","Secondary and unspecified malignant neoplasm: Intrapelvic lymph nodes","C77.5","","0","ICD10"
"C778","Secondary and unspecified malignant neoplasm: Lymph nodes of multiple regions","C77.8","","0","ICD10"
"C779","Secondary and unspecified malignant neoplasm: Lymph node, unspecified","C77.9","","0","ICD10"
"C78","Secondary malignant neoplasm of respiratory and digestive organs","C78","","0","ICD10"
"C780","Secondary malignant neoplasm of lung","C78.0","","0","ICD10"
"C781","Secondary malignant neoplasm of mediastinum","C78.1","","0","ICD10"
"C782","Secondary malignant neoplasm of pleura","C78.2","","0","ICD10"
"C783","Secondary malignant neoplasm of other and unspecified respiratory organs","C78.3","","0","ICD10"
"C784","Secondary malignant neoplasm of small intestine","C78.4","","0","ICD10"
"C785","Secondary malignant neoplasm of large intestine and rectum","C78.5","","0","ICD10"
"C786","Secondary malignant neoplasm of retroperitoneum and peritoneum","C78.6","","0","ICD10"
"C787","Secondary malignant neoplasm of liver and intrahepatic bile duct","C78.7","","0","ICD10"
"C788","Secondary malignant neoplasm of other and unspecified digestive organs","C78.8","","0","ICD10"
"C79","Secondary malignant neoplasm of other and unspecified sites","C79","","0","ICD10"
"C790","Secondary malignant neoplasm of kidney and renal pelvis","C79.0","","0","ICD10"
"C791","Secondary malignant neoplasm of bladder and other and unspecified urinary organs","C79.1","","0","ICD10"
"C792","Secondary malignant neoplasm of skin","C79.2","","0","ICD10"
"C793","Secondary malignant neoplasm of brain and cerebral meninges","C79.3","","0","ICD10"
"C794","Secondary malignant neoplasm of other and unspecified parts of nervous system","C79.4","","0","ICD10"
"C795","Secondary malignant neoplasm of bone and bone marrow","C79.5","","0","ICD10"
"C796","Secondary malignant neoplasm of ovary","C79.6","","0","ICD10"
"C797","Secondary malignant neoplasm of adrenal gland","C79.7","","0","ICD10"
"C798","Secondary malignant neoplasm of other specified sites","C79.8","","0","ICD10"
"C799","Secondary malignant neoplasm, unspecified site","C79.9","","0","ICD10"
