"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"5095","Binswanger's disease","F21y200",,"76","CPRD_GOLD"
"6578","[X]Vascular dementia","Eu01.00",,"74693","CPRD_GOLD"
"8634","Multi infarct dementia","E004.11",,"5763","CPRD_GOLD"
"8934","[X]Subcortical vascular dementia","Eu01200",,"399","CPRD_GOLD"
"9565","[X]Arteriosclerotic dementia","Eu01.11",,"1289","CPRD_GOLD"
"11175","[X]Multi-infarct dementia","Eu01100",,"1689","CPRD_GOLD"
"19393","[X]Vascular dementia, unspecified","Eu01z00",,"1465","CPRD_GOLD"
"19477","Arteriosclerotic dementia","E004.00",,"3710","CPRD_GOLD"
"31016","[X]Mixed cortical and subcortical vascular dementia","Eu01300",,"2377","CPRD_GOLD"
"42279","Arteriosclerotic dementia NOS","E004z00",,"415","CPRD_GOLD"
"43089","Uncomplicated arteriosclerotic dementia","E004000",,"122","CPRD_GOLD"
"43292","Arteriosclerotic dementia with depression","E004300",,"120","CPRD_GOLD"
"46488","[X]Vascular dementia of acute onset","Eu01000",,"77","CPRD_GOLD"
"55313","[X]Other vascular dementia","Eu01y00",,"408","CPRD_GOLD"
"55467","Arteriosclerotic dementia with paranoia","E004200",,"61","CPRD_GOLD"
"56912","Arteriosclerotic dementia with delirium","E004100",,"39","CPRD_GOLD"
"68194","Binswanger's encephalopathy","F21y211",,"6","CPRD_GOLD"
