"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"1202","Retinal detachment NOS","F41z.00",,"38314","CPRD_GOLD"
"1551","Other specified photocoagulation of retina for detachment","7271y00",,"1106","CPRD_GOLD"
"1552","Photocoagulation of retina for detachment NOS","7271z00",,"2079","CPRD_GOLD"
"2254","Central serous retinopathy","F424100",,"6237","CPRD_GOLD"
"2484","Photocoagulation of retina for detachment","7271.00",,"1853","CPRD_GOLD"
"2496","Retinal tears","F41..11",,"8776","CPRD_GOLD"
"4232","Retinal detachments and defects","F41..00",,"15368","CPRD_GOLD"
"6836","Laser photocoagulation of retina for detachment","7271100",,"1061","CPRD_GOLD"
"8691","H/O: retinal detachment","1481.00",,"6230","CPRD_GOLD"
"17694","Reposition plombage for detachment","7273300",,"180","CPRD_GOLD"
"21500","Scleral buckling for attachment of retina","7251.11",,"290","CPRD_GOLD"
"24347","New partial retinal detachment with giant tear defect","F410300",,"28","CPRD_GOLD"
"24440","Recent total retinal detachment","F410500",,"150","CPRD_GOLD"
"29800","Unspecified retinal detachment with retinal defect","F410000",,"100","CPRD_GOLD"
"30514","Traction retinal detachment","F41y000",,"250","CPRD_GOLD"
"32028","Retinal detachment with retinal defect","F410.00",,"1394","CPRD_GOLD"
"35250","Other retinal detachments NOS","F41yz00",,"186","CPRD_GOLD"
"38428","Buckling operations for attachment of retina","7251.00",,"434","CPRD_GOLD"
"38463","Retinal detachment with defect NOS","F410z00",,"189","CPRD_GOLD"
"38552","Serous retinal detachment","F412.00",,"302","CPRD_GOLD"
"47730","Other forms of retinal detachment","F41y.00",,"137","CPRD_GOLD"
"50694","Xenon photocoagulation of retina for detachment","7271000",,"14","CPRD_GOLD"
"52090","Retinal pigment epithelium serous detachment","F424200",,"104","CPRD_GOLD"
"53020","Recent subtotal retinal detachment","F410600",,"69","CPRD_GOLD"
"53021","Old total retinal detachment","F410800",,"43","CPRD_GOLD"
"53022","Buckling of sclera and local or encircling explant HFQ","7251300",,"42","CPRD_GOLD"
"53597","Separation of retinal layers","F424.00",,"23","CPRD_GOLD"
"55469","Old partial retinal detachment","F410700",,"29","CPRD_GOLD"
"56808","Buckling of sclera NEC","7251400",,"108","CPRD_GOLD"
"58185","Buckling of sclera and implant however further qualified","7251200",,"20","CPRD_GOLD"
"58807","Retinopexy NEC","7279400",,"3623","CPRD_GOLD"
"60279","Buckling operation for attachment of retina NOS","7251z00",,"63","CPRD_GOLD"
"60818","Unspecified retinal layer separation","F424000",,"4","CPRD_GOLD"
"61965","Old subtotal retinal detachment","F410900",,"28","CPRD_GOLD"
"62452","Retinal layer separation NOS","F424z00",,"14","CPRD_GOLD"
"62773","New partial retinal detachment with multiple defects","F410200",,"10","CPRD_GOLD"
"62901","New partial retinal detachment with single defect","F410100",,"51","CPRD_GOLD"
"68631","Other specified buckling operation for attachment of retina","7251y00",,"8","CPRD_GOLD"
"69596","Overlay scleroplasty","7251000",,"32","CPRD_GOLD"
"69892","Retinal pigment epithelium haemorrhagic detachment","F424300",,"47","CPRD_GOLD"
"70217","Arruga string operation for detached retina","7251311",,"13","CPRD_GOLD"
"71651","New partial retinal detachment with retinal dialysis","F410400",,"22","CPRD_GOLD"
"71974","Imbrication of sclera","7251100",,"1","CPRD_GOLD"
"72901","[X]Other retinal detachments","FyuF400",,"63","CPRD_GOLD"
"72961","Retinopexy using cryotherapy","7279000",,"974","CPRD_GOLD"
"89720","Retinopexy using diathermy","7279100",,"90","CPRD_GOLD"
"90264","Fixation of retina","7279.00",,"58","CPRD_GOLD"
"93274","Fixation of retina NOS","7279z00",,"27","CPRD_GOLD"
"93359","Other specified fixation of retina","7279y00",,"25","CPRD_GOLD"
"104527","Retinopexy using mechanical tacks","7279200",,"2","CPRD_GOLD"
"105013","Retinopexy using tissue adhesive","7279300",,"4","CPRD_GOLD"
