"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"1481.00","H/O: retinal detachment","1481.00",,"5912","IMRD"
"7251.00","Buckling operations for attachment of retina","7251.00",,"422","IMRD"
"7251.11","Scleral buckling for attachment of retina","7251.11",,"257","IMRD"
"7251000","Overlay scleroplasty","7251000",,"35","IMRD"
"7251100","Imbrication of sclera","7251100",,"1","IMRD"
"7251200","Buckling of sclera and implant however further qualified","7251200",,"17","IMRD"
"7251300","Buckling of sclera and local or encircling explant HFQ","7251300",,"45","IMRD"
"7251311","Arruga string operation for detached retina","7251311",,"10","IMRD"
"7251400","Buckling of sclera NEC","7251400",,"102","IMRD"
"7251y00","Other specified buckling operation for attachment of retina","7251y00",,"10","IMRD"
"7251z00","Buckling operation for attachment of retina NOS","7251z00",,"50","IMRD"
"7271.00","Photocoagulation of retina for detachment","7271.00",,"1599","IMRD"
"7271000","Xenon photocoagulation of retina for detachment","7271000",,"11","IMRD"
"7271100","Laser photocoagulation of retina for detachment","7271100",,"910","IMRD"
"7271y00","Other specified photocoagulation of retina for detachment","7271y00",,"878","IMRD"
"7271z00","Photocoagulation of retina for detachment NOS","7271z00",,"1602","IMRD"
"7273300","Reposition plombage for detachment","7273300",,"157","IMRD"
"7279.00","Fixation of retina","7279.00",,"55","IMRD"
"7279000","Retinopexy using cryotherapy","7279000",,"979","IMRD"
"7279100","Retinopexy using diathermy","7279100",,"85","IMRD"
"7279200","Retinopexy using mechanical tacks","7279200",,"1","IMRD"
"7279300","Retinopexy using tissue adhesive","7279300",,"3","IMRD"
"7279400","Retinopexy NEC","7279400",,"3374","IMRD"
"7279y00","Other specified fixation of retina","7279y00",,"17","IMRD"
"7279z00","Fixation of retina NOS","7279z00",,"23","IMRD"
"F41..00","Retinal detachments and defects","F41..00",,"13654","IMRD"
"F41..11","Retinal tears","F41..11",,"7588","IMRD"
"F410.00","Retinal detachment with retinal defect","F410.00",,"1789","IMRD"
"F410000","Unspecified retinal detachment with retinal defect","F410000",,"80","IMRD"
"F410100","New partial retinal detachment with single defect","F410100",,"40","IMRD"
"F410200","New partial retinal detachment with multiple defects","F410200",,"9","IMRD"
"F410300","New partial retinal detachment with giant tear defect","F410300",,"23","IMRD"
"F410400","New partial retinal detachment with retinal dialysis","F410400",,"19","IMRD"
"F410500","Recent total retinal detachment","F410500",,"116","IMRD"
"F410600","Recent subtotal retinal detachment","F410600",,"68","IMRD"
"F410700","Old partial retinal detachment","F410700",,"20","IMRD"
"F410800","Old total retinal detachment","F410800",,"35","IMRD"
"F410900","Old subtotal retinal detachment","F410900",,"6","IMRD"
"F410z00","Retinal detachment with defect NOS","F410z00",,"208","IMRD"
"F412.00","Serous retinal detachment","F412.00",,"269","IMRD"
"F41y.00","Other forms of retinal detachment","F41y.00",,"149","IMRD"
"F41y000","Traction retinal detachment","F41y000",,"208","IMRD"
"F41yz00","Other retinal detachments NOS","F41yz00",,"149","IMRD"
"F41z.00","Retinal detachment NOS","F41z.00",,"30616","IMRD"
"F424.00","Separation of retinal layers","F424.00",,"21","IMRD"
"F424000","Unspecified retinal layer separation","F424000",,"4","IMRD"
"F424100","Central serous retinopathy","F424100",,"5645","IMRD"
"F424200","Retinal pigment epithelium serous detachment","F424200",,"91","IMRD"
"F424300","Retinal pigment epithelium haemorrhagic detachment","F424300",,"37","IMRD"
"F424z00","Retinal layer separation NOS","F424z00",,"13","IMRD"
"FyuF400","[X]Other retinal detachments","FyuF400",,"44","IMRD"
