"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"65007012","Serous retinal detachment","F412.00","38599001","1096","CPRD_AURUM"
"251652015","H/O: retinal detachment","1481.00","161487006","11873","CPRD_AURUM"
"266985011","Imbrication of sclera","7251100","172452009","5","CPRD_AURUM"
"297723010","New partial retinal detachment with single defect","F410100","193319001","133","CPRD_AURUM"
"297724016","New partial retinal detachment with multiple defects","F410200","193320007","50","CPRD_AURUM"
"297726019","New partial retinal detachment with retinal dialysis","F410400","193322004","160","CPRD_AURUM"
"297728018","Recent subtotal retinal detachment","F410600","193324003","236","CPRD_AURUM"
"297729014","Old partial retinal detachment","F410700","193325002","101","CPRD_AURUM"
"297730016","Old total retinal detachment","F410800","193326001","111","CPRD_AURUM"
"503951016","Photocoagulation of retina for detachment","7271.00","78917001","3344","CPRD_AURUM"
"1216693019","Retinal pigment epithelium haemorrhagic detachment","F424300","50165004","412","CPRD_AURUM"
"1221344016","Xenon photocoagulation of retina for detachment","7271000","10006000","28","CPRD_AURUM"
"1228202019","Traction retinal detachment","F41y000","34711008","1240","CPRD_AURUM"
"1231068014","Retinal pigment epithelium serous detachment","F424200","52002008","1526","CPRD_AURUM"
"2478696015","Separation of retinal layers","F424.00","42059000","69","CPRD_AURUM"
"360511000000110","Retinopexy using diathermy","7279100","703983008","815","CPRD_AURUM"
"360531000000119","Retinopexy using mechanical tacks","7279200","428201003","21","CPRD_AURUM"
"859581000006113","Other retinal repair","7251.99","26786002","218","CPRD_AURUM"
"859901000006113","Retinal photocoag. therapy","7271.99","78917001","709","CPRD_AURUM"
"266986012","Buckling of sclera and implant however further qualified","7251200","1746005","37","CPRD_AURUM"
"267137016","Other specified photocoagulation of retina for detachment","7271y00","78917001","742","CPRD_AURUM"
"267138014","Photocoagulation of retina for detachment NOS","7271z00","78917001","1633","CPRD_AURUM"
"297722017","Unspecified retinal detachment with retinal defect","F410000","19620000","285","CPRD_AURUM"
"297732012","Retinal detachment with defect NOS","F410z00","19620000","480","CPRD_AURUM"
"297750017","Other forms of retinal detachment","F41y.00","42059000","728","CPRD_AURUM"
"297795012","Retinal layer separation NOS","F424z00","42059000","29","CPRD_AURUM"
"299475014","[X]Other retinal detachments","FyuF400","42059000","997","CPRD_AURUM"
"169841000006116","Retinal detachment with retinal defect","F410.00","19620000","13078","CPRD_AURUM"
"527211000006111","Buckling operations for attachment of retina","7251.00","26786002","1498","CPRD_AURUM"
"297725015","New partial retinal detachment with giant tear defect","F410300","232004004","167","CPRD_AURUM"
"399429017","Retinal detachments and defects","F41..00","29555009","28373","CPRD_AURUM"
"2476480018","central serous retinopathy","F424100","312956001","28193","CPRD_AURUM"
"2526221000006118","Scleral buckling with implant","","1746005","0","CPRD_AURUM"
"2929061000006116","Buckling procedure of sclera","","26786002","0","CPRD_AURUM"
"11878691000006116","Retinal detachment due to full thickness retinal tear","","19620000","0","CPRD_AURUM"
"3177931000006114","Detached retina","","42059000","11","CPRD_AURUM"
"3121381000006117","Exudative retinal detachment","","38599001","3","CPRD_AURUM"
"5999921000006119","Buckling of sclera using explant","","310441008","1","CPRD_AURUM"
