"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"87704019","Chronic fatigue syndrome","F286.00","52702003","258991","CPRD_AURUM"
"742301000000113","Severe chronic fatigue syndrome","F286200","377161000000108","359","CPRD_AURUM"
"742321000000116","Moderate chronic fatigue syndrome","F286100","377171000000101","806","CPRD_AURUM"
"742341000000111","Mild chronic fatigue syndrome","F286000","377181000000104","1282","CPRD_AURUM"
"1791631000006116","CFS","","1791631000006100","0","CPRD_AURUM"
"3354521000006118","Myalgic encephalopathy","","52702003","0","CPRD_AURUM"
"684221000006112","Myalgic encephalomyelitis","F03y.12","52702003","19337","CPRD_AURUM"
"3354461000006111","Benign myalgic encephalomyelitis","","52702003","0","CPRD_AURUM"
"496414017","CFS - Chronic fatigue syndrome","F286.11","52702003","83640","CPRD_AURUM"
"915641000006116","[RFC] Myalgic encephalomyelitis (ME)","","915641000006100","46","CPRD_AURUM"
"854791000006116","Myalgic encephalomyelitis","","854791000006100","9","CPRD_AURUM"
"3354511000006114","Myalgic encephalitis","","52702003","0","CPRD_AURUM"
"496410014","ME - Myalgic encephalomyelitis","F286.16","52702003","27158","CPRD_AURUM"
"496413011","Myalgic encephalomyelitis","F286.15","52702003","15737","CPRD_AURUM"
"3354471000006116","Myalgic encephalomyelitis syndrome","","52702003","0","CPRD_AURUM"
