"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"162","Psoriasis unspecified","M161000","","CPRD_GOLD"
"172","Psoriasis NOS","M161z00","","CPRD_GOLD"
"2945","Psoriasis plantaris","M161B00","","CPRD_GOLD"
"3193","Guttate psoriasis","M161600","","CPRD_GOLD"
"3437","H/O: psoriasis","14F2.00","","CPRD_GOLD"
"3733","Psoriasis and similar disorders","M16..00","","CPRD_GOLD"
"4231","Pustular psoriasis","M161D00","","CPRD_GOLD"
"8014","Psoriasis palmaris","M161A00","","CPRD_GOLD"
"11761","Scalp psoriasis","M16y000","","CPRD_GOLD"
"17094","Erythrodermic psoriasis","M161H00","","CPRD_GOLD"
"18755","Psoriasis discoidea","M161400","","CPRD_GOLD"
"20222","Psoriasis universalis","M161E00","","CPRD_GOLD"
"21104","Psoriasis annularis","M161100","","CPRD_GOLD"
"21633","Psoriasis geographica","M161500","","CPRD_GOLD"
"22501","Other psoriasis","M161.00","","CPRD_GOLD"
"24136","Psoriasis punctata","M161C00","","CPRD_GOLD"
"30210","Psoriasis vulgaris","M161F00","","CPRD_GOLD"
"30272","Psoriasis circinata","M161200","","CPRD_GOLD"
"30975","Psoriasis and similar disorders NOS","M16z.00","","CPRD_GOLD"
"41149","Other psoriasis and similar disorders","M16y.00","","CPRD_GOLD"
"42008","Psoriasis diffusa","M161300","","CPRD_GOLD"
"48257","Psoriasis inveterata","M161800","","CPRD_GOLD"
"60169","Psoriasis ostracea","M161900","","CPRD_GOLD"
"65839","Psoriasis gyrata","M161700","","CPRD_GOLD"
"66711","[X]Other psoriasis","Myu3000","","CPRD_GOLD"
"93511","Chronic large plaque psoriasis","M161F11","","CPRD_GOLD"
"105229","Palmoplantar pustular psoriasis","M166.00","","CPRD_GOLD"
"106363","Psoriasis area and severity index","38Gg.00","","CPRD_GOLD"
"107494","Flexural psoriasis","M161J00","","CPRD_GOLD"
