"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"D473","Essential (haemorrhagic) thrombocythaemia","D47.3","","ICD10"
"D65X","Disseminated intravascular coagulation [defibrination syndrome]","D65","","ICD10"
"D66X","Hereditary factor VIII deficiency","D66","","ICD10"
"D67X","Hereditary factor IX deficiency","D67","","ICD10"
"D68","Other coagulation defects","D68","","ICD10"
"D680","Von Willebrand disease","D68.0","","ICD10"
"D681","Hereditary factor XI deficiency","D68.1","","ICD10"
"D682","Hereditary deficiency of other clotting factors","D68.2","","ICD10"
"D683","Haemorrhagic disorder due to circulating anticoagulants","D68.3","","ICD10"
"D684","Acquired coagulation factor deficiency","D68.4","","ICD10"
"D685","Primary Thrombophilia","D68.5","","ICD10"
"D686","Other Thrombophilia","D68.6","","ICD10"
"D688","Other specified coagulation defects","D68.8","","ICD10"
"D689","Coagulation defect, unspecified","D68.9","","ICD10"
"D69","Purpura and other haemorrhagic conditions","D69","","ICD10"
"D691","Qualitative platelet defects","D69.1","","ICD10"
"D693","Idiopathic thrombocytopenic purpura","D69.3","","ICD10"
"D694","Other primary thrombocytopenia","D69.4","","ICD10"
"D695","Secondary thrombocytopenia","D69.5","","ICD10"
"D696","Thrombocytopenia, unspecified","D69.6","","ICD10"
"D698","Other specified haemorrhagic conditions","D69.8","","ICD10"
"D699","Haemorrhagic condition, unspecified","D69.9","","ICD10"
"O450","Premature separation of placenta with coagulation defect","O45.0","","ICD10"
"O460","Antepartum haemorrhage with coagulation defect","O46.0","","ICD10"
"O670","Intrapartum haemorrhage with coagulation defect","O67.0","","ICD10"
"O723","Postpartum coagulation defects","O72.3","","ICD10"
