"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"1Z12.00","Chronic kidney disease stage 3","1Z12.00",,"551048","IMRD"
"1Z13.00","Chronic kidney disease stage 4","1Z13.00",,"62825","IMRD"
"1Z14.00","Chronic kidney disease stage 5","1Z14.00",,"14403","IMRD"
"1Z15.00","Chronic kidney disease stage 3A","1Z15.00",,"29155","IMRD"
"1Z16.00","Chronic kidney disease stage 3B","1Z16.00",,"12884","IMRD"
"1Z1a.00","CKD with GFR category G4 & albuminuria category A1","1Z1a.00",,"150","IMRD"
"1Z1b.00","CKD with GFR category G4 & albuminuria category A2","1Z1b.00",,"111","IMRD"
"1Z1B.00","Chronic kidney disease stage 3 with proteinuria","1Z1B.00",,"5565","IMRD"
"1Z1B.11","CKD stage 3 with proteinuria","1Z1B.11",,"245","IMRD"
"1Z1c.00","CKD with GFR category G4 & albuminuria category A3","1Z1c.00",,"109","IMRD"
"1Z1C.00","Chronic kidney disease stage 3 without proteinuria","1Z1C.00",,"20272","IMRD"
"1Z1C.11","CKD stage 3 without proteinuria","1Z1C.11",,"440","IMRD"
"1Z1d.00","CKD with GFR category G5 & albuminuria category A1","1Z1d.00",,"33","IMRD"
"1Z1D.00","Chronic kidney disease stage 3A with proteinuria","1Z1D.00",,"2850","IMRD"
"1Z1D.11","CKD stage 3A with proteinuria","1Z1D.11",,"47","IMRD"
"1Z1e.00","CKD with GFR category G5 & albuminuria category A2","1Z1e.00",,"18","IMRD"
"1Z1E.00","Chronic kidney disease stage 3A without proteinuria","1Z1E.00",,"14777","IMRD"
"1Z1E.11","CKD stage 3A without proteinuria","1Z1E.11",,"256","IMRD"
"1Z1f.00","CKD with GFR category G5 & albuminuria category A3","1Z1f.00",,"36","IMRD"
"1Z1F.00","Chronic kidney disease stage 3B with proteinuria","1Z1F.00",,"1848","IMRD"
"1Z1F.11","CKD stage 3B with proteinuria","1Z1F.11",,"48","IMRD"
"1Z1G.00","Chronic kidney disease stage 3B without proteinuria","1Z1G.00",,"5295","IMRD"
"1Z1G.11","CKD stage 3B without proteinuria","1Z1G.11",,"93","IMRD"
"1Z1H.00","Chronic kidney disease stage 4 with proteinuria","1Z1H.00",,"2419","IMRD"
"1Z1H.11","CKD stage 4 with proteinuria","1Z1H.11",,"175","IMRD"
"1Z1J.00","Chronic kidney disease stage 4 without proteinuria","1Z1J.00",,"1917","IMRD"
"1Z1J.11","CKD stage 4 without proteinuria","1Z1J.11",,"107","IMRD"
"1Z1K.00","Chronic kidney disease stage 5 with proteinuria","1Z1K.00",,"968","IMRD"
"1Z1K.11","CKD stage 5 with proteinuria","1Z1K.11",,"54","IMRD"
"1Z1L.00","Chronic kidney disease stage 5 without proteinuria","1Z1L.00",,"177","IMRD"
"1Z1L.11","CKD stage 5 without proteinuria","1Z1L.11",,"34","IMRD"
"1Z1T.00","CKD with GFR category G3a & albuminuria category A1","1Z1T.00",,"1808","IMRD"
"1Z1V.00","CKD with GFR category G3a & albuminuria category A2","1Z1V.00",,"882","IMRD"
"1Z1W.00","CKD with GFR category G3a & albuminuria category A3","1Z1W.00",,"142","IMRD"
"1Z1X.00","CKD with GFR category G3b & albuminuria category A1","1Z1X.00",,"660","IMRD"
"1Z1Y.00","CKD with GFR category G3b & albuminuria category A2","1Z1Y.00",,"582","IMRD"
"1Z1Z.00","CKD with GFR category G3b & albuminuria category A3","1Z1Z.00",,"145","IMRD"
"K05..12","End stage renal failure","K05..12",,"230","IMRD"
"K050.00","End stage renal failure","K050.00",,"4804","IMRD"
"K053.00","Chronic kidney disease stage 3","K053.00",,"23592","IMRD"
"K054.00","Chronic kidney disease stage 4","K054.00",,"1995","IMRD"
"K055.00","Chronic kidney disease stage 5","K055.00",,"571","IMRD"
