"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"1432.00","H/O: hypothyroidism","1432.00","","IMRD"
"66BB.00","Hypothyroidism annual review","66BB.00","","IMRD"
"7110000","Total thyroidectomy","7110000","","IMRD"
"8CR5.00","Hypothyroidism clinical management plan","8CR5.00","","IMRD"
"9Oj..00","Hypothyroidism monitoring administration","9Oj..00","","IMRD"
"9Oj0.00","Hypothyroidism monitoring first letter","9Oj0.00","","IMRD"
"9Oj1.00","Hypothyroidism monitoring second letter","9Oj1.00","","IMRD"
"9Oj2.00","Hypothyroidism monitoring third letter","9Oj2.00","","IMRD"
"9Oj3.00","Hypothyroidism monitoring verbal invite","9Oj3.00","","IMRD"
"9Oj4.00","Hypothyroidism monitoring telephone invitation","9Oj4.00","","IMRD"
"C03..00","Congenital hypothyroidism","C03..00","","IMRD"
"C03..11","Cretinism","C03..11","","IMRD"
"C031.00","Goitrous cretin","C031.00","","IMRD"
"C03y.00","Other specified congenital hypothyroidism","C03y.00","","IMRD"
"C03y000","Congenital hypothyroidism with diffuse goitre","C03y000","","IMRD"
"C03y100","Congenital hypothyroidism without goitre","C03y100","","IMRD"
"C03z.00","Congenital hypothyroidism NOS","C03z.00","","IMRD"
"C03z.11","Congenital thyroid insufficiency","C03z.11","","IMRD"
"C03z.12","Cretinism","C03z.12","","IMRD"
"C04..00","Acquired hypothyroidism","C04..00","","IMRD"
"C04..11","Myxoedema","C04..11","","IMRD"
"C04..12","Thyroid deficiency","C04..12","","IMRD"
"C04..13","Hypothyroidism","C04..13","","IMRD"
"C040.00","Postsurgical hypothyroidism","C040.00","","IMRD"
"C040.11","Post ablative hypothyroidism","C040.11","","IMRD"
"C041.00","Other postablative hypothyroidism","C041.00","","IMRD"
"C041000","Irradiation hypothyroidism","C041000","","IMRD"
"C041z00","Postablative hypothyroidism NOS","C041z00","","IMRD"
"C042.00","Iodine hypothyroidism","C042.00","","IMRD"
"C043.00","Other iatrogenic hypothyroidism","C043.00","","IMRD"
"C043000","Hypothyroidism resulting from para-aminosalicylic acid","C043000","","IMRD"
"C043100","Hypothyroidism resulting from phenylbutazone","C043100","","IMRD"
"C043200","Hypothyroidism resulting from resorcinol","C043200","","IMRD"
"C043z00","Iatrogenic hypothyroidism NOS","C043z00","","IMRD"
"C044.00","Postinfectious hypothyroidism","C044.00","","IMRD"
"C045.00","Acquired atrophy of thyroid","C045.00","","IMRD"
"C046.00","Autoimmune myxoedema","C046.00","","IMRD"
"C04y.00","Other acquired hypothyroidism","C04y.00","","IMRD"
"C04z.00","Hypothyroidism NOS","C04z.00","","IMRD"
"C04z.11","Pretibial myxoedema - hypothyroid","C04z.11","","IMRD"
"C04z.12","Thyroid insufficiency","C04z.12","","IMRD"
"C04z000","Premature puberty due to hypothyroidism","C04z000","","IMRD"
"C04z100","Myxoedema coma","C04z100","","IMRD"
"C06y100","Thyroid atrophy","C06y100","","IMRD"
"C0A1.00","Congenital iodine-deficiency syndrome, myxoedematous type","C0A1.00","","IMRD"
"Cyu1100","[X]Other sp cified hypothyroidism","Cyu1100","","IMRD"
"F11x500","Cerebral degeneration due to myxoedema","F11x500","","IMRD"
"F144100","Cerebellar ataxia due to myxoedema","F144100","","IMRD"
"F381400","Myasthenic syndrome due to hypothyroidism","F381400","","IMRD"
"F395300","Myopathy due to myxoedema","F395300","","IMRD"
"Fyu1500","[X]Systemic atrophy affecting the CNS in myxoedema","Fyu1500","","IMRD"
"Q433700","Neonatal jaundice with congenital hypothyroidism","Q433700","","IMRD"
