"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"H35..00","Extrinsic allergic alveolitis","H35..00","","IMRD"
"H350.00","Farmers' lung","H350.00","","IMRD"
"H351.00","Bagassosis","H351.00","","IMRD"
"H352.00","Bird-fancier's lung","H352.00","","IMRD"
"H352000","Budgerigar-fanciers' lung","H352000","","IMRD"
"H352100","Pigeon-fanciers' lung","H352100","","IMRD"
"H352z00","Bird-fancier's lung NOS","H352z00","","IMRD"
"H353.00","Suberosis ( cork-handlers' lung )","H353.00","","IMRD"
"H354.00","Malt workers' lung","H354.00","","IMRD"
"H355.00","Mushroom workers' lung","H355.00","","IMRD"
"H356.00","Maple bark strippers' lung","H356.00","","IMRD"
"H35y.00","Other allergic alveolitis","H35y.00","","IMRD"
"H35y000","Cheese-washers' lung","H35y000","","IMRD"
"H35y100","Coffee-workers' lung","H35y100","","IMRD"
"H35y200","Fish-meal workers' lung","H35y200","","IMRD"
"H35y500","Pituitary snuff-takers' disease","H35y500","","IMRD"
"H35y800","Air-conditioner and humidifier lung","H35y800","","IMRD"
"H35yz00","Other allergic alveolitis NOS","H35yz00","","IMRD"
"H35z.00","Allergic alveolitis and pneumonitis NOS","H35z.00","","IMRD"
"H35z000","Allergic extrinsic alveolitis NOS","H35z000","","IMRD"
"H35zz00","Allergic alveolitis and pneumonitis NOS","H35zz00","","IMRD"
"H4...11","Pneumoconioses","H4...11","","IMRD"
"H40..00","Coal workers' pneumoconiosis","H40..00","","IMRD"
"H42..00","Silica and silicate pneumoconiosis","H42..00","","IMRD"
"H420.00","Talc pneumoconiosis","H420.00","","IMRD"
"H421.00","Simple silicosis","H421.00","","IMRD"
"H422.00","Complicated silicosis","H422.00","","IMRD"
"H423.00","Massive silicotic fibrosis","H423.00","","IMRD"
"H42z.00","Silica pneumoconiosis NOS","H42z.00","","IMRD"
"H43..00","Pneumoconiosis due to other inorganic dust","H43..00","","IMRD"
"H431.00","Bauxite fibrosis of lung","H431.00","","IMRD"
"H432.00","Berylliosis","H432.00","","IMRD"
"H433.00","Graphite fibrosis of lung","H433.00","","IMRD"
"H434.00","Siderosis","H434.00","","IMRD"
"H435.00","Stannosis","H435.00","","IMRD"
"H43z.00","Pneumoconiosis due to inorganic dust NOS","H43z.00","","IMRD"
"H45..00","Pneumoconiosis NOS","H45..00","","IMRD"
"H450.00","Pneumoconiosis associated with tuberculosis","H450.00","","IMRD"
"H464200","Chronic pulmonary fibrosis due to chemical fumes","H464200","","IMRD"
"H4y1000","Chronic pulmonary fibrosis following radiation","H4y1000","","IMRD"
"H4y2.00","Drug-induced interstitial lung disorders","H4y2.00","","IMRD"
"H4y2000","Acute drug-induced interstitial lung disorders","H4y2000","","IMRD"
"H4y2100","Chronic drug-induced interstitial lung disorders","H4y2100","","IMRD"
"H55..00","Postinflammatory pulmonary fibrosis","H55..00","","IMRD"
"H55..11","Cirrhosis of lung","H55..11","","IMRD"
"H563.00","Idiopathic fibrosing alveolitis","H563.00","","IMRD"
"H563.11","Hamman - Rich syndrome","H563.11","","IMRD"
"H563.12","Cryptogenic fibrosing alveolitis","H563.12","","IMRD"
"H563.13","Idiopathic pulmonary fibrosis","H563.13","","IMRD"
"H563100","Diffuse pulmonary fibrosis","H563100","","IMRD"
"H563200","Pulmonary fibrosis","H563200","","IMRD"
"H563300","Usual interstitial pneumonitis","H563300","","IMRD"
"H563z00","Idiopathic fibrosing alveolitis NOS","H563z00","","IMRD"
"H58y300","Interstitial lung disease NEC","H58y300","","IMRD"
"H58y500","Respiratory bronchiolitis associated interstitial lung dis","H58y500","","IMRD"
"H58y600","Interstitial lung disease due to collagen vascular disease","H58y600","","IMRD"
"H58y700","Interstitial lung disease due to connective tissue disease","H58y700","","IMRD"
"Hyu4000","[X]Pneumoconiosis due to other dust containing silica","Hyu4000","","IMRD"
"Hyu4800","[X]Chronic+other pulmonary manifestations due to radiation","Hyu4800","","IMRD"
"Hyu5.00","[X]Other resp diseases principally affecting interstitium","Hyu5.00","","IMRD"
"Hyu5000","[X]Other interstitial pulmonary diseases with fibrosis","Hyu5000","","IMRD"
"Hyu5100","[X]Other specified interstitial pulmonary diseases","Hyu5100","","IMRD"
"N04y012","Fibrosing alveolitis associated with rheumatoid arthritis","N04y012","","IMRD"
"Q317100","Prematurity with interstitial pulmonary fibrosis","Q317100","","IMRD"
