"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"14AV.00","History of ventricular septal defect","14AV.00","","IMRD"
"2126800","Ostium secundum atrial septal defect resolved","2126800","","IMRD"
"66g..00","Congenital heart condition monitoring","66g..00","","IMRD"
"7906300","Closure of persistent ostium primum","7906300","","IMRD"
"7906311","Repair of persistent ostium primum","7906311","","IMRD"
"790N400","Relief of left ventricular outflow tract obstruction","790N400","","IMRD"
"9RD0.00","Transfer of care from paediatric congenital heart service","9RD0.00","","IMRD"
"G5y9.00","Cardiac septal defect, acquired","G5y9.00","","IMRD"
"L185.11","Congenital heart disease in pregnancy","L185.11","","IMRD"
"L185000","Congenital cardiovasc dis - unsp whether in preg/puerperium","L185000","","IMRD"
"L185100","Congenital cardiovasc dis in pregnancy - baby delivered","L185100","","IMRD"
"L185200","Congenital cardiovasc dis in puerp - baby delivered","L185200","","IMRD"
"L185300","Congenital cardiovasc dis in pregnancy - baby not delivered","L185300","","IMRD"
"L185400","Congenital cardiovasc dis in puerp - baby previously deliv","L185400","","IMRD"
"L185z00","Congenital cardiovascular disorder in preg/childb/puerp NOS","L185z00","","IMRD"
"P502.11","Truncus arteriosus","P502.11","","IMRD"
"P5...00","Bulbus cordis and cardiac septal closure anomalies","P5...00","","IMRD"
"P5...11","Cardiac septal defects","P5...11","","IMRD"
"P5...12","Congenital heart disease, septal and bulbar anomalies","P5...12","","IMRD"
"P5...13","Heart septal defects","P5...13","","IMRD"
"P50..00","Common aorto-pulmonary trunk","P50..00","","IMRD"
"P50..11","Aortic septal defect","P50..11","","IMRD"
"P50..12","Common truncus","P50..12","","IMRD"
"P50..13","Persistent truncus arteriosus","P50..13","","IMRD"
"P500.00","Absent septum between aorta and pulmonary artery","P500.00","","IMRD"
"P500.11","Persistent truncus arteriosus","P500.11","","IMRD"
"P500.12","Truncus arteriosus","P500.12","","IMRD"
"P501.00","Aortic septal defect","P501.00","","IMRD"
"P501.11","Aortopulmonary window","P501.11","","IMRD"
"P501.12","Aorticopulmonary septal defect","P501.12","","IMRD"
"P502.00","Persistent truncus arteriosus","P502.00","","IMRD"
"P50z.00","Common aorto-pulmonary trunk NOS","P50z.00","","IMRD"
"P51..00","Transposition of great vessels","P51..00","","IMRD"
"P510.00","Total great vessel transposition","P510.00","","IMRD"
"P511.00","Double outlet right ventricle","P511.00","","IMRD"
"P511000","Double outlet right ventricle, unspecified","P511000","","IMRD"
"P511100","Dextratransposition of aorta","P511100","","IMRD"
"P511200","Incomplete great vessel transposition","P511200","","IMRD"
"P511300","Taussig-Bing syndrome","P511300","","IMRD"
"P511z00","Double outlet right ventricle NOS","P511z00","","IMRD"
"P512.00","Corrected great vessel transposition","P512.00","","IMRD"
"P51y.00","Other specified transposition of great vessels","P51y.00","","IMRD"
"P51y.11","Transposition of aorta","P51y.11","","IMRD"
"P51z.00","Great vessel transposition NOS","P51z.00","","IMRD"
"P51z.11","Transposition of arterial trunk NEC","P51z.11","","IMRD"
"P52..00","Tetralogy of Fallot","P52..00","","IMRD"
"P520.00","Tetralogy of Fallot, unspecified","P520.00","","IMRD"
"P520.11","Ventricular septal defect in Fallot's tetralogy","P520.11","","IMRD"
"P520.12","Dextraposition of aorta in Fallot's tetralogy","P520.12","","IMRD"
"P521.00","Pentalogy of Fallot","P521.00","","IMRD"
"P52z.00","Tetralogy of Fallot NOS","P52z.00","","IMRD"
"P53..00","Common ventricle","P53..00","","IMRD"
"P54..00","Ventricular septal defect","P54..00","","IMRD"
"P540.00","Ventricular septal defect, unspecified","P540.00","","IMRD"
"P541.00","Interventricular septal defect","P541.00","","IMRD"
"P542.00","Left ventricle to right atrial communication","P542.00","","IMRD"
"P543.00","Eisenmenger's complex","P543.00","","IMRD"
"P544.00","Gerbode's defect","P544.00","","IMRD"
"P545.00","Roger's disease","P545.00","","IMRD"
"P54y.00","Other specified ventricular septal defect","P54y.00","","IMRD"
"P54z.00","Ventricular septal defect NOS","P54z.00","","IMRD"
"P55..00","Ostium secundum atrial septal defect","P55..00","","IMRD"
"P550.00","Atrial septal defect NOS","P550.00","","IMRD"
"P550.11","Auricular septal defect NOS","P550.11","","IMRD"
"P550.12","Interatrial septal defect NEC","P550.12","","IMRD"
"P550.13","Interauricular septal defect","P550.13","","IMRD"
"P551.00","Patent foramen ovale","P551.00","","IMRD"
"P552.00","Persistent ostium secundum","P552.00","","IMRD"
"P552.11","Patent ostium secundum","P552.11","","IMRD"
"P553.00","Lutembacher's syndrome","P553.00","","IMRD"
"P55y.00","Other specified ostium secundum atrial septal defect","P55y.00","","IMRD"
"P55y.11","Other specified atrial septal defect","P55y.11","","IMRD"
"P55z.00","Ostium secundum atrial septal defect NOS","P55z.00","","IMRD"
"P56..00","Endocardial cushion defects","P56..00","","IMRD"
"P560.00","Endocardial cushion defects, unspecified","P560.00","","IMRD"
"P561.00","Ostium primum defect","P561.00","","IMRD"
"P561.11","Persistent ostium primum","P561.11","","IMRD"
"P561.12","Ostium primum type interauricular septal defect","P561.12","","IMRD"
"P56y.00","Other specified endocardial cushion defects","P56y.00","","IMRD"
"P56z.00","Endocardial cushion defects NOS","P56z.00","","IMRD"
"P56z000","Common atrium","P56z000","","IMRD"
"P56z011","Cor triloculare biventriculare","P56z011","","IMRD"
"P56z100","Common atrioventricular canal","P56z100","","IMRD"
"P56z200","Common atrioventricular-type ventricular septal defect","P56z200","","IMRD"
"P56zz00","Endocardial cushion defects NOS","P56zz00","","IMRD"
"P57..00","Cor biloculare","P57..00","","IMRD"
"P58..00","Double outlet left ventricle","P58..00","","IMRD"
"P59..00","Isomerism of atrial appendages","P59..00","","IMRD"
"P5X..00","Congenital malforms of cardiac chambers+connections unsp","P5X..00","","IMRD"
"P5y..00","Other heart bulb and septal closure defect","P5y..00","","IMRD"
"P5z..00","Heart bulb or septal closure defects NOS","P5z..00","","IMRD"
"P6...00","Other congenital heart anomalies","P6...00","","IMRD"
"P60..00","Pulmonary valve anomalies","P60..00","","IMRD"
"P600.00","Pulmonary valve anomaly, unspecified","P600.00","","IMRD"
"P601.00","Congenital atresia of the pulmonary valve","P601.00","","IMRD"
"P601000","Hypoplasia of pulmonary valve","P601000","","IMRD"
"P601z00","Congenital atresia of pulmonary valve NOS","P601z00","","IMRD"
"P602.00","Congenital pulmonary stenosis","P602.00","","IMRD"
"P602000","Congenital fusion of pulmonic cusps","P602000","","IMRD"
"P602100","Congenital fusion of pulmonary valve segment","P602100","","IMRD"
"P602z00","Congenital pulmonary stenosis NOS","P602z00","","IMRD"
"P603.00","Right hypoplastic heart syndrome","P603.00","","IMRD"
"P603.11","Pseudotruncus arteriosus","P603.11","","IMRD"
"P60z.00","Other pulmonary valve anomalies","P60z.00","","IMRD"
"P60z000","Congenital insufficiency of the pulmonary valve","P60z000","","IMRD"
"P60z100","Fallot's trilogy","P60z100","","IMRD"
"P60z200","Supernumerary pulmonary valve cusps","P60z200","","IMRD"
"P60zz00","Other pulmonary valve anomaly NOS","P60zz00","","IMRD"
"P61..00","Congenital tricuspid atresia and stenosis","P61..00","","IMRD"
"P610.00","Congenital tricuspid atresia","P610.00","","IMRD"
"P611.00","Congenital tricuspid stenosis","P611.00","","IMRD"
"P61z.00","Congenital tricuspid atresia or stenosis NOS","P61z.00","","IMRD"
"P62..00","Ebstein's anomaly","P62..00","","IMRD"
"P63..00","Congenital aortic valve stenosis","P63..00","","IMRD"
"P64..00","Congenital aortic valve insufficiency","P64..00","","IMRD"
"P640.00","Congenital aortic valve insufficiency, unspecified","P640.00","","IMRD"
"P641.00","Bicuspid aortic valve","P641.00","","IMRD"
"P64z.00","Congenital aortic valve insufficiency NOS","P64z.00","","IMRD"
"P65..00","Congenital mitral stenosis","P65..00","","IMRD"
"P65..11","Duroziez's disease","P65..11","","IMRD"
"P650.00","Congenital mitral stenosis, unspecified","P650.00","","IMRD"
"P651.00","Fused commissure of the mitral valve","P651.00","","IMRD"
"P652.00","Parachute deformity of the mitral valve","P652.00","","IMRD"
"P653.00","Supernumerary cusps of the mitral valve","P653.00","","IMRD"
"P65z.00","Congenital mitral stenosis NOS","P65z.00","","IMRD"
"P66..00","Congenital mitral insufficiency","P66..00","","IMRD"
"P67..00","Hypoplastic left heart syndrome","P67..00","","IMRD"
"P68..00","Congenital heart disease","P68..00","","IMRD"
"P69..00","Left ventricular outflow tract obstruction","P69..00","","IMRD"
"P6W..00","Congenital malformation of aortic and mitral valves unsp","P6W..00","","IMRD"
"P6X..00","Congenital malformation of tricuspid valve, unspecified","P6X..00","","IMRD"
"P6y..00","Other specified heart anomalies","P6y..00","","IMRD"
"P6y0.00","Subaortic stenosis","P6y0.00","","IMRD"
"P6y1.00","Cor triatriatum","P6y1.00","","IMRD"
"P6y2.00","Pulmonary infundibular stenosis","P6y2.00","","IMRD"
"P6y3.00","Obstructive heart anomaly NEC","P6y3.00","","IMRD"
"P6y3000","Uhl's disease","P6y3000","","IMRD"
"P6y3100","Right ventricular outflow tract obstruction","P6y3100","","IMRD"
"P6y3z00","Obstructive heart anomaly NEC NOS","P6y3z00","","IMRD"
"P6y4.00","Coronary artery anomaly","P6y4.00","","IMRD"
"P6y4000","Congenital absence of coronary artery","P6y4000","","IMRD"
"P6y4100","Single coronary artery","P6y4100","","IMRD"
"P6y4200","Coronary artery from aorta","P6y4200","","IMRD"
"P6y4300","Coronary artery from pulmonary trunk","P6y4300","","IMRD"
"P6y4400","Anomalous coronary artery communication","P6y4400","","IMRD"
"P6y4411","Congenital coronary arterio-venous fistula","P6y4411","","IMRD"
"P6y4500","Congenital coronary aneurysm","P6y4500","","IMRD"
"P6y4600","Congenital stricture of coronary artery","P6y4600","","IMRD"
"P6y4z00","Coronary artery anomaly NOS","P6y4z00","","IMRD"
"P6y5.00","Congenital heart block","P6y5.00","","IMRD"
"P6y5000","Congenital heart block, unspecified","P6y5000","","IMRD"
"P6y5100","Congenital complete atrio-ventricular heart block","P6y5100","","IMRD"
"P6y5200","Congenital incomplete atrio-ventricular heart block","P6y5200","","IMRD"
"P6y5z00","Congenital heart block NOS","P6y5z00","","IMRD"
"P6y6.00","Heart and cardiac apex malposition","P6y6.00","","IMRD"
"P6y6.11","Ectopic heart","P6y6.11","","IMRD"
"P6y6000","Dextrocardia","P6y6000","","IMRD"
"P6y6100","Levocardia","P6y6100","","IMRD"
"P6y6111","Laevocardia","P6y6111","","IMRD"
"P6y6200","Mesocardia","P6y6200","","IMRD"
"P6y6300","Ectopia cordis","P6y6300","","IMRD"
"P6y6400","Abdominal heart","P6y6400","","IMRD"
"P6y6z00","Heart or cardiac apex malposition NOS","P6y6z00","","IMRD"
"P6y7.00","Myocardial bridge of coronary artery","P6y7.00","","IMRD"
"P6y8.00","Congenital dextroposition of heart","P6y8.00","","IMRD"
"P6yy.00","Other specified heart anomalies","P6yy.00","","IMRD"
"P6yy.11","Hypoplastic aortic orifice or valve","P6yy.11","","IMRD"
"P6yy.12","Hypoplasia of heart NOS","P6yy.12","","IMRD"
"P6yy.13","Congenital insufficiency of heart valve NEC","P6yy.13","","IMRD"
"P6yy000","Atresia of cardiac vein","P6yy000","","IMRD"
"P6yy100","Hypoplasia of cardiac vein","P6yy100","","IMRD"
"P6yy200","Congenital cardiomegaly","P6yy200","","IMRD"
"P6yy300","Congenital left ventricular diverticulum","P6yy300","","IMRD"
"P6yy400","Congenital pericardial defect","P6yy400","","IMRD"
"P6yy411","Congenital absence of pericardium","P6yy411","","IMRD"
"P6yy500","Congenital anomaly of myocardium","P6yy500","","IMRD"
"P6yy600","Congenital aneurysm of heart","P6yy600","","IMRD"
"P6yy700","Atresia of heart valve NEC","P6yy700","","IMRD"
"P6yy800","Cor triloculare","P6yy800","","IMRD"
"P6yy900","Congenital epicardial cyst","P6yy900","","IMRD"
"P6yyA00","Hemicardia","P6yyA00","","IMRD"
"P6yyB00","Supernumerary heart valve cusps NEC","P6yyB00","","IMRD"
"P6yyC00","Fusion of mitral valve cusps","P6yyC00","","IMRD"
"P6yyD00","Fusion of heart valve cusps NEC","P6yyD00","","IMRD"
"P6yyD11","Fusion of tricuspid valve cusps NEC","P6yyD11","","IMRD"
"P6yyz00","Other specified heart anomalies NOS","P6yyz00","","IMRD"
"P6z..00","Congenital heart anomaly NOS","P6z..00","","IMRD"
"P6z..11","Chiari's malformation","P6z..11","","IMRD"
"P6z0.00","Unspecified anomaly of heart valve","P6z0.00","","IMRD"
"P6z1.00","Anomalous bands of heart","P6z1.00","","IMRD"
"P6z1000","Anomalous atrial bands","P6z1000","","IMRD"
"P6z1100","Anomalous ventricular bands","P6z1100","","IMRD"
"P6z1z00","Anomalous bands of heart NOS","P6z1z00","","IMRD"
"P6z2.00","Acyanotic congenital heart disease NOS","P6z2.00","","IMRD"
"P6z3.00","Cyanotic congenital heart disease NOS","P6z3.00","","IMRD"
"P6z3.11","Blue baby","P6z3.11","","IMRD"
"P6zz.00","Congenital heart anomaly NOS","P6zz.00","","IMRD"
"P7...00","Other congenital circulatory system anomalies","P7...00","","IMRD"
"P70..00","Patent ductus arteriosus","P70..00","","IMRD"
"P70..11","Botalli's patent ductus","P70..11","","IMRD"
"P71..00","Coarctation of aorta","P71..00","","IMRD"
