"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"F00","Dementia in Alzheimer disease","F00","","ICD10"
"F000","Dementia in Alzheimer disease with early onset","F00.0","","ICD10"
"F001","Dementia in Alzheimer disease with late onset","F00.1","","ICD10"
"F002","Dementia in Alzheimer disease, atypical or mixed type","F00.2","","ICD10"
"F009","Dementia in Alzheimer disease, unspecified","F00.9","","ICD10"
"G30","Alzheimer disease","G30","","ICD10"
"G300","Alzheimer disease with early onset","G30.0","","ICD10"
"G301","Alzheimer disease with late onset","G30.1","","ICD10"
"G308","Other Alzheimer disease","G30.8","","ICD10"
"G309","Alzheimer disease, unspecified","G30.9","","ICD10"
