"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"14G6.00","H/O: fragility fracture","14G6.00","","IMRD"
"14GB.00","History of osteoporosis","14GB.00","","IMRD"
"585O.00","Quantitative ultrasound scan of heel - result osteoporotic","585O.00","","IMRD"
"58E4.00","Forearm DXA scan result osteoporotic","58E4.00","","IMRD"
"58EA.00","Heel DXA scan result osteoporotic","58EA.00","","IMRD"
"58EG.00","Hip DXA scan result osteoporotic","58EG.00","","IMRD"
"58EM.00","Lumbar DXA scan result osteoporotic","58EM.00","","IMRD"
"58EV.00","Femoral neck DEXA scan result osteoporotic","58EV.00","","IMRD"
"66a2.00","Osteoporosis treatment started","66a2.00","","IMRD"
"66a3.00","Osteoporosis treatment stopped","66a3.00","","IMRD"
"66a4.00","Osteoporosis treatment changed","66a4.00","","IMRD"
"66a5.00","Osteoporosis - no treatment","66a5.00","","IMRD"
"66aA.00","Osteoporosis - treatment response","66aA.00","","IMRD"
"66aB.00","Osteoporosis - no treatment response","66aB.00","","IMRD"
"8B31E00","Osteoporosis medication compliance review","8B31E00","","IMRD"
"9kj..00","Osteoporosis - enhanced services administration","9kj..00","","IMRD"
"9kj0.00","Bone sparing drug treatment offered for osteoporosis - ESA","9kj0.00","","IMRD"
"N330.00","Osteoporosis","N330.00","","IMRD"
"N330000","Osteoporosis, unspecified","N330000","","IMRD"
"N330100","Senile osteoporosis","N330100","","IMRD"
"N330200","Postmenopausal osteoporosis","N330200","","IMRD"
"N330300","Idiopathic osteoporosis","N330300","","IMRD"
"N330400","Dissuse osteoporosis","N330400","","IMRD"
"N330500","Drug-induced osteoporosis","N330500","","IMRD"
"N330600","Postoophorectomy osteoporosis","N330600","","IMRD"
"N330700","Postsurgical malabsorption osteoporosis","N330700","","IMRD"
"N330800","Localized osteoporosis - Lequesne","N330800","","IMRD"
"N330900","Osteoporosis in multiple myelomatosis","N330900","","IMRD"
"N330A00","Osteoporosis in endocrine disorders","N330A00","","IMRD"
"N330B00","Vertebral osteoporosis","N330B00","","IMRD"
"N330C00","Osteoporosis localized to spine","N330C00","","IMRD"
"N330D00","Osteoporosis due to corticosteroids","N330D00","","IMRD"
"N330z00","Osteoporosis NOS","N330z00","","IMRD"
"N331.14","Osteoporotic vertebral collapse","N331.14","","IMRD"
"N331200","Postoophorectomy osteoporosis with pathological fracture","N331200","","IMRD"
"N331300","Osteoporosis of disuse with pathological fracture","N331300","","IMRD"
"N331400","Postsurgical malabsorption osteoporosis with path fracture","N331400","","IMRD"
"N331500","Drug-induced osteoporosis with pathological fracture","N331500","","IMRD"
"N331600","Idiopathic osteoporosis with pathological fracture","N331600","","IMRD"
"N331800","Osteoporosis + pathological fracture lumbar vertebrae","N331800","","IMRD"
"N331900","Osteoporosis + pathological fracture thoracic vertebrae","N331900","","IMRD"
"N331A00","Osteoporosis + pathological fracture cervical vertebrae","N331A00","","IMRD"
"N331B00","Postmenopausal osteoporosis with pathological fracture","N331B00","","IMRD"
"N331H00","Collapse of cervical vertebra due to osteoporosis","N331H00","","IMRD"
"N331J00","Collapse of lumbar vertebra due to osteoporosis","N331J00","","IMRD"
"N331K00","Collapse of thoracic vertebra due to osteoporosis","N331K00","","IMRD"
"N331L00","Collapse of vertebra due to osteoporosis NOS","N331L00","","IMRD"
"N331M00","Fragility fracture due to unspecified osteoporosis","N331M00","","IMRD"
"N331M11","Minimal trauma fracture due to unspecified osteoporosis","N331M11","","IMRD"
"N331N00","Fragility fracture","N331N00","","IMRD"
"N331N11","Minimal trauma fracture","N331N11","","IMRD"
"N374600","Osteoporotic kyphosis","N374600","","IMRD"
"NyuB000","[X]Other osteoporosis with pathological fracture","NyuB000","","IMRD"
"NyuB100","[X]Other osteoporosis","NyuB100","","IMRD"
"NyuB200","[X]Osteoporosis in other disorders classified elsewhere","NyuB200","","IMRD"
"NyuB800","[X]Unspecified osteoporosis with pathological fracture","NyuB800","","IMRD"
