"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"25612013","Lupus erythematosus profundus","M154400","15084002","837","CPRD_AURUM"
"92209015","Disseminated lupus erythematosus","N000000","55464009","1052","CPRD_AURUM"
"114310015","Lupus nephritis","K01x411","68815009","7748","CPRD_AURUM"
"158442019","Systemic lupus erythematosus encephalitis","N000611","95644001","45","CPRD_AURUM"
"297542011","Polyneuropathy in disseminated lupus erythematosus","F371000","193178008","48","CPRD_AURUM"
"297639014","Myopathy due to disseminated lupus erythematosus","F396100","193248005","15","CPRD_AURUM"
"308700012","Lupus erythematosus chronicus","M154000","200937007","59","CPRD_AURUM"
"308704015","Lupus erythematosus migrans","M154200","200939005","144","CPRD_AURUM"
"309405011","Drug-induced systemic lupus erythematosus","N000200","201436003","528","CPRD_AURUM"
"512234017","Cerebral lupus","N000600","95644001","385","CPRD_AURUM"
"1728151000006118","Systemic lupus erythematosus encephalitis","","1728151000006102","4","CPRD_AURUM"
"309383019","[X]Other local lupus erythematosus","Myu7800","7119001","694","CPRD_AURUM"
"309408013","Systemic lupus erythematosus NOS","N000z00","55464009","6963","CPRD_AURUM"
"312579010","[X]Other forms of systemic lupus erythematosus","Nyu4300","55464009","191","CPRD_AURUM"
"114251000006118","Systemic lupus erythematosus with organ or sys involv","N000300","239887007","1001","CPRD_AURUM"
"308709013","Lupus erythematosus NOS","M154z00","200936003","1472","CPRD_AURUM"
"4609091000006113","Synovial fluid: lupus erythematosus cells","","167901007","0","CPRD_AURUM"
"5140921000006119","SCLE - Subacute cutaneous lupus erythematosus","","239891002","0","CPRD_AURUM"
"3619241000006113","Systemic lupus erythematosus glomerulonephritis syndrome","","68815009","0","CPRD_AURUM"
"4060291000006118","Cerebral systemic lupus erythematosus","","95644001","0","CPRD_AURUM"
"4597351000006115","Lupus erythematosus (LE) cells present","","165927006","0","CPRD_AURUM"
"359447015","Subacute cutaneous lupus erythematosus","M154700","239891002","8239","CPRD_AURUM"
"308705019","Lupus erythematosus nodularis","M154300","200940007","41","CPRD_AURUM"
"308706018","Lupus erythematosus tumidus","M154500","200941006","182","CPRD_AURUM"
"677561000006119","Nephrotic syndrome in systemic lupus erythematosus","K01x400","68815009","619","CPRD_AURUM"
"3400601000006117","SLE - Systemic lupus erythematosus","","55464009","2","CPRD_AURUM"
"496853017","Libman-Sacks disease","N000100","54072008","181","CPRD_AURUM"
"453243010","Systemic lupus erythematosus with pericarditis","N000400","309762007","293","CPRD_AURUM"
"308697013","Lupus erythematosus","M154.00","200936003","22798","CPRD_AURUM"
"5140931000006116","SACLE - Subacute cutaneous lupus erythematosus","","239891002","0","CPRD_AURUM"
"4805591000006111","LE - Lupus erythematosus","","200936003","0","CPRD_AURUM"
"3377071000006115","Libman-Sacks endocarditis","","54072008","0","CPRD_AURUM"
"308707010","Lupus erythematosus unguium mutilans","M154600","200942004","5","CPRD_AURUM"
"301721015","Lung disease with systemic lupus erythematosus","H57y400","196138005","199","CPRD_AURUM"
"92208011","Systemic lupus erythematosus","N000.00","55464009","199675","CPRD_AURUM"
"4597361000006118","Lupus erythematosus cells present","","165927006","0","CPRD_AURUM"
