"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"I21","Acute myocardial infarction","I21","","0","ICD10"
"I210","Acute transmural myocardial infarction of anterior wall","I21.0","","0","ICD10"
"I211","Acute transmural myocardial infarction of inferior wall","I21.1","","0","ICD10"
"I212","Acute transmural myocardial infarction of other sites","I21.2","","0","ICD10"
"I213","Acute transmural myocardial infarction of unspecified site","I21.3","","0","ICD10"
"I214","Acute subendocardial myocardial infarction","I21.4","","0","ICD10"
"I219","Acute myocardial infarction, unspecified","I21.9","","0","ICD10"
"I22","Subsequent myocardial infarction","I22","","0","ICD10"
"I220","Subsequent myocardial infarction of anterior wall","I22.0","","0","ICD10"
"I221","Subsequent myocardial infarction of inferior wall","I22.1","","0","ICD10"
"I228","Subsequent myocardial infarction of other sites","I22.8","","0","ICD10"
"I229","Subsequent myocardial infarction of unspecified site","I22.9","","0","ICD10"
"I23","Certain current complications following acute myocardial infarction","I23","","0","ICD10"
"I230","Haemopericardium as current complication following acute myocardial infarction","I23.0","","0","ICD10"
"I231","Atrial septal defect as current complication following acute myocardial infarction","I23.1","","0","ICD10"
"I232","Ventricular septal defect as current complication following acute myocardial infarction","I23.2","","0","ICD10"
"I233","Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction","I23.3","","0","ICD10"
"I234","Rupture of chordae tendineae as current complication following acute myocardial infarction","I23.4","","0","ICD10"
"I235","Rupture of papillary muscle as current complication following acute myocardial infarction","I23.5","","0","ICD10"
"I236","Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction","I23.6","","0","ICD10"
"I238","Other current complications following acute myocardial infarction","I23.8","","0","ICD10"
"I241","Dressler syndrome","I24.1","","0","ICD10"
"I252","Old myocardial infarction","I25.2","","0","ICD10"
