"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"206425010","Complex regional pain syndrome","F369.00","128200000","24946","CPRD_AURUM"
"2477180015","Complex regional pain syndrome type II","F347.00","408751001","4731","CPRD_AURUM"
"1727541000006113","Complex regional pain syndrome NOS","","1727541000006109","2","CPRD_AURUM"
"2214301000000116","Chronic regional pain syndrome","F369.11","128200000","14521","CPRD_AURUM"
"317098012","[D]Chronic intractable pain","R00zC00","274665008","28266","CPRD_AURUM"
"318040019","[X]Other chronic pain","Ryu7000","82423001","98891","CPRD_AURUM"
"194673013","Reflex sympathetic dystrophy","N337111","128200000","1604","CPRD_AURUM"
"312221014","Algodystrophy of knee","N337300","734988007","121","CPRD_AURUM"
"312222019","Algodystrophy of foot","N337400","734987002","366","CPRD_AURUM"
"84384011","Algodystrophy","N337.11","128200000","1149","CPRD_AURUM"
"186201000006114","Reflex sympathetic dystrophy","N337.12","128200000","15857","CPRD_AURUM"
"3512093013","Complex regional pain syndrome type 1","","734947007","0","CPRD_AURUM"
"5618331000006113","CLBP - Chronic low back pain","","278860009","9","CPRD_AURUM"
"11776801000006110","CRPS - complex regional pain syndrome","","128200000","6","CPRD_AURUM"
"3512275019","Complex regional pain syndrome of knee","","734988007","5","CPRD_AURUM"
"6766431000006113","Complex regional pain syndrome, type II","","408751001","32","CPRD_AURUM"
"11776831000006119","Sudek atrophy","","128200000","0","CPRD_AURUM"
"6766451000006118","CRPS - Complex regional pain syndrome type II","","408751001","256","CPRD_AURUM"
"136713011","Chronic pain","1M52.00","82423001","93408","CPRD_AURUM"
"312220010","Algodystrophy of hand","N337200","734989004","526","CPRD_AURUM"
"11903461000006116","Sudek's atrophy","","15743005","0","CPRD_AURUM"
"4405431000006118","Complex regional pain syndrome (CRPS)","","128200000","0","CPRD_AURUM"
"3512092015","Complex regional pain syndrome type I","","734947007","1","CPRD_AURUM"
"4405451000006113","CRPS - complex regional pain syndrome","","128200000","0","CPRD_AURUM"
"4405421000006116","Complex regional pain syndromes","","128200000","0","CPRD_AURUM"
"3512278017","Complex regional pain syndrome of hand","","734989004","4","CPRD_AURUM"
"3512272016","Complex regional pain syndrome of foot","","734987002","1","CPRD_AURUM"
"415888015","Chronic low back pain","16C9.00","278860009","537650","CPRD_AURUM"
"2475469012","Sudek's atrophy","N337100","15743005","5406","CPRD_AURUM"
"3512280011","Reflex sympathetic dystrophy of hand","","734989004","0","CPRD_AURUM"
"7692081000006111","Complex regional pain syndrome of upper limb","","712537009","3","CPRD_AURUM"
"495737017","Complex regional pain syndrome type I","N33C.00","128200000","11822","CPRD_AURUM"
