"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"4M20.00","Lymphoma stage I","4M20.00",,"2","IMRD"
"4M21.00","Lymphoma stage II","4M21.00",,"4","IMRD"
"4M22.00","Lymphoma stage III","4M22.00",,"5","IMRD"
"4M23.00","Lymphoma stage IV","4M23.00",,"9","IMRD"
"A789600","HIV disease resulting in Burkitt's lymphoma","A789600",,"14","IMRD"
"A789611","HIV disease resulting in Burkitt lymphoma","A789611",,"2","IMRD"
"A789700","HIV dis resulting oth types of non-Hodgkin's lymphoma","A789700",,"12","IMRD"
"A789711","HIV disease resulting in other types of non-Hodgkin lymphoma","A789711",,"1","IMRD"
"AyuC600","[X]HIV disease resulting in other non-Hodgkin's lymphoma","AyuC600",,"6","IMRD"
"AyuC611","[X]HIV disease resulting in other non-Hodgkin lymphoma","AyuC611",,"1","IMRD"
"B560100","Secondary and unspec malignant neoplasm mastoid lymph nodes","B560100",,"3","IMRD"
"B6...00","Malignant neoplasm of lymphatic and haemopoietic tissue","B6...00",,"2175","IMRD"
"B6...11","Malignant neoplasm of histiocytic tissue","B6...11",,"15","IMRD"
"B60..00","Lymphosarcoma and reticulosarcoma","B60..00",,"7","IMRD"
"B600.00","Reticulosarcoma","B600.00",,"37","IMRD"
"B600000","Reticulosarcoma of unspecified site","B600000",,"1","IMRD"
"B600100","Reticulosarcoma of lymph nodes of head, face and neck","B600100",,"1","IMRD"
"B600200","Reticulosarcoma of intrathoracic lymph nodes","B600200",,"0","IMRD"
"B600300","Reticulosarcoma of intra-abdominal lymph nodes","B600300",,"1","IMRD"
"B600400","Reticulosarcoma of lymph nodes of axilla and upper limb","B600400",,"0","IMRD"
"B600500","Reticulosarcoma of lymph nodes of inguinal region and leg","B600500",,"0","IMRD"
"B600600","Reticulosarcoma of intrapelvic lymph nodes","B600600",,"0","IMRD"
"B600700","Reticulosarcoma of spleen","B600700",,"1","IMRD"
"B600800","Reticulosarcoma of lymph nodes of multiple sites","B600800",,"0","IMRD"
"B600z00","Reticulosarcoma NOS","B600z00",,"3","IMRD"
"B601.00","Lymphosarcoma","B601.00",,"202","IMRD"
"B601000","Lymphosarcoma of unspecified site","B601000",,"3","IMRD"
"B601100","Lymphosarcoma of lymph nodes of head, face and neck","B601100",,"9","IMRD"
"B601200","Lymphosarcoma of intrathoracic lymph nodes","B601200",,"2","IMRD"
"B601300","Lymphosarcoma of intra-abdominal lymph nodes","B601300",,"6","IMRD"
"B601400","Lymphosarcoma of lymph nodes of axilla and upper limb","B601400",,"2","IMRD"
"B601500","Lymphosarcoma of lymph nodes of inguinal region and leg","B601500",,"7","IMRD"
"B601600","Lymphosarcoma of intrapelvic lymph nodes","B601600",,"1","IMRD"
"B601700","Lymphosarcoma of spleen","B601700",,"0","IMRD"
"B601800","Lymphosarcoma of lymph nodes of multiple sites","B601800",,"3","IMRD"
"B601z00","Lymphosarcoma NOS","B601z00",,"9","IMRD"
"B602.00","Burkitt's lymphoma","B602.00",,"525","IMRD"
"B602000","Burkitt's lymphoma of unspecified site","B602000",,"3","IMRD"
"B602100","Burkitt's lymphoma of lymph nodes of head, face and neck","B602100",,"1","IMRD"
"B602200","Burkitt's lymphoma of intrathoracic lymph nodes","B602200",,"3","IMRD"
"B602300","Burkitt's lymphoma of intra-abdominal lymph nodes","B602300",,"5","IMRD"
"B602400","Burkitt's lymphoma of lymph nodes of axilla and upper limb","B602400",,"3","IMRD"
"B602500","Burkitt's lymphoma of lymph nodes of inguinal region and leg","B602500",,"1","IMRD"
"B602600","Burkitt's lymphoma of intrapelvic lymph nodes","B602600",,"0","IMRD"
"B602700","Burkitt's lymphoma of spleen","B602700",,"0","IMRD"
"B602800","Burkitt's lymphoma of lymph nodes of multiple sites","B602800",,"4","IMRD"
"B602z00","Burkitt's lymphoma NOS","B602z00",,"11","IMRD"
"B60y.00","Other specified reticulosarcoma or lymphosarcoma","B60y.00",,"1","IMRD"
"B60z.00","Reticulosarcoma or lymphosarcoma NOS","B60z.00",,"1","IMRD"
"B61..00","Hodgkin's disease","B61..00",,"11356","IMRD"
