"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"I71","Aortic aneurysm and dissection","I71","","ICD10"
"I710","Dissection of aorta [any part]","I71.0","","ICD10"
"I711","Thoracic aortic aneurysm, ruptured","I71.1","","ICD10"
"I712","Thoracic aortic aneurysm, without mention of rupture","I71.2","","ICD10"
"I713","Abdominal aortic aneurysm, ruptured","I71.3","","ICD10"
"I714","Abdominal aortic aneurysm, without mention of rupture","I71.4","","ICD10"
"I715","Thoracoabdominal aortic aneurysm, ruptured","I71.5","","ICD10"
"I716","Thoracoabdominal aortic aneurysm, without mention of rupture","I71.6","","ICD10"
"I718","Aortic aneurysm of unspecified site, ruptured","I71.8","","ICD10"
"I719","Aortic aneurysm of unspecified site, without mention of rupture","I71.9","","ICD10"
