"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"13o5.00","Preferred method of communication: Makaton","13o5.00",,"35","IMRD"
"13o6.00","Preferred method of communication: British Sign Language","13o6.00",,"111","IMRD"
"13o8500","Uses British Sign Language interpreter","13o8500",,"116","IMRD"
"13o8M00","Uses sign language","13o8M00",,"29","IMRD"
"13ZL.00","Using lip-reading","13ZL.00",,"365","IMRD"
"13ZM.00","Using British sign language","13ZM.00",,"1084","IMRD"
"13ZP.00","Using Makaton sign language","13ZP.00",,"160","IMRD"
"1C17.00","Hearing aid problem","1C17.00",,"609","IMRD"
"2DG..00","Hearing aid worn","2DG..00",,"36654","IMRD"
"2DH0.00","Uses hearing loop","2DH0.00",,"30","IMRD"
"2DH1.00","Does use hearing aid","2DH1.00",,"267","IMRD"
"7308400","Placement of hearing implant in external ear","7308400",,"106","IMRD"
"7308500","Attention to hearing implant in external ear","7308500",,"12","IMRD"
"7308600","Removal of hearing implant from external ear","7308600",,"4","IMRD"
"7311A00","Insertn bone anchors subcutaneous bone anchored hearing aid","7311A00",,"1266","IMRD"
"7317C00","Placement of hearing implant in middle ear","7317C00",,"124","IMRD"
"7317D00","Attention to hearing implant in middle ear","7317D00",,"12","IMRD"
"7317E00","Removal of hearing implant from middle ear","7317E00",,"10","IMRD"
"7319.00","Attachment of bone anchored hearing prosthesis","7319.00",,"70","IMRD"
"7319000","Insertion fixtures bone anchored hearing prosthesis Stage 1","7319000",,"15","IMRD"
"7319100","Insertion fixtures bone anchored hearing prosthesis Stage 2","7319100",,"5","IMRD"
"7319200","Reduction soft tissue for bone anchored hearing prosthesis","7319200",,"4","IMRD"
"7319300","Attention to fixtures for bone anchored hearing prosthesis","7319300",,"5","IMRD"
"7319400","One stage insert fixtures bone anchored hearing prosthesis","7319400",,"16","IMRD"
"7319500","Fitting external hearing prosthesis bone anchored fixtures","7319500",,"10","IMRD"
"7319600","First stge ins fixtures for bone anchored hearing prosthesis","7319600",,"0","IMRD"
"7319y00","Other specified attachment bone anchored hearing prosthesis","7319y00",,"3","IMRD"
"7319z00","Attachment of bone anchored hearing prosthesis NOS","7319z00",,"12","IMRD"
"7321000","Implantation of intracochlear prosthesis","7321000",,"918","IMRD"
"7321100","Implantation of extracochlear prosthesis","7321100",,"84","IMRD"
"7321200","Attention to cochlear prosthesis","7321200",,"70","IMRD"
"7321211","Removal of cochlear prosthesis","7321211",,"20","IMRD"
"7321800","Removal of cochlear prosthesis","7321800",,"10","IMRD"
"8D2..12","Hearing aid provision","8D2..12",,"32028","IMRD"
"8D21.00","Provide head worn hearing aid","8D21.00",,"281","IMRD"
"8D22.00","Provide body worn hearing aid","8D22.00",,"29","IMRD"
"8D23.00","Ear fitting hearing aid","8D23.00",,"36741","IMRD"
"8D24.00","Replace hearing aid battery","8D24.00",,"669","IMRD"
"8D26.00","Provision of replacement hearing aid","8D26.00",,"436","IMRD"
