"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"F371000","Polyneuropathy in disseminated lupus erythematosus","F371000","","IMRD"
"F396100","Myopathy due to disseminated lupus erythematosus","F396100","","IMRD"
"H57y400","Lung disease with systemic lupus erythematosus","H57y400","","IMRD"
"K01x400","Nephrotic syndrome in systemic lupus erythematosus","K01x400","","IMRD"
"K01x411","Lupus nephritis","K01x411","","IMRD"
"M154.00","Lupus erythematosus","M154.00","","IMRD"
"M154000","Lupus erythematosus chronicus","M154000","","IMRD"
"M154200","Lupus erythematosus migrans","M154200","","IMRD"
"M154300","Lupus erythematosus nodularis","M154300","","IMRD"
"M154400","Lupus erythematosus profundus","M154400","","IMRD"
"M154500","Lupus erythematosus tumidus","M154500","","IMRD"
"M154600","Lupus erythematosus unguium mutilans","M154600","","IMRD"
"M154700","Subacute cutaneous lupus erythematosus","M154700","","IMRD"
"M154z00","Lupus erythematosus NOS","M154z00","","IMRD"
"Myu7800","[X]Other local lupus erythematosus","Myu7800","","IMRD"
"N000.00","Systemic lupus erythematosus","N000.00","","IMRD"
"N000000","Disseminated lupus erythematosus","N000000","","IMRD"
"N000100","Libman-Sacks disease","N000100","","IMRD"
"N000200","Drug-induced systemic lupus erythematosus","N000200","","IMRD"
"N000300","Systemic lupus erythematosus with organ or sys involv","N000300","","IMRD"
"N000400","Systemic lupus erythematosus with pericarditis","N000400","","IMRD"
"N000600","Cerebral lupus","N000600","","IMRD"
"N000611","Systemic lupus erythematosus encephalitis","N000611","","IMRD"
"N000z00","Systemic lupus erythematosus NOS","N000z00","","IMRD"
"Nyu4300","[X]Other forms of systemic lupus erythematosus","Nyu4300","","IMRD"
"ZRq8.00","Systemic lupus activity measure","ZRq8.00","","IMRD"
"ZRq9.00","Systemic lupus erythematosus disease activity index","ZRq9.00","","IMRD"
"ZRq9.11","SLEDAI-Sys lup ery dis act ind","ZRq9.11","","IMRD"
