"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"1481.00","H/O: retinal detachment","1481.00","","IMRD"
"7251.00","Buckling operations for attachment of retina","7251.00","","IMRD"
"7251.11","Scleral buckling for attachment of retina","7251.11","","IMRD"
"7251000","Overlay scleroplasty","7251000","","IMRD"
"7251100","Imbrication of sclera","7251100","","IMRD"
"7251200","Buckling of sclera and implant however further qualified","7251200","","IMRD"
"7251300","Buckling of sclera and local or encircling explant HFQ","7251300","","IMRD"
"7251311","Arruga string operation for detached retina","7251311","","IMRD"
"7251400","Buckling of sclera NEC","7251400","","IMRD"
"7251y00","Other specified buckling operation for attachment of retina","7251y00","","IMRD"
"7251z00","Buckling operation for attachment of retina NOS","7251z00","","IMRD"
"7271.00","Photocoagulation of retina for detachment","7271.00","","IMRD"
"7271000","Xenon photocoagulation of retina for detachment","7271000","","IMRD"
"7271100","Laser photocoagulation of retina for detachment","7271100","","IMRD"
"7271y00","Other specified photocoagulation of retina for detachment","7271y00","","IMRD"
"7271z00","Photocoagulation of retina for detachment NOS","7271z00","","IMRD"
"7273300","Reposition plombage for detachment","7273300","","IMRD"
"7279.00","Fixation of retina","7279.00","","IMRD"
"7279000","Retinopexy using cryotherapy","7279000","","IMRD"
"7279100","Retinopexy using diathermy","7279100","","IMRD"
"7279200","Retinopexy using mechanical tacks","7279200","","IMRD"
"7279300","Retinopexy using tissue adhesive","7279300","","IMRD"
"7279400","Retinopexy NEC","7279400","","IMRD"
"7279y00","Other specified fixation of retina","7279y00","","IMRD"
"7279z00","Fixation of retina NOS","7279z00","","IMRD"
"F41..00","Retinal detachments and defects","F41..00","","IMRD"
"F41..11","Retinal tears","F41..11","","IMRD"
"F410.00","Retinal detachment with retinal defect","F410.00","","IMRD"
"F410000","Unspecified retinal detachment with retinal defect","F410000","","IMRD"
"F410100","New partial retinal detachment with single defect","F410100","","IMRD"
"F410200","New partial retinal detachment with multiple defects","F410200","","IMRD"
"F410300","New partial retinal detachment with giant tear defect","F410300","","IMRD"
"F410400","New partial retinal detachment with retinal dialysis","F410400","","IMRD"
"F410500","Recent total retinal detachment","F410500","","IMRD"
"F410600","Recent subtotal retinal detachment","F410600","","IMRD"
"F410700","Old partial retinal detachment","F410700","","IMRD"
"F410800","Old total retinal detachment","F410800","","IMRD"
"F410900","Old subtotal retinal detachment","F410900","","IMRD"
"F410z00","Retinal detachment with defect NOS","F410z00","","IMRD"
"F412.00","Serous retinal detachment","F412.00","","IMRD"
"F41y.00","Other forms of retinal detachment","F41y.00","","IMRD"
"F41y000","Traction retinal detachment","F41y000","","IMRD"
"F41yz00","Other retinal detachments NOS","F41yz00","","IMRD"
"F41z.00","Retinal detachment NOS","F41z.00","","IMRD"
"F424.00","Separation of retinal layers","F424.00","","IMRD"
"F424000","Unspecified retinal layer separation","F424000","","IMRD"
"F424100","Central serous retinopathy","F424100","","IMRD"
"F424200","Retinal pigment epithelium serous detachment","F424200","","IMRD"
"F424300","Retinal pigment epithelium haemorrhagic detachment","F424300","","IMRD"
"F424z00","Retinal layer separation NOS","F424z00","","IMRD"
"FyuF400","[X]Other retinal detachments","FyuF400","","IMRD"
