"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"F220","Delusional disorder","F22.0","","0","ICD10"
"F25","Schizoaffective disorders","F25","","0","ICD10"
"F250","Schizoaffective disorder, manic type","F25.0","","0","ICD10"
"F251","Schizoaffective disorder, depressive type","F25.1","","0","ICD10"
"F252","Schizoaffective disorder, mixed type","F25.2","","0","ICD10"
"F258","Other schizoaffective disorders","F25.8","","0","ICD10"
"F259","Schizoaffective disorder, unspecified","F25.9","","0","ICD10"
"F302","Mania with psychotic symptoms","F30.2","","0","ICD10"
"F312","Bipolar affective disorder, current episode manic with psychotic symptoms","F31.2","","0","ICD10"
"F315","Bipolar affective disorder, current episode severe depression with psychotic symptoms","F31.5","","0","ICD10"
"F323","Severe depressive episode with psychotic symptoms","F32.3","","0","ICD10"
"F333","Recurrent depressive disorder, current episode severe with psychotic symptoms","F33.3","","0","ICD10"
"R440","Auditory hallucinations","R44.0","","0","ICD10"
"R441","Visual hallucinations","R44.1","","0","ICD10"
"R442","Other hallucinations","R44.2","","0","ICD10"
"R443","Hallucinations, unspecified","R44.3","","0","ICD10"
