"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"2FG5.00","Acne scar","2FG5.00","","IMRD"
"M261.00","Other acne","M261.00","","IMRD"
"M261000","Acne vulgaris","M261000","","IMRD"
"M261100","Acne conglobata","M261100","","IMRD"
"M261600","Cystic acne","M261600","","IMRD"
"M261A00","Pustular acne","M261A00","","IMRD"
"M261B00","Steroid acne","M261B00","","IMRD"
"M261C00","Tropical acne","M261C00","","IMRD"
"M261E00","Acne excoriee des jeunes filles","M261E00","","IMRD"
"M261F00","Acne fulminans","M261F00","","IMRD"
"M261L00","Excoriated acne","M261L00","","IMRD"
"M261X00","Acne, unspecified","M261X00","","IMRD"
"M261z00","Other acne NOS","M261z00","","IMRD"
"Myu6800","[X]Other acne","Myu6800","","IMRD"
"Myu6F00","[X]Acne, unspecified","Myu6F00","","IMRD"
"N25..00","SAPHO syndrome Synov, Acne, Pustul, Hyperost, Osteomyelitis","N25..00","","IMRD"
