"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"C43","Malignant melanoma of skin","C43","","ICD10"
"C430","Malignant neoplasm: Malignant melanoma of lip","C43.0","","ICD10"
"C431","Malignant neoplasm: Malignant melanoma of eyelid, including canthus","C43.1","","ICD10"
"C432","Malignant neoplasm: Malignant melanoma of ear and external auricular canal","C43.2","","ICD10"
"C433","Malignant neoplasm: Malignant melanoma of other and unspecified parts of face","C43.3","","ICD10"
"C434","Malignant neoplasm: Malignant melanoma of scalp and neck","C43.4","","ICD10"
"C435","Malignant neoplasm: Malignant melanoma of trunk","C43.5","","ICD10"
"C436","Malignant neoplasm: Malignant melanoma of upper limb, including shoulder","C43.6","","ICD10"
"C437","Malignant neoplasm: Malignant melanoma of lower limb, including hip","C43.7","","ICD10"
"C438","Malignant neoplasm: Overlapping malignant melanoma of skin","C43.8","","ICD10"
"C439","Malignant neoplasm: Malignant melanoma of skin, unspecified","C43.9","","ICD10"
"C44","Other malignant neoplasms of skin","C44","","ICD10"
"C440","Malignant neoplasm: Skin of lip","C44.0","","ICD10"
"C441","Malignant neoplasm: Skin of eyelid, including canthus","C44.1","","ICD10"
"C442","Malignant neoplasm: Skin of ear and external auricular canal","C44.2","","ICD10"
"C443","Malignant neoplasm: Skin of other and unspecified parts of face","C44.3","","ICD10"
"C444","Malignant neoplasm: Skin of scalp and neck","C44.4","","ICD10"
"C445","Malignant neoplasm: Skin of trunk","C44.5","","ICD10"
"C446","Malignant neoplasm: Skin of upper limb, including shoulder","C44.6","","ICD10"
"C447","Malignant neoplasm: Skin of lower limb, including hip","C44.7","","ICD10"
"C448","Malignant neoplasm: Overlapping lesion of skin","C44.8","","ICD10"
"C449","Malignant neoplasm: Malignant neoplasm of skin, unspecified","C44.9","","ICD10"
"C460","Kaposi sarcoma of skin","C46.0","","ICD10"
"C792","Secondary malignant neoplasm of skin","C79.2","","ICD10"
"C826","Cutaneous follicle centre lymphoma","C82.6","","ICD10"
"C848","Cutaneous T-cell lymphoma, unspecified","C84.8","","ICD10"
"D485","Neoplasm of uncertain or unknown behaviour: Skin","D48.5","","ICD10"
