"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"D310000","Henoch-Schonlein purpura","D310000","","IMRD"
"D310100","Henoch-Schonlein nephritis","D310100","","IMRD"
"F371100","Polyneuropathy in polyarteritis nodosa","F371100","","IMRD"
"F396300","Myopathy due to polyarteritis nodosa","F396300","","IMRD"
"G42y000","Pulmonary arteritis","G42y000","","IMRD"
"G674.00","Cerebral arteritis","G674.00","","IMRD"
"G731.00","Thromboangiitis obliterans","G731.00","","IMRD"
"G731z00","Thromboangiitis obliterans NOS","G731z00","","IMRD"
"G75..00","Polyarteritis nodosa and allied conditions","G75..00","","IMRD"
"G750.00","Polyarteritis nodosa","G750.00","","IMRD"
"G750.11","Necrotising angiitis","G750.11","","IMRD"
"G751.00","Acute febrile mucocutaneous lymph node syndrome","G751.00","","IMRD"
"G751000","Kawasaki disease","G751000","","IMRD"
"G751z00","Acute febrile mucocutaneous lymph node syndrome NOS","G751z00","","IMRD"
"G752.00","Hypersensitivity angiitis","G752.00","","IMRD"
"G752.11","Hypersensitivity arteritis","G752.11","","IMRD"
"G752000","Goodpasture's syndrome","G752000","","IMRD"
"G752100","Goodpasture's disease","G752100","","IMRD"
"G752111","Antiglomerular basement membrane disease","G752111","","IMRD"
"G752112","Anti GBM disease - Antiglomerular basement membrane disease","G752112","","IMRD"
"G752z00","Hypersensitivity angiitis NOS","G752z00","","IMRD"
"G753.00","Lethal midline granuloma","G753.00","","IMRD"
"G754.00","Wegener's granulomatosis","G754.00","","IMRD"
"G754.11","Granulomatosis with polyangiitis","G754.11","","IMRD"
"G755.00","Giant cell arteritis","G755.00","","IMRD"
"G755000","Cranial arteritis","G755000","","IMRD"
"G755100","Temporal arteritis","G755100","","IMRD"
"G755200","Horton's disease","G755200","","IMRD"
"G755z00","Giant cell arteritis NOS","G755z00","","IMRD"
"G756.00","Thrombotic microangiopathy","G756.00","","IMRD"
"G756000","Moschcowitz syndrome","G756000","","IMRD"
"G756100","Thrombotic thrombocytopenic purpura","G756100","","IMRD"
"G756z00","Thrombotic microangiopathy NOS","G756z00","","IMRD"
"G757.00","Takayasu's disease","G757.00","","IMRD"
"G757.11","Aortic arch arteritis","G757.11","","IMRD"
"G757.12","Pulseless disease","G757.12","","IMRD"
"G758.00","Churg-Strauss vasculitis","G758.00","","IMRD"
"G759.00","Juvenile polyarteritis","G759.00","","IMRD"
"G75A.00","Microscopic polyangiitis","G75A.00","","IMRD"
"G75X.00","Necrotising vasculopathy, unspecified","G75X.00","","IMRD"
"G75z.00","Polyarteritis nodosa and allied conditions NOS","G75z.00","","IMRD"
"G766.00","Arteritis unspecified","G766.00","","IMRD"
"Gyu6900","[X]Cerebral arteritis in other diseases CE","Gyu6900","","IMRD"
"K01x300","Nephrotic syndrome in polyarteritis nodosa","K01x300","","IMRD"
"K024.00","Thin basement membrane disease","K024.00","","IMRD"
"N200.00","Giant cell arteritis with polymyalgia rheumatica","N200.00","","IMRD"
"Nyu4000","[X]Other conditions related to polyarteritis nodosa","Nyu4000","","IMRD"
"Nyu4100","[X]Other giant cell arteritis","Nyu4100","","IMRD"
