"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"I677","Cerebral arteritis, not elsewhere classified","I67.7","","ICD10"
"I682","Cerebral arteritis in other diseases classified elsewhere","I68.2","","ICD10"
"I731","Thromboangiitis obliterans [Buerger]","I73.1","","ICD10"
"I776","Arteritis, unspecified","I77.6","","ICD10"
"M30","Polyarteritis nodosa and related conditions","M30","","ICD10"
"M300","Polyarteritis nodosa","M30.0","","ICD10"
"M301","Polyarteritis with lung involvement [Churg-Strauss]","M30.1","","ICD10"
"M302","Juvenile polyarteritis","M30.2","","ICD10"
"M303","Mucocutaneous lymph node syndrome [Kawasaki]","M30.3","","ICD10"
"M308","Other conditions related to polyarteritis nodosa","M30.8","","ICD10"
"M310","Hypersensitivity angiitis","M31.0","","ICD10"
"M311","Thrombotic microangiopathy","M31.1","","ICD10"
"M313","Wegener granulomatosis","M31.3","","ICD10"
"M314","Aortic arch syndrome [Takayasu]","M31.4","","ICD10"
"M315","Giant cell arteritis with polymyalgia rheumatica","M31.5","","ICD10"
"M316","Other giant cell arteritis","M31.6","","ICD10"
"M317","Microscopic polyangiitis","M31.7","","ICD10"
