"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","DATABASE"
"3157","Atenolol100 mgTabletOral","","","","","UHB"
"2038","Atenolol25 mgTabletOral","","","","","UHB"
"1318","Nebivolol5 mgTabletOral","","","","","UHB"
"2138","Carvedilol18.75 mgTabletOral","","","","","UHB"
"3312","Celiprolol Hydrochloride400 mgTabletOral","","","","","UHB"
"3697","Celiprolol Hydrochloride200 mgTabletOral","","","","","UHB"
"1187","Carvedilol3.125 mgTabletOral","","","","","UHB"
"2139","Carvedilol25 mgTabletOral","","","","","UHB"
"1086","Carvedilol12.5 mgTabletNasogas.","","","","","UHB"
"1380","Atenolol50 mgTabletOral","","","","","UHB"
"3503","Atenolol25 mgOral SolutionOral","","","","","UHB"
"1075","Carvedilol12.5 mgTabletOral","","","","","UHB"
"2111","Atenolol50 mgOral SolutionNasogas.","","","","","UHB"
"502","Carvedilol6.25 mgTabletOral","","","","","UHB"
"2339","Nebivolol2.5 mgTabletOral","","","","","UHB"
