"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"14B1.00","H/O: hay fever","14B1.00","","IMRD"
"14M4.00","H/O: cat allergy","14M4.00","","IMRD"
"F4A3100","Vernal conjunctivitis of limbus and cornea","F4A3100","","IMRD"
"F4C0600","Acute atopic conjunctivitis","F4C0600","","IMRD"
"F4C0611","Acute allergic conjunctivitis","F4C0611","","IMRD"
"F4C1300","Vernal conjunctivitis","F4C1300","","IMRD"
"F4C1400","Other chronic allergic conjunctivitis","F4C1400","","IMRD"
"F4C1411","Allergic conjunctivitis","F4C1411","","IMRD"
"H17..00","Allergic rhinitis","H17..00","","IMRD"
"H17..11","Perennial rhinitis","H17..11","","IMRD"
"H17..12","Allergic rhinosinusitis","H17..12","","IMRD"
"H170.00","Allergic rhinitis due to pollens","H170.00","","IMRD"
"H170.11","Hay fever - pollens","H170.11","","IMRD"
"H170.12","Pollinosis","H170.12","","IMRD"
"H171.00","Allergic rhinitis due to other allergens","H171.00","","IMRD"
"H171.11","Cat allergy","H171.11","","IMRD"
"H171.12","Dander (animal) allergy","H171.12","","IMRD"
"H171.13","Feather allergy","H171.13","","IMRD"
"H171.14","Hay fever - other allergen","H171.14","","IMRD"
"H171.15","House dust allergy","H171.15","","IMRD"
"H171.16","House dust mite allergy","H171.16","","IMRD"
"H171000","Allergy to animal","H171000","","IMRD"
"H171100","Dog allergy","H171100","","IMRD"
"H172.00","Allergic rhinitis due to unspecified allergen","H172.00","","IMRD"
"H172.11","Hay fever - unspecified allergen","H172.11","","IMRD"
"H17z.00","Allergic rhinitis NOS","H17z.00","","IMRD"
"H330.13","Hay fever with asthma","H330.13","","IMRD"
"H330011","Hay fever with asthma","H330011","","IMRD"
"Hyu2000","[X]Other seasonal allergic rhinitis","Hyu2000","","IMRD"
"Hyu2100","[X]Other allergic rhinitis","Hyu2100","","IMRD"
