"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"F391B00","Cardiomyopathy in Duchenne muscular dystrophy","F391B00","","IMRD"
"G343.00","Ischaemic cardiomyopathy","G343.00","","IMRD"
"G55..00","Cardiomyopathy","G55..00","","IMRD"
"G550.00","Endomyocardial fibrosis","G550.00","","IMRD"
"G551.00","Hypertrophic obstructive cardiomyopathy","G551.00","","IMRD"
"G552.00","Obscure African cardiomyopathy","G552.00","","IMRD"
"G553.00","Endocardial fibroelastosis","G553.00","","IMRD"
"G554.00","Other primary cardiomyopathies","G554.00","","IMRD"
"G554000","Congestive cardiomyopathy","G554000","","IMRD"
"G554011","Congestive obstructive cardiomyopathy","G554011","","IMRD"
"G554100","Constrictive cardiomyopathy","G554100","","IMRD"
"G554200","Familial cardiomyopathy","G554200","","IMRD"
"G554300","Hypertrophic non-obstructive cardiomyopathy","G554300","","IMRD"
"G554400","Primary dilated cardiomyopathy","G554400","","IMRD"
"G554500","Takotsubo cardiomyopathy","G554500","","IMRD"
"G554511","Stress cardiomyopathy","G554511","","IMRD"
"G554z00","Other primary cardiomyopathy NOS","G554z00","","IMRD"
"G555.00","Alcoholic cardiomyopathy","G555.00","","IMRD"
"G556.00","Cardiomyopathy in Chagas's disease","G556.00","","IMRD"
"G557.00","Nutritional and metabolic cardiomyopathies","G557.00","","IMRD"
"G557000","Amyloid heart disease","G557000","","IMRD"
"G557011","Cardiac amyloidosis","G557011","","IMRD"
"G557100","Beriberi heart disease","G557100","","IMRD"
"G557200","Cardiac glycogenosis","G557200","","IMRD"
"G557300","Gouty tophi of heart","G557300","","IMRD"
"G557400","Mucopolysaccharidosis cardiomyopathy","G557400","","IMRD"
"G557500","Thyrotoxic heart disease","G557500","","IMRD"
"G557z00","Nutritional and metabolic cardiomyopathy NOS","G557z00","","IMRD"
"G557z11","Degeneration fatty heart","G557z11","","IMRD"
"G557z12","Fatty degeneration heart","G557z12","","IMRD"
"G557z13","Fatty infiltration heart","G557z13","","IMRD"
"G558.00","Cardiomyopathy in disease EC","G558.00","","IMRD"
"G558000","Cardiomyopathy in Friedreich's ataxia","G558000","","IMRD"
"G558100","Cardiomyopathy in myotonic dystrophy","G558100","","IMRD"
"G558200","Dystrophic cardiomyopathy","G558200","","IMRD"
"G558300","Sarcoid heart disease","G558300","","IMRD"
"G558400","Amyloid cardiomyopathy","G558400","","IMRD"
"G558z00","Cardiomyopathy in diseases EC, NOS","G558z00","","IMRD"
"G559.00","Arrhythmogenic right ventricular cardiomyopathy","G559.00","","IMRD"
"G55A.00","Tachycardiomyopathy","G55A.00","","IMRD"
"G55A.11","Tachycardia-induced cardiomyopathy","G55A.11","","IMRD"
"G55y.00","Secondary cardiomyopathy NOS","G55y.00","","IMRD"
"G55y.11","Secondary dilated cardiomyopathy","G55y.11","","IMRD"
"G55y000","Cardiomyopathy due to drugs and other external agents","G55y000","","IMRD"
"G55z.00","Cardiomyopathy NOS","G55z.00","","IMRD"
"Gyu5M00","[X]Other hypertrophic cardiomyopathy","Gyu5M00","","IMRD"
"Gyu5N00","[X]Other restrictive cardiomyopathy","Gyu5N00","","IMRD"
"Gyu5Q00","[X]Cardiomyopathy in infectious+parasitic diseases CE","Gyu5Q00","","IMRD"
"Gyu5R00","[X]Cardiomyopathy in metabolic diseases CE","Gyu5R00","","IMRD"
"Gyu5S00","[X]Cardiomyopathy in nutritional diseases CE","Gyu5S00","","IMRD"
"Gyu5T00","[X]Cardiomyopathy in other diseases classified elsewhere","Gyu5T00","","IMRD"
"L186500","Cardiomyopathy in the puerperium","L186500","","IMRD"
"G558500","Cardiomyopathy due SARS-CoV-2","G558500","","IMRD"
