"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"I255","Ischaemic cardiomyopathy","I25.5","","ICD10"
"I42","Cardiomyopathy","I42","","ICD10"
"I420","Dilated cardiomyopathy","I42.0","","ICD10"
"I421","Obstructive hypertrophic cardiomyopathy","I42.1","","ICD10"
"I422","Other hypertrophic cardiomyopathy","I42.2","","ICD10"
"I423","Endomyocardial (eosinophilic) disease","I42.3","","ICD10"
"I424","Endocardial fibroelastosis","I42.4","","ICD10"
"I425","Other restrictive cardiomyopathy","I42.5","","ICD10"
"I426","Alcoholic cardiomyopathy","I42.6","","ICD10"
"I427","Cardiomyopathy due to drugs and other external agents","I42.7","","ICD10"
"I428","Other cardiomyopathies","I42.8","","ICD10"
"I429","Cardiomyopathy, unspecified","I42.9","","ICD10"
"I43","Cardiomyopathy in diseases classified elsewhere","I43","","ICD10"
"I430","Cardiomyopathy in infectious and parasitic diseases classified elsewhere","I43.0","","ICD10"
"I431","Cardiomyopathy in metabolic diseases","I43.1","","ICD10"
"I432","Cardiomyopathy in nutritional diseases","I43.2","","ICD10"
"I438","Cardiomyopathy in other diseases classified elsewhere","I43.8","","ICD10"
"O903","Cardiomyopathy in the puerperium","O90.3","","ICD10"
