"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"13o8J00","Uses deafblind intervener","13o8J00",,"4","IMRD"
"13o8N00","Uses Deafblind Manual Alphabet","13o8N00",,"0","IMRD"
"1a00000","Uses guide dog for the blind","1a00000",,"24","IMRD"
"6688.00","Registered partially sighted","6688.00",,"38097","IMRD"
"6688.11","Registered partially blind","6688.11",,"2361","IMRD"
"6689.00","Registered blind","6689.00",,"39094","IMRD"
"6689.11","Registered severely sight impaired","6689.11",,"2272","IMRD"
"668C.00","Certificate of vision impairment","668C.00",,"2995","IMRD"
"668D.00","Registered sight impaired","668D.00",,"1235","IMRD"
"8F6..11","Blind rehabilitation","8F6..11",,"14","IMRD"
"8F61.00","Blind rehabilitation","8F61.00",,"3","IMRD"
"8F62.00","Blind lead dog rehabilitation","8F62.00",,"8","IMRD"
"9m08.00","Exclu diab ret screen as blind","9m08.00",,"10","IMRD"
"9Nfa.00","Requires deafblind manual alphabet interpreter","9Nfa.00",,"2","IMRD"
"9Nfb.00","Requires deafblind block alphabet interpreter","9Nfb.00",,"7","IMRD"
"9NfB.00","Requires deafblind communicator guide","9NfB.00",,"11","IMRD"
"9Nfc.00","Requires deafblind haptic communication interpreter","9Nfc.00",,"0","IMRD"
"F49..00","Blindness and low vision","F49..00",,"13426","IMRD"
"F49..14","Sight impaired","F49..14",,"4669","IMRD"
"F490.00","Blindness, both eyes","F490.00",,"4194","IMRD"
"F490100","Both eyes total visual impairment","F490100",,"45","IMRD"
"F490300","Better eye: near total VI, Lesser eye: total VI","F490300",,"1","IMRD"
"F490400","Better eye: near total VI, Lesser eye: near total VI","F490400",,"1","IMRD"
"F490600","Better eye: profound VI, Lesser eye: total VI","F490600",,"1","IMRD"
"F490700","Better eye: profound VI, Lesser eye: near total VI","F490700",,"0","IMRD"
"F490800","Better eye: profound VI, Lesser eye: profound VI","F490800",,"0","IMRD"
"F490900","Acquired blindness, both eyes","F490900",,"22","IMRD"
"F490z00","Blindness both eyes NOS","F490z00",,"402","IMRD"
"F491100","Better eye: severe VI, Lesser eye: blind, unspecified","F491100",,"3","IMRD"
"F491200","Better eye: severe VI, Lesser eye: total VI","F491200",,"0","IMRD"
"F491300","Better eye: severe VI, Lesser eye: near total VI","F491300",,"2","IMRD"
"F491400","Better eye: severe VI, Lesser eye: profound VI","F491400",,"0","IMRD"
"F491500","Better eye: moderate VI, Lesser eye: blind, unspecified","F491500",,"2","IMRD"
"F491600","Better eye: moderate VI, Lesser eye: total VI","F491600",,"0","IMRD"
"F491700","Better eye: moderate VI, Lesser eye: near total VI","F491700",,"1","IMRD"
"F491800","Better eye: moderate VI, Lesser eye: profound VI","F491800",,"0","IMRD"
"F492200","Better eye: severe VI, Lesser eye: severe VI","F492200",,"1","IMRD"
"F492400","Better eye: moderate VI, Lesser eye: severe VI","F492400",,"8","IMRD"
"F494.00","Legal blindness USA","F494.00",,"6","IMRD"
"F497.00","Severe visual impairment, binocular","F497.00",,"103","IMRD"
"F49D.00","Visual impairment","F49D.00",,"796","IMRD"
"F49z.11","Acquired blindness","F49z.11",,"248","IMRD"
"Fy1..11","Dual sensory impairment - deafblind","Fy1..11",,"3","IMRD"
"Fy1..12","Deafblind","Fy1..12",,"4","IMRD"
"SJ0z.11","Blindness - traumatic - NOS","SJ0z.11",,"363","IMRD"
"ZK74.00","Issue of local authority blind registration","ZK74.00",,"2","IMRD"
"ZN56800","Blind telephone user","ZN56800",,"1","IMRD"
"ZN56A00","Deaf-blind telephone user","ZN56A00",,"4","IMRD"
