"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"M484","Fatigue fracture of vertebra","M48.4","","0","ICD10"
"M4840","Fatigue fracture of vertebra","M48.40","","0","ICD10"
"M4841","Fatigue fracture of vertebra","M48.41","","0","ICD10"
"M4842","Fatigue fracture of vertebra","M48.42","","0","ICD10"
"M4843","Fatigue fracture of vertebra","M48.43","","0","ICD10"
"M4844","Fatigue fracture of vertebra","M48.44","","0","ICD10"
"M4845","Fatigue fracture of vertebra","M48.45","","0","ICD10"
"M4846","Fatigue fracture of vertebra","M48.46","","0","ICD10"
"M4847","Fatigue fracture of vertebra","M48.47","","0","ICD10"
"M4848","Fatigue fracture of vertebra","M48.48","","0","ICD10"
"M4849","Fatigue fracture of vertebra","M48.49","","0","ICD10"
"S3220","Fracture of coccyx","S32.20","","0","ICD10"
"S120","Fracture of first cervical vertebra","S12.0","","0","ICD10"
"S1200","Fracture of first cervical vertebra","S12.00","","0","ICD10"
"S1201","Fracture of first cervical vertebra","S12.01","","0","ICD10"
"S121","Fracture of second cervical vertebra","S12.1","","0","ICD10"
"S1210","Fracture of second cervical vertebra","S12.10","","0","ICD10"
"S1211","Fracture of second cervical vertebra","S12.11","","0","ICD10"
"S122","Fracture of other specified cervical vertebra","S12.2","","0","ICD10"
"S1220","Fracture of other specified cervical vertebra","S12.20","","0","ICD10"
"S1221","Fracture of other specified cervical vertebra","S12.21","","0","ICD10"
"S127","Multiple fractures of cervical spine","S12.7","","0","ICD10"
"S1270","Multiple fractures of cervical spine","S12.70","","0","ICD10"
"S1271","Multiple fractures of cervical spine","S12.71","","0","ICD10"
"S22","Fracture of rib(s), sternum and thoracic spine","S22","","0","ICD10"
"S220","Fracture of thoracic vertebra","S22.0","","0","ICD10"
"S2200","Fracture of thoracic vertebra","S22.00","","0","ICD10"
"S2201","Fracture of thoracic vertebra","S22.01","","0","ICD10"
"S221","Multiple fractures of thoracic spine","S22.1","","0","ICD10"
"S2210","Multiple fractures of thoracic spine","S22.10","","0","ICD10"
"S2211","Multiple fractures of thoracic spine","S22.11","","0","ICD10"
"S32","Fracture of lumbar spine and pelvis","S32","","0","ICD10"
"S320","Fracture of lumbar vertebra","S32.0","","0","ICD10"
"S3200","Fracture of lumbar vertebra","S32.00","","0","ICD10"
"S3201","Fracture of lumbar vertebra","S32.01","","0","ICD10"
"S321","Fracture of sacrum","S32.1","","0","ICD10"
"S3210","Fracture of sacrum","S32.10","","0","ICD10"
"S3211","Fracture of sacrum","S32.11","","0","ICD10"
"S322","Fracture of coccyx","S32.2","","0","ICD10"
"S3221","Fracture of coccyx","S32.21","","0","ICD10"
"S327","Multiple fractures of lumbar spine and pelvis","S32.7","","0","ICD10"
"S3270","Multiple fractures of lumbar spine and pelvis","S32.70","","0","ICD10"
"S3271","Multiple fractures of lumbar spine and pelvis","S32.71","","0","ICD10"
"S328","Fracture of other and unspecified parts of lumbar spine and pelvis","S32.8","","0","ICD10"
"S3280","Fracture of other and unspecified parts of lumbar spine and pelvis","S32.80","","0","ICD10"
"S3281","Fracture of other and unspecified parts of lumbar spine and pelvis","S32.81","","0","ICD10"
"T08X","Fracture of spine, level unspecified","T08","","0","ICD10"
"T08X0","Fracture of spine, level unspecified","T08.X0","","0","ICD10"
"T08X1","Fracture of spine, level unspecified","T08.X1","","0","ICD10"
"T911","Sequelae of fracture of spine","T91.1","","0","ICD10"
