"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"1429.00","H/O: * leukaemia","1429.00","","IMRD"
"B624.12","Hairy cell leukaemia","B624.12","","IMRD"
"B64..00","Lymphoid leukaemia","B64..00","","IMRD"
"B64..11","Lymphatic leukaemia","B64..11","","IMRD"
"B640.00","Acute lymphoid leukaemia","B640.00","","IMRD"
"B640000","B-cell acute lymphoblastic leukaemia","B640000","","IMRD"
"B640011","Mature B-cell leukaemia Burkitt-type","B640011","","IMRD"
"B641.00","Chronic lymphoid leukaemia","B641.00","","IMRD"
"B641.11","Chronic lymphatic leukaemia","B641.11","","IMRD"
"B641000","B-cell chronic lymphocytic leukaemia","B641000","","IMRD"
"B641011","Chronic lymphocytic leukaemia of B-cell type","B641011","","IMRD"
"B641100","Clinical stage A chronic lymphocytic leukaemia","B641100","","IMRD"
"B641200","Clinical stage B chronic lymphocytic leukaemia","B641200","","IMRD"
"B641300","Clinical stage C chronic lymphocytic leukaemia","B641300","","IMRD"
"B642.00","Subacute lymphoid leukaemia","B642.00","","IMRD"
"B64y.00","Other lymphoid leukaemia","B64y.00","","IMRD"
"B64y000","Aleukaemic lymphoid leukaemia","B64y000","","IMRD"
"B64y100","Prolymphocytic leukaemia","B64y100","","IMRD"
"B64y200","Adult T-cell leukaemia","B64y200","","IMRD"
"B64y300","B-cell prolymphocytic leukaemia","B64y300","","IMRD"
"B64y311","Prolymphocytic leukaemia of B-cell type","B64y311","","IMRD"
"B64y400","T-cell prolymphocytic leukaemia","B64y400","","IMRD"
"B64y411","Prolymphocytic leukaemia of T-cell type","B64y411","","IMRD"
"B64y500","Adult T-cell lymphoma/leukaemia (HTLV-1-associated)","B64y500","","IMRD"
"B64yz00","Other lymphoid leukaemia NOS","B64yz00","","IMRD"
"B64z.00","Lymphoid leukaemia NOS","B64z.00","","IMRD"
"B65..00","Myeloid leukaemia","B65..00","","IMRD"
"B650.00","Acute myeloid leukaemia","B650.00","","IMRD"
"B650000","Acute myeloid leukaemia with 11q23 abnormality","B650000","","IMRD"
"B650100","Acute myeloid leukaemia with multilineage dysplasia","B650100","","IMRD"
"B651.00","Chronic myeloid leukaemia","B651.00","","IMRD"
"B651.11","Chronic granulocytic leukaemia","B651.11","","IMRD"
"B651000","Chronic eosinophilic leukaemia","B651000","","IMRD"
"B651100","Chronic myeloid leukaemia, BCR/ABL positive","B651100","","IMRD"
"B651200","Chronic neutrophilic leukaemia","B651200","","IMRD"
"B651300","Atypical chronic myeloid leukaemia, BCR/ABL negative","B651300","","IMRD"
"B651z00","Chronic myeloid leukaemia NOS","B651z00","","IMRD"
"B652.00","Subacute myeloid leukaemia","B652.00","","IMRD"
"B653.00","Myeloid sarcoma","B653.00","","IMRD"
"B653000","Chloroma","B653000","","IMRD"
"B653100","Granulocytic sarcoma","B653100","","IMRD"
"B653z00","Myeloid sarcoma NOS","B653z00","","IMRD"
"B654.00","Acute myeloblastic leukaemia","B654.00","","IMRD"
"B65y.00","Other myeloid leukaemia","B65y.00","","IMRD"
"B65y000","Aleukaemic myeloid leukaemia","B65y000","","IMRD"
"B65y100","Acute promyelocytic leukaemia","B65y100","","IMRD"
"B65yz00","Other myeloid leukaemia NOS","B65yz00","","IMRD"
"B65z.00","Myeloid leukaemia NOS","B65z.00","","IMRD"
"B66..00","Monocytic leukaemia","B66..00","","IMRD"
"B66..11","Histiocytic leukaemia","B66..11","","IMRD"
"B66..12","Monoblastic leukaemia","B66..12","","IMRD"
"B660.00","Acute monocytic leukaemia","B660.00","","IMRD"
"B661.00","Chronic monocytic leukaemia","B661.00","","IMRD"
"B662.00","Subacute monocytic leukaemia","B662.00","","IMRD"
"B663.00","Acute monoblastic leukaemia","B663.00","","IMRD"
"B66y.00","Other monocytic leukaemia","B66y.00","","IMRD"
"B66y000","Aleukaemic monocytic leukaemia","B66y000","","IMRD"
"B66yz00","Other monocytic leukaemia NOS","B66yz00","","IMRD"
"B66z.00","Monocytic leukaemia NOS","B66z.00","","IMRD"
"B67..00","Other specified leukaemia","B67..00","","IMRD"
"B670.00","Acute erythraemia and erythroleukaemia","B670.00","","IMRD"
"B670.11","Di Guglielmo's disease","B670.11","","IMRD"
"B671.00","Chronic erythraemia","B671.00","","IMRD"
"B671.11","Heilmeyer - Schoner disease","B671.11","","IMRD"
