"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"4072","Acute leukaemia NOS","B680.00",,"758","CPRD_GOLD"
"4222","Lymphatic leukaemia","B64..11",,"2550","CPRD_GOLD"
"4250","Leukaemia NOS","B68z.00",,"4040","CPRD_GOLD"
"4251","Acute lymphoid leukaemia","B640.00",,"3793","CPRD_GOLD"
"4413","Acute myeloid leukaemia","B650.00",,"8883","CPRD_GOLD"
"4637","[M]Leukaemias","BBr..00",,"960","CPRD_GOLD"
"5572","Myelofibrosis","D41y100",,"3543","CPRD_GOLD"
"5915","[M]Hairy cell leukaemia","BBrA400",,"640","CPRD_GOLD"
"6316","[M]Acute leukaemia NOS","BBr0100",,"357","CPRD_GOLD"
"7176","Myeloid leukaemia","B65..00",,"3212","CPRD_GOLD"
"8625","Chronic lymphoid leukaemia","B641.00",,"22184","CPRD_GOLD"
"10726","Chronic myeloid leukaemia","B651.00",,"4496","CPRD_GOLD"
"12146","[M]Lymphoid leukaemia NOS","BBr2000",,"30","CPRD_GOLD"
"16416","Chronic leukaemia NOS","B681.00",,"530","CPRD_GOLD"
"17177","H/O: * leukaemia","1429.00",,"1028","CPRD_GOLD"
"19372","Lymphoid leukaemia","B64..00",,"1846","CPRD_GOLD"
"19974","Acute monocytic leukaemia","B660.00",,"56","CPRD_GOLD"
"20440","Myelomonocytic leukaemia","B69..00",,"334","CPRD_GOLD"
"20635","[M]Lymphatic leukaemia","BBr2011",,"49","CPRD_GOLD"
"22050","Chronic myelomonocytic leukaemia","B691.00",,"719","CPRD_GOLD"
"22071","[M]Blast cell leukaemia","BBr0111",,"9","CPRD_GOLD"
"25191","Leukaemia of unspecified cell type","B68..00",,"673","CPRD_GOLD"
"27340","Di Guglielmo's disease","B670.11",,"7","CPRD_GOLD"
"27458","Chronic monocytic leukaemia","B661.00",,"172","CPRD_GOLD"
"27520","Chronic myeloid leukaemia NOS","B651z00",,"106","CPRD_GOLD"
"27664","Acute promyelocytic leukaemia","B65y100",,"328","CPRD_GOLD"
"27790","Chronic lymphatic leukaemia","B641.11",,"1218","CPRD_GOLD"
"28276","Acute myelofibrosis","B675.00",,"516","CPRD_GOLD"
"30632","Other specified leukaemia NOS","B67z.00",,"59","CPRD_GOLD"
"30646","Malignant neoplasm lymphatic or haematopoietic tissue OS","B6y..00",,"37","CPRD_GOLD"
"31586","Prolymphocytic leukaemia","B64y100",,"136","CPRD_GOLD"
"31701","Chronic granulocytic leukaemia","B651.11",,"178","CPRD_GOLD"
"31750","[M]Chronic leukaemia NOS","BBr0300",,"145","CPRD_GOLD"
"33344","Myeloid leukaemia NOS","B65z.00",,"54","CPRD_GOLD"
"34692","Other leukaemia of unspecified cell type","B68y.00",,"30","CPRD_GOLD"
"35697","[M]Myeloid leukaemias","BBr6.00",,"58","CPRD_GOLD"
"35875","Monocytic leukaemia","B66..00",,"56","CPRD_GOLD"
"36693","[V]Personal history of leukaemia","ZV10600",,"98","CPRD_GOLD"
"37272","Other specified leukaemia","B67..00",,"216","CPRD_GOLD"
"37410","[M]Acute lymphoid leukaemia","BBr2100",,"107","CPRD_GOLD"
"37461","Adult T-cell leukaemia","B64y200",,"63","CPRD_GOLD"
"37468","Chronic erythraemia","B671.00",,"44","CPRD_GOLD"
"37487","[M]Acute myelofibrosis","BBrA700",,"16","CPRD_GOLD"
"37723","[M]Granulocytic leukaemia NOS","BBr6011",,"62","CPRD_GOLD"
"38331","Other lymphoid leukaemia NOS","B64yz00",,"28","CPRD_GOLD"
"38914","Lymphoid leukaemia NOS","B64z.00",,"90","CPRD_GOLD"
"39336","Myelosclerosis with myeloid metaplasia","B6y1.00",,"18","CPRD_GOLD"
