"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"53211014","CREST syndrome","N001100","31848007","9794","CPRD_AURUM"
"350656011","Vibration white finger","G735.11","234034005","621","CPRD_AURUM"
"395792010","Raynaud's phenomenon","G730100","266261006","146339","CPRD_AURUM"
"956161000006110","Vibration - white finger","","956161000006106","4","CPRD_AURUM"
"1573181000006115","Vibration white finger","","1573181000006104","622","CPRD_AURUM"
"300500010","Raynaud's syndrome NOS","G730z00","195295006","6111","CPRD_AURUM"
"192131000006114","Raynaud's syndrome","G730.00","195295006","267481","CPRD_AURUM"
"3012921000006111","Calcinosis cutis, Raynaud's, oesophageal dysfunction, sclerodactyly AND telangiectasia","","31848007","0","CPRD_AURUM"
"3012951000006119","CREST - Calcinosis, Raynaud's phenomenon, esophageal dysfunction, sclerodactyly, telangiectasia","","31848007","0","CPRD_AURUM"
"3012961000006117","CREST - Calcinosis, Raynaud's phenomenon, sclerodactyly, esophageal involvement, telangiectasia syndrome","","31848007","0","CPRD_AURUM"
"4778681000006112","Raynaud disease","","195295006","14","CPRD_AURUM"
"3012991000006113","Calcinosis, Raynaud phenomenon, esophageal dysmotility, sclerodactyly, and telangiectasia (CREST) syndrome","","31848007","0","CPRD_AURUM"
"4778691000006110","Raynauds disease","","195295006","8","CPRD_AURUM"
"350655010","Vibratory white finger","G730111","234034005","3643","CPRD_AURUM"
"5492261000006112","Raynaud phenomenon","","266261006","6","CPRD_AURUM"
"3012911000006115","Calcinosis cutis, Raynaud's, esophageal dysfunction, sclerodactyly AND telangiectasia","","31848007","0","CPRD_AURUM"
"300496013","Raynaud's disease","G730000","195295006","47656","CPRD_AURUM"
"3012981000006110","Calcinosis, Raynaud's phenomenon, esophageal dysmotility, sclerodactyly, and telangiectasia (CREST) syndrome","","31848007","0","CPRD_AURUM"
"3012971000006112","Calcinosis, Raynaud's phenomenon, oesophageal dysmotility, sclerodactyly, and telangiectasia (CREST) syndrome","","31848007","0","CPRD_AURUM"
"3013001000006114","Calcinosis, Raynaud's phenomenon, esophageal dysmotility, sclerodactyly, and telangiectasia syndrome","","31848007","0","CPRD_AURUM"
"3012941000006116","CREST - Calcinosis, Raynaud's phenomenon, sclerodactyly, oesophageal involvement, telangiectasia syndrome","","31848007","1","CPRD_AURUM"
"905531000006112","[RFC] Raynaud's syndrome","","905531000006108","839","CPRD_AURUM"
"3012931000006114","CREST - Calcinosis, Raynaud's phenomenon, oesophageal dysfunction, sclerodactyly, telangiectasia","","31848007","2","CPRD_AURUM"
