"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","DATABASE"
"2455","Diazepam5 mgInjectionInt.Infus","","","","","UHB"
"1499","Midazolam2.5 mgInjectionMus.Injec","","","","","UHB"
"1837","Midazolam5 mgGraseby/McKinley drug","","","","","UHB"
"1099","Lorazepam1 mgTabletOral","","","","","UHB"
"1812","Lorazepam0.5 mgInjectionInt.Infus","","","","","UHB"
"4605","Clonazepam100 microgGastrost.","","","","","UHB"
"1552","Lorazepam0.5-1 mgInjectionInt.Bolus","","","","","UHB"
"913","Midazolam 20mg20 mgDrug infusion","","","","","UHB"
"2560","Midazolam10 mgOral SolutionBuccal","","","","","UHB"
"3366",".clonazepam100 microgOral SolutionGastrost.","","","","","UHB"
"2342","Lorazepam.5 mgTabletOral","","","","","UHB"
"1620","Lorazepam1 mgInjectionInt.Bolus","","","","","UHB"
"3647","Midazolam1 mgInjectionInt.Bolus","","","","","UHB"
"4466","buccolam 5mg/1ml oromucosal pre-filled syringes","","","","","UHB"
"909","Midazolam 15mg15 mgDrug infusion","","","","","UHB"
"3401","Diazepam5 mgRectal TubesPR","","","","","UHB"
"3402","Midazolam2.5-10 mgInjectionInt.Infus","","","","","UHB"
"3729","Chlordiazepoxide10-30 mgCapsuleOral","","","","","UHB"
"749","Diazepam2 mgTabletOral","","","","","UHB"
"2623","Lorazepam4 mgInjectionInt.Bolus","","","","","UHB"
"1551","Diazepam2.5-5 mgTabletOral","","","","","UHB"
"3922","Midazolam2 mgInjectionSubcut","","","","","UHB"
"3714",".midazolam5 mg","","","","","UHB"
"1744","Chlordiazepoxide30-50 mgCapsuleOral","","","","","UHB"
"1929","Chlordiazepoxide30 mgCapsuleOral","","","","","UHB"
"1768","Midazolam3 mgInjectionInt.Bolus","","","","","UHB"
"1946","Chlordiazepoxide10 mgCapsuleOral","","","","","UHB"
"2204","Diazepam2.5 mgTabletOral","","","","","UHB"
"912","Midazolam5 mgInjectionSubcut","","","","","UHB"
"1742","Chlordiazepoxide20 mgCapsuleOral","","","","","UHB"
"2071","Midazolam 5mg5 mgDrug infusion","","","","","UHB"
"2393","Temazepam10-20 mgTabletOral","","","","","UHB"
"3971","Midazolam1.25 mgInjectionMus.Injec","","","","","UHB"
"4514","Midazolam5 mgOral SolutionBuccal","","","","","UHB"
"3898","Oxazepam30-50 mgTabletOral","","","","","UHB"
"1626","Midazolam10 mgGraseby/McKinley drug","","","","","UHB"
"1966","Oxazepam10 mgTabletOral","","","","","UHB"
"2577","Midazolam5-10 mgInjectionInt.Bolus","","","","","UHB"
"3920","Midazolam0.5 mgInjectionMus.Injec","","","","","UHB"
"3383","Lorazepam4 mgTabletOral","","","","","UHB"
"2888","Clonazepam4 mgTabletOral","","","","","UHB"
"3839","Midazolam14 mgInjectionInt.Bolus","","","","","UHB"
"2925","Midazolam30 mgGraseby/McKinley drug","","","","","UHB"
"3382","Lorazepam2-4 mgInjectionInt.Bolus","","","","","UHB"
"209","Midazolam2.5 mgInjectionSubcut","","","","","UHB"
"3892","Diazepam7 mgTabletOral","","","","","UHB"
"1952","Midazolam1-10 mgInjectionInt.Bolus","","","","","UHB"
"80","Midazolam 120mg120 mgDrug infusion","","","","","UHB"
"1967","Oxazepam100 mgTabletOral","","","","","UHB"
"4449","Lorazepam500 mgTabletOral","","","","","UHB"
"2320","Midazolam2.5-10 mgInjectionSubcut","","","","","UHB"
"416","Clobazam10 mgTabletOral","","","","","UHB"
"3656","Clonazepam750 microgTabletOral","","","","","UHB"
"3921","Midazolam0.5 mgInjectionSubcut","","","","","UHB"
"3750","Nitrazepam2.5 mgTabletOral","","","","","UHB"
"2621","Clonazepam500 microgInjectionInt.Bolus","","","","","UHB"
"2372","Lorazepam4 mgInjectionMus.Injec","","","","","UHB"
"2853","Midazolam10 mgInjectionInt.Bolus","","","","","UHB"
"2454","Lorazepam1 mgInjectionInt.Infus","","","","","UHB"
"2288","Midazolam2.5-5 mgInjectionInt.Bolus","","","","","UHB"
"2170","Clonazepam1000 microgTabletOral","","","","","UHB"
"2755","Midazolam2-5 mgInjectionInt.Bolus","","","","","UHB"
