"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"I20","Angina pectoris","I20","","ICD10"
"I200","Unstable angina","I20.0","","ICD10"
"I201","Angina pectoris with documented spasm","I20.1","","ICD10"
"I208","Other forms of angina pectoris","I20.8","","ICD10"
"I209","Angina pectoris, unspecified","I20.9","","ICD10"
"I21","Acute myocardial infarction","I21","","ICD10"
"I210","Acute transmural myocardial infarction of anterior wall","I21.0","","ICD10"
"I211","Acute transmural myocardial infarction of inferior wall","I21.1","","ICD10"
"I212","Acute transmural myocardial infarction of other sites","I21.2","","ICD10"
"I213","Acute transmural myocardial infarction of unspecified site","I21.3","","ICD10"
"I214","Acute subendocardial myocardial infarction","I21.4","","ICD10"
"I219","Acute myocardial infarction, unspecified","I21.9","","ICD10"
"I22","Subsequent myocardial infarction","I22","","ICD10"
"I220","Subsequent myocardial infarction of anterior wall","I22.0","","ICD10"
"I221","Subsequent myocardial infarction of inferior wall","I22.1","","ICD10"
"I228","Subsequent myocardial infarction of other sites","I22.8","","ICD10"
"I229","Subsequent myocardial infarction of unspecified site","I22.9","","ICD10"
"I23","Certain current complications following acute myocardial infarction","I23","","ICD10"
"I230","Haemopericardium as current complication following acute myocardial infarction","I23.0","","ICD10"
"I231","Atrial septal defect as current complication following acute myocardial infarction","I23.1","","ICD10"
"I232","Ventricular septal defect as current complication following acute myocardial infarction","I23.2","","ICD10"
"I233","Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction","I23.3","","ICD10"
"I234","Rupture of chordae tendineae as current complication following acute myocardial infarction","I23.4","","ICD10"
"I235","Rupture of papillary muscle as current complication following acute myocardial infarction","I23.5","","ICD10"
"I236","Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction","I23.6","","ICD10"
"I238","Other current complications following acute myocardial infarction","I23.8","","ICD10"
"I24","Other acute ischaemic heart diseases","I24","","ICD10"
"I240","Coronary thrombosis not resulting in myocardial infarction","I24.0","","ICD10"
"I241","Dressler syndrome","I24.1","","ICD10"
"I248","Other forms of acute ischaemic heart disease","I24.8","","ICD10"
"I249","Acute ischaemic heart disease, unspecified","I24.9","","ICD10"
"I25","Chronic ischaemic heart disease","I25","","ICD10"
"I250","Atherosclerotic cardiovascular disease, so described","I25.0","","ICD10"
"I251","Atherosclerotic heart disease","I25.1","","ICD10"
"I252","Old myocardial infarction","I25.2","","ICD10"
"I255","Ischaemic cardiomyopathy","I25.5","","ICD10"
"I256","Silent myocardial ischaemia","I25.6","","ICD10"
"I258","Other forms of chronic ischaemic heart disease","I25.8","","ICD10"
"I259","Chronic ischaemic heart disease, unspecified","I25.9","","ICD10"
"R931","Abnormal findings on diagnostic imaging of heart and coronary circulation","R93.1","","ICD10"
"T822","Mechanical complication of coronary artery bypass and valve grafts","T82.2","","ICD10"
"Z951","Presence of aortocoronary bypass graft","Z95.1","","ICD10"
"Z955","Presence of coronary angioplasty implant and graft","Z95.5","","ICD10"
