"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"13c..00","Drug user","13c..00",,"25129","IMRD"
"13c0.00","Injecting drug user","13c0.00",,"6091","IMRD"
"13c1.00","Intravenous drug user","13c1.00",,"3585","IMRD"
"13c3.00","Intramuscular drug user","13c3.00",,"65","IMRD"
"13c4.00","Intranasal drug user","13c4.00",,"54","IMRD"
"13c5.00","Substance misuse increased","13c5.00",,"486","IMRD"
"13c6.00","Substance misuse decreased","13c6.00",,"254","IMRD"
"13c7.00","Current drug user","13c7.00",,"1104","IMRD"
"13c8.00","Reduced drugs misuse","13c8.00",,"142","IMRD"
"13c9.00","Subcutaneous drug user","13c9.00",,"4","IMRD"
"13cB.00","Misuses drugs orally","13cB.00",,"1571","IMRD"
"13cC.00","Continuous use of drugs","13cC.00",,"56","IMRD"
"13cD.00","Episodic use of drugs","13cD.00",,"111","IMRD"
"13cF.00","Preoccupied with substance misuse","13cF.00",,"45","IMRD"
"13cH.00","Persistent substance misuse","13cH.00",,"2035","IMRD"
"13cJ.00","Previously injecting drug user","13cJ.00",,"6848","IMRD"
"13cK.00","Current non recreational drug user","13cK.00",,"634","IMRD"
"13cM.00","Substance misuse","13cM.00",,"17206","IMRD"
"13cM000","Novel psychoactive substance misuse","13cM000",,"39","IMRD"
"13cM100","Opioid analgesic dependence","13cM100",,"201","IMRD"
"13r0.00","Abstinent from drug misuse","13r0.00",,"1027","IMRD"
"13r1.00","Abstinent from drug misuse in normal environment","13r1.00",,"7","IMRD"
"13r2.00","Abstinent from drug misuse in protected environment","13r2.00",,"1","IMRD"
"13r3.00","Abstinent from drug misuse on maintenance replacement","13r3.00",,"419","IMRD"
"13r4.00","Abstinent from drug misuse when receiving blocking therapy","13r4.00",,"37","IMRD"
"13r5.00","Abstinent from substance misuse","13r5.00",,"1159","IMRD"
"1463.00","H/O: drug dependency","1463.00",,"23476","IMRD"
"146E.00","H/O: recreational drug use","146E.00",,"5362","IMRD"
"146F.00","H/O: drug abuse","146F.00",,"16132","IMRD"
"1T...00","History of substance misuse","1T...00",,"3271","IMRD"
"1T0..00","H/O heroin misuse","1T0..00",,"3185","IMRD"
"1T00.00","H/O daily heroin misuse","1T00.00",,"409","IMRD"
"1T01.00","H/O weekly heroin misuse","1T01.00",,"55","IMRD"
"1T02.00","Previous history of heroin misuse","1T02.00",,"381","IMRD"
"1T03.00","H/O infrequent heroin misuse","1T03.00",,"54","IMRD"
"1T1..00","H/O methadone misuse","1T1..00",,"466","IMRD"
"1T10.00","H/O daily methadone misuse","1T10.00",,"38","IMRD"
"1T11.00","H/O weekly methadone misuse","1T11.00",,"12","IMRD"
"1T12.00","H/O infrequent methadone misuse","1T12.00",,"6","IMRD"
"1T13.00","Previous history of methadone misuse","1T13.00",,"34","IMRD"
"1T2..00","H/O ecstasy misuse","1T2..00",,"589","IMRD"
"1T20.00","H/O daily ecstasy misuse","1T20.00",,"5","IMRD"
"1T21.00","H/O weekly ecstasy misuse","1T21.00",,"12","IMRD"
"1T22.00","H/O infrequent ecstasy misuse","1T22.00",,"18","IMRD"
"1T23.00","Previous history of ecstasy misuse","1T23.00",,"57","IMRD"
"1T3..00","H/O benzodiazepine misuse","1T3..00",,"1289","IMRD"
"1T30.00","H/O daily benzodiazepine misuse","1T30.00",,"90","IMRD"
"1T31.00","H/O weekly benzodiazepine misuse","1T31.00",,"6","IMRD"
"1T32.00","H/O infrequent benzodiazepine misuse","1T32.00",,"23","IMRD"
"1T33.00","Previous history of benzodiazepine misuse","1T33.00",,"68","IMRD"
"1T4..00","H/O amphetamine misuse","1T4..00",,"2873","IMRD"
"1T40.00","H/O daily amphetamine misuse","1T40.00",,"114","IMRD"
"1T41.00","H/O weekly amphetamine misuse","1T41.00",,"41","IMRD"
"1T42.00","H/O infrequent amphetamine misuse","1T42.00",,"22","IMRD"
"1T43.00","Previous history of amphetamine misuse","1T43.00",,"162","IMRD"
"1T5..00","H/O cocaine misuse","1T5..00",,"6682","IMRD"
"1T50.00","H/O daily cocaine misuse","1T50.00",,"263","IMRD"
"1T51.00","H/O weekly cocaine misuse","1T51.00",,"241","IMRD"
"1T52.00","H/O infrequent cocaine misuse","1T52.00",,"159","IMRD"
"1T53.00","Previous history of cocaine misuse","1T53.00",,"374","IMRD"
"1T6..00","H/O crack cocaine misuse","1T6..00",,"798","IMRD"
"1T60.00","H/O daily crack cocaine misuse","1T60.00",,"86","IMRD"
"1T61.00","H/O weekly crack cocaine misuse","1T61.00",,"55","IMRD"
"1T62.00","H/O infrequent crack cocaine misuse","1T62.00",,"26","IMRD"
"1T63.00","Previous history of crack cocaine misuse","1T63.00",,"96","IMRD"
