"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"27096010","Giant bullous emphysema","H320200","16003001","194","CPRD_AURUM"
"105519017","Chronic bronchitis","H31..00","63480004","83489","CPRD_AURUM"
"113497011","Centrilobular emphysema","H322.00","68328006","4324","CPRD_AURUM"
"123588010","Mucopurulent chronic bronchitis","H311.00","74417001","2049","CPRD_AURUM"
"216596014","End stage chronic obstructive airways disease","H3A..00","135836000","2663","CPRD_AURUM"
"285100019","Emphysematous bronchitis","H312100","185086009","2745","CPRD_AURUM"
"301453013","Acute exacerbation of chronic obstructive airways disease","H312200","195951007","908405","CPRD_AURUM"
"301456017","Mixed simple and mucopurulent chronic bronchitis","H313.00","195953005","34","CPRD_AURUM"
"301460019","Chronic bullous emphysema","H320.00","195957006","5385","CPRD_AURUM"
"301463017","Segmental bullous emphysema","H320000","195958001","293","CPRD_AURUM"
"301470017","Acute vesicular emphysema","H32y000","195963002","12","CPRD_AURUM"
"396108018","Bullous emphysema with collapse","H320300","266355005","217","CPRD_AURUM"
"396109014","Atrophic (senile) emphysema","H32y100","266356006","7","CPRD_AURUM"
"457168017","Mild chronic obstructive pulmonary disease","H36..00","313296004","647108","CPRD_AURUM"
"457169013","Moderate chronic obstructive pulmonary disease","H37..00","313297008","810145","CPRD_AURUM"
"475431013","Chronic obstructive pulmonary disease","H3...00","13645005","4879922","CPRD_AURUM"
"506053014","Purulent chronic bronchitis","H311000","84409004","169","CPRD_AURUM"
"508561017","Simple chronic bronchitis","H310.00","61937009","9587","CPRD_AURUM"
"508562012","Chronic catarrhal bronchitis","H310000","89549007","1166","CPRD_AURUM"
"1230190015","MacLeod's unilateral emphysema","H32y200","45145000","633","CPRD_AURUM"
"1484924013","Chronic obstructive pulmonary disease monitoring","66YB.00","390891009","1099265","CPRD_AURUM"
"1484971019","Chronic obstructive pulmonary disease monitoring due","66YD.00","390941006","12331","CPRD_AURUM"
"1488423019","Chronic obstructive pulmonary disease follow-up","66YL.00","394702007","138527","CPRD_AURUM"
"1488856013","Chronic obstructive pulmonary disease leaflet given","8CE6.00","395159008","42043","CPRD_AURUM"
"299001000000116","Chronic obstructive pulmonary disease disturbs sleep","66Yg.00","198401000000104","22706","CPRD_AURUM"
"909721000006115","[RFC] Emphysema","","909721000006104","1323","CPRD_AURUM"
"940131000006118","COPD monitoring administration","","940131000006102","144","CPRD_AURUM"
"940161000006110","COPD monitoring invite 3","","940161000006106","28","CPRD_AURUM"
"990651000006112","Chr. airway obstruction NOS","H3...98","13645005","0","CPRD_AURUM"
"1683181000000112","Chronic obstructive pulmonary disease 3 monthly review","66YB000","760601000000107","31042","CPRD_AURUM"
"1771201000006116","Chronic obstructive pulmonary disease multidisciplinary review","","1771201000006100","17","CPRD_AURUM"
"1824071000006115","COPD clinical pathway protocol followed","","1824071000006104","0","CPRD_AURUM"
"1856491000006119","Chronic obstructive pulmonary disease monitoring in primary care","","1856491000006103","265","CPRD_AURUM"
"1856501000006110","Chronic obstructive pulmonary disease monitoring secondary care","","1856501000006106","59","CPRD_AURUM"
"1856571000006116","Chronic obstructive pulmonary disease severity","","1856571000006100","194","CPRD_AURUM"
"1856591000006115","Chronic obstructive pulmonary disease follow-up assessment","","1856591000006104","211","CPRD_AURUM"
"1882421000006113","1 COPD exacerbation in past year","","1882421000006109","1966","CPRD_AURUM"
"1882371000006118","Shared care chronic obstructive pulmonary disease monitoring","","1882371000006102","1","CPRD_AURUM"
"1882431000006111","3+ COPD exacerbations in past year","","1882431000006107","905","CPRD_AURUM"
"1882441000006118","2 COPD exacerbations in past year","","1882441000006102","1064","CPRD_AURUM"
"1916531000006115","Access to online patient COPD education given","","1916531000006104","799","CPRD_AURUM"
"2199261000000110","Chronic obstructive pulmonary disease care pathway","8CMW500","848431000000106","2057","CPRD_AURUM"
"2219861000000114","Chronic obstructive pulmonary disease rescue pack declined","8IEZ.00","857791000000103","8286","CPRD_AURUM"
"2240631000000119","Eosinophilic bronchitis","H583200","866901000000103","786","CPRD_AURUM"
"2423731000000115","Telehealth chronic obstructive pulmonary disease monitoring","66YB200","716358000","779","CPRD_AURUM"
"3011135010","Step down change in chronic obstructive pulmonary disease management plan","","704123000","312","CPRD_AURUM"
"2009501000006110","Suitable for step down change in COPD management plan","","2009501000006106","58","CPRD_AURUM"
"2010061000006113","Acute non-infective exacerbation of chronic obstructive pulmonary disease","","847091000000104","4518","CPRD_AURUM"
"424365019","Acute infective exacerbation of chronic obstructive airways disease","","285381006","31666","CPRD_AURUM"
"2009451000006113","Chronic obstructive pulmonary disease post discharge review","","2009451000006109","62","CPRD_AURUM"
"19421011","Interstitial emphysema","H581.00","77690003","794","CPRD_AURUM"
"139979010","Fetid chronic bronchitis","H311100","84409004","7","CPRD_AURUM"
"301444018","Simple chronic bronchitis NOS","H310z00","61937009","134","CPRD_AURUM"
"301448015","Mucopurulent chronic bronchitis NOS","H311z00","74417001","111","CPRD_AURUM"
"301455018","Obstructive chronic bronchitis NOS","H312z00","185086009","324","CPRD_AURUM"
"301458016","Other chronic bronchitis NOS","H31yz00","63480004","34","CPRD_AURUM"
"301468014","Chronic bullous emphysema NOS","H320z00","195957006","857","CPRD_AURUM"
"301477019","Emphysema NOS","H32z.00","87433001","13312","CPRD_AURUM"
"301545019","Chronic obstructive airways disease NOS","H3z..00","13645005","415739","CPRD_AURUM"
"1222334016","Other specified chronic obstructive pulmonary disease","H3y..11","13645005","38","CPRD_AURUM"
"1222335015","Chronic obstructive pulmonary disease NOS","H3z..11","13645005","19417","CPRD_AURUM"
"199481000000116","Chronic obstructive pulmonary disease monitoring 3rd letter","9Oi2.00","717521000000104","131327","CPRD_AURUM"
"269761000006112","Obliterative bronchiolitis due to chemical fumes","H464100","196027008","20","CPRD_AURUM"
"553211000006119","Chron obstruct pulmonary dis wth acute exacerbation, unspec","H3y1.00","195951007","102100","CPRD_AURUM"
"555461000006119","Chronic obstruct pulmonary dis with acute lower resp infectn","H3y0.00","196001008","6713","CPRD_AURUM"
"839001000006111","COPD self-management plan given","66YI.00","390891009","703335","CPRD_AURUM"
"845451000006118","COPD follow-up","66YL.11","394702007","37316","CPRD_AURUM"
"967581000006118","Chronic obstructive pulmonary disease monitor phone invite","9Oi4.00","716901000000101","78697","CPRD_AURUM"
"977891000006112","COPD accident and emergency attendance since last visit","66Yd.00","413845009","28454","CPRD_AURUM"
"998281000006115","Multiple COPD emergency hospital admissions","66Yi.00","198901000000105","5823","CPRD_AURUM"
"1704531000006115","COPD patient unsuitable for pulmonary rehab - enh serv admin","9kf0.00","371611000000107","33886","CPRD_AURUM"
