"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"14B3.12","History of chronic obstructive pulmonary disease","14B3.12","","IMRD"
"14OX.00","At risk of COPD exacerbation","14OX.00","","IMRD"
"1J71.00","Suspected chronic obstructive pulmonary disease","1J71.00","","IMRD"
"661M300","COPD self-management plan agreed","661M300","","IMRD"
"661N300","COPD self-management plan review","661N300","","IMRD"
"66YB.00","Chronic obstructive pulmonary disease monitoring","66YB.00","","IMRD"
"66YB000","Chronic obstructive pulmonary disease 3 monthly review","66YB000","","IMRD"
"66YB100","Chronic obstructive pulmonary disease 6 monthly review","66YB100","","IMRD"
"66YB200","Telehealth chronic obstructive pulmonary disease monitoring","66YB200","","IMRD"
"66Yd.00","COPD accident and emergency attendance since last visit","66Yd.00","","IMRD"
"66YD.00","Chronic obstructive pulmonary disease monitoring due","66YD.00","","IMRD"
"66Ye.00","Emergency COPD admission since last appointment","66Ye.00","","IMRD"
"66Yf.00","Number of COPD exacerbations in past year","66Yf.00","","IMRD"
"66Yg.00","Chronic obstructive pulmonary disease disturbs sleep","66Yg.00","","IMRD"
"66Yi.00","Multiple COPD emergency hospital admissions","66Yi.00","","IMRD"
"66YI.00","COPD self-management plan given","66YI.00","","IMRD"
"66YL.00","Chronic obstructive pulmonary disease follow-up","66YL.00","","IMRD"
"66YL.11","COPD follow-up","66YL.11","","IMRD"
"66YM.00","Chronic obstructive pulmonary disease annual review","66YM.00","","IMRD"
"66YS.00","Chronic obstructive pulmonary disease monitoring by nurse","66YS.00","","IMRD"
"66YT.00","Chronic obstructive pulmonary disease monitoring by doctor","66YT.00","","IMRD"
"66Yz200","Shared care chronic obstructive pulmonary disease monitoring","66Yz200","","IMRD"
"679V.00","Health education - chronic obstructive pulmonary disease","679V.00","","IMRD"
"8BMW.00","Issue of chronic obstructive pulmonary disease rescue pack","8BMW.00","","IMRD"
"8CE6.00","Chronic obstructive pulmonary disease leaflet given","8CE6.00","","IMRD"
"8CeD.00","Preferred place of care for next exacerbation of COPD","8CeD.00","","IMRD"
"8CMV.00","Has chronic obstructive pulmonary disease care plan","8CMV.00","","IMRD"
"8CMW500","Chronic obstructive pulmonary disease care pathway","8CMW500","","IMRD"
"8CR1.00","Chronic obstructive pulmonary disease clini management plan","8CR1.00","","IMRD"
"8H2R.00","Admit COPD emergency","8H2R.00","","IMRD"
"8Hkw.00","Referral to COPD community nursing team","8Hkw.00","","IMRD"
"9e03.00","GP OOH service notified of COPD care plan","9e03.00","","IMRD"
"9kf..00","COPD - enhanced services administration","9kf..00","","IMRD"
"9kf0.00","COPD patient unsuitable for pulmonary rehab - enh serv admin","9kf0.00","","IMRD"
"9kf0.11","COPD patient unsuitable for pulmonary rehabilitation","9kf0.11","","IMRD"
"9kf1.00","Refer COPD structured smoking assessment - enhanc serv admin","9kf1.00","","IMRD"
"9kf1.11","Referred for COPD structured smoking assessment","9kf1.11","","IMRD"
"9kf2.00","COPD structured smoking assessment declined - enh serv admin","9kf2.00","","IMRD"
"9kf2.11","COPD structured smoking assessment declined","9kf2.11","","IMRD"
"9NgP.00","On chronic obstructive pulmonary disease supprtv cre pathway","9NgP.00","","IMRD"
"9NgP.11","On COPD (chr obstruc pulmonary disease) supportv cre pathway","9NgP.11","","IMRD"
"9Nk7000","Seen in chronic obstructive pulmonary disease clinic","9Nk7000","","IMRD"
"9Oi..00","Chronic obstructive pulmonary disease monitoring admin","9Oi..00","","IMRD"
"9Oi0.00","Chronic obstructive pulmonary disease monitoring 1st letter","9Oi0.00","","IMRD"
"9Oi1.00","Chronic obstructive pulmonary disease monitoring 2nd letter","9Oi1.00","","IMRD"
"9Oi2.00","Chronic obstructive pulmonary disease monitoring 3rd letter","9Oi2.00","","IMRD"
"9Oi3.00","Chronic obstructive pulmonary disease monitoring verb invite","9Oi3.00","","IMRD"
"9Oi4.00","Chronic obstructive pulmonary disease monitor phone invite","9Oi4.00","","IMRD"
"H3...00","Chronic obstructive pulmonary disease","H3...00","","IMRD"
"H3...11","Chronic obstructive airways disease","H3...11","","IMRD"
"H31..00","Chronic bronchitis","H31..00","","IMRD"
"H310.00","Simple chronic bronchitis","H310.00","","IMRD"
"H310000","Chronic catarrhal bronchitis","H310000","","IMRD"
"H310z00","Simple chronic bronchitis NOS","H310z00","","IMRD"
"H311.00","Mucopurulent chronic bronchitis","H311.00","","IMRD"
"H311000","Purulent chronic bronchitis","H311000","","IMRD"
"H311100","Fetid chronic bronchitis","H311100","","IMRD"
"H311z00","Mucopurulent chronic bronchitis NOS","H311z00","","IMRD"
"H312.00","Obstructive chronic bronchitis","H312.00","","IMRD"
"H312000","Chronic asthmatic bronchitis","H312000","","IMRD"
"H312011","Chronic wheezy bronchitis","H312011","","IMRD"
"H312100","Emphysematous bronchitis","H312100","","IMRD"
"H312200","Acute exacerbation of chronic obstructive airways disease","H312200","","IMRD"
"H312z00","Obstructive chronic bronchitis NOS","H312z00","","IMRD"
"H313.00","Mixed simple and mucopurulent chronic bronchitis","H313.00","","IMRD"
"H31y.00","Other chronic bronchitis","H31y.00","","IMRD"
"H31y100","Chronic tracheobronchitis","H31y100","","IMRD"
"H31yz00","Other chronic bronchitis NOS","H31yz00","","IMRD"
"H31z.00","Chronic bronchitis NOS","H31z.00","","IMRD"
"H32..00","Emphysema","H32..00","","IMRD"
"H320.00","Chronic bullous emphysema","H320.00","","IMRD"
"H320000","Segmental bullous emphysema","H320000","","IMRD"
"H320100","Zonal bullous emphysema","H320100","","IMRD"
"H320200","Giant bullous emphysema","H320200","","IMRD"
"H320300","Bullous emphysema with collapse","H320300","","IMRD"
"H320z00","Chronic bullous emphysema NOS","H320z00","","IMRD"
"H321.00","Panlobular emphysema","H321.00","","IMRD"
"H322.00","Centrilobular emphysema","H322.00","","IMRD"
"H32y.00","Other emphysema","H32y.00","","IMRD"
"H32y000","Acute vesicular emphysema","H32y000","","IMRD"
"H32y100","Atrophic (senile) emphysema","H32y100","","IMRD"
"H32y200","MacLeod's unilateral emphysema","H32y200","","IMRD"
"H32yz00","Other emphysema NOS","H32yz00","","IMRD"
"H32z.00","Emphysema NOS","H32z.00","","IMRD"
"H36..00","Mild chronic obstructive pulmonary disease","H36..00","","IMRD"
"H37..00","Moderate chronic obstructive pulmonary disease","H37..00","","IMRD"
"H38..00","Severe chronic obstructive pulmonary disease","H38..00","","IMRD"
"H39..00","Very severe chronic obstructive pulmonary disease","H39..00","","IMRD"
"H3A..00","End stage chronic obstructive airways disease","H3A..00","","IMRD"
"H3B..00","Asthma-chronic obstructive pulmonary disease overlap syndrom","H3B..00","","IMRD"
"H3y..00","Other specified chronic obstructive airways disease","H3y..00","","IMRD"
"H3y..11","Other specified chronic obstructive pulmonary disease","H3y..11","","IMRD"
"H3y0.00","Chronic obstruct pulmonary dis with acute lower resp infectn","H3y0.00","","IMRD"
"H3y1.00","Chron obstruct pulmonary dis wth acute exacerbation, unspec","H3y1.00","","IMRD"
"H3z..00","Chronic obstructive airways disease NOS","H3z..00","","IMRD"
"H3z..11","Chronic obstructive pulmonary disease NOS","H3z..11","","IMRD"
"H464000","Chronic emphysema due to chemical fumes","H464000","","IMRD"
"H464100","Obliterative bronchiolitis due to chemical fumes","H464100","","IMRD"
"H581.00","Interstitial emphysema","H581.00","","IMRD"
"H583200","Eosinophilic bronchitis","H583200","","IMRD"
"Hyu3000","[X]Other emphysema","Hyu3000","","IMRD"
"Hyu3100","[X]Other specified chronic obstructive pulmonary disease","Hyu3100","","IMRD"
