"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"1515","Coeliac disease","J690.00",,"76952","CPRD_GOLD"
"44310","Coeliac disease NOS","J690z00",,"1161","CPRD_GOLD"
"62397","Congenital coeliac disease","J690000",,"39","CPRD_GOLD"
"63195","Acquired coeliac disease","J690100",,"141","CPRD_GOLD"
"68680","Coeliac rickets","J690.11",,"3","CPRD_GOLD"
"98297","Coeliac disease autoantibody profile positive","68W4.00",,"675","CPRD_GOLD"
"102315","Coeliac disease monitoring","6648.00",,"2656","CPRD_GOLD"
"102617","Coeliac disease annual review","6648000",,"268","CPRD_GOLD"
"103379","Coeliac disease annual review declined","8IAp.00",,"21","CPRD_GOLD"
"106282","Coeliac disease monitoring invitation","9mB..00",,"236","CPRD_GOLD"
"106326","Coeliac disease monitoring invitation first letter","9mB1.00",,"265","CPRD_GOLD"
"113254","Coeliac disease monitoring invitation second letter","9mB2.00",,"34","CPRD_GOLD"
