"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"42P2.11","Auto-immune thrombocytopenia","42P2.11","","IMRD"
"D313.00","Primary thrombocytopenia","D313.00","","IMRD"
"D313.12","Idiopathic thrombocytopenic purpura","D313.12","","IMRD"
"D313.13","Idiopathic purpura","D313.13","","IMRD"
"D313.15","Thrombocytopenic purpura","D313.15","","IMRD"
"D313000","Idiopathic thrombocytopenic purpura","D313000","","IMRD"
"D313011","Idiopathic purpura","D313011","","IMRD"
"D313012","ITP - idiopathic thrombocytopenic purpura","D313012","","IMRD"
"D313300","[X]Essential thrombocytopenia NOS","D313300","","IMRD"
"D313y00","Other specified primary thrombocytopenia","D313y00","","IMRD"
"D313z00","Primary thrombocytopenia NOS","D313z00","","IMRD"
"D313z11","Essential thrombocytopenia NOS","D313z11","","IMRD"
"Dyu3200","[X]Other primary thrombocytopenia","Dyu3200","","IMRD"
