"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"35727012","Myxoedema coma","C04z100","21263006","66","CPRD_AURUM"
"40998019","Complete thyroidectomy","7110099","24443003","526","CPRD_AURUM"
"68268011","Hypothyroidism","C04..13","40930008","3011407","CPRD_AURUM"
"292395017","Irradiation hypothyroidism","C041000","190277005","17655","CPRD_AURUM"
"292401017","Hypothyroidism resulting from para-aminosalicylic acid","C043000","190282003","20","CPRD_AURUM"
"292402012","Hypothyroidism resulting from phenylbutazone","C043100","190283008","1","CPRD_AURUM"
"292403019","Hypothyroidism resulting from resorcinol","C043200","190284002","4","CPRD_AURUM"
"292417011","Premature puberty due to hypothyroidism","C04z000","190291004","38","CPRD_AURUM"
"297588017","Myasthenic syndrome due to hypothyroidism","F381400","193212008","19","CPRD_AURUM"
"316625012","Neonatal jaundice with congenital hypothyroidism","Q433700","206457007","43","CPRD_AURUM"
"355957018","Congenital hypothyroidism without goitre","C03y100","237515009","84","CPRD_AURUM"
"355964016","Autoimmune myxoedema","C046.00","237519003","10657","CPRD_AURUM"
"356012016","Acquired atrophy of thyroid","C045.00","237558008","734","CPRD_AURUM"
"415432015","Congenital hypothyroidism with diffuse goitre","C03y000","278503003","59","CPRD_AURUM"
"493538010","Myxoedema","C04..11","43153006","113651","CPRD_AURUM"
"2533420013","Hypothyroidism monitoring third letter","9Oj2.00","414442008","12222","CPRD_AURUM"
"2533422017","Hypothyroidism monitoring first letter","9Oj0.00","414439002","213513","CPRD_AURUM"
"2548835019","Hypothyroidism monitoring verbal invite","9Oj3.00","416326003","5071","CPRD_AURUM"
"225971000000116","Hypothyroidism monitoring administration","9Oj..00","713741000000106","20149","CPRD_AURUM"
"406721000000115","Hypothyroidism monitoring telephone invitation","9Oj4.00","248341000000100","5362","CPRD_AURUM"
"637341000000118","Hypothyroidism annual review","66BB.00","341861000000109","32483","CPRD_AURUM"
"858351000006117","Total substernal thyroidectomy","7111099","52826006","15","CPRD_AURUM"
"881381000006114","Hypothyroidism-congen.+ acqui.","C04..99","111566002","13150","CPRD_AURUM"
"939981000006114","Hypothyroidism medication review","","939981000006105","5906","CPRD_AURUM"
"940091000006115","Hypothyroidism monitoring administration","","940091000006104","2","CPRD_AURUM"
"940101000006114","Hypothyroidism monitoring invite 1","","940101000006105","10016","CPRD_AURUM"
"988831000006119","Acquired hypothyroidism NOS","C04..97","111566002","33","CPRD_AURUM"
"1823931000006116","Hypothyroidism confirmed","","1823931000006100","19","CPRD_AURUM"
"1874471000006114","Newborn blood spot outcome status (congenital hypothyroidism)","","1874471000006105","13","CPRD_AURUM"
"329968011","Cretinism","C03z.12","217710005","82","CPRD_AURUM"
"292376012","Other specified congenital hypothyroidism","C03y.00","190268003","80","CPRD_AURUM"
"292394018","Other postablative hypothyroidism","C041.00","237527007","2087","CPRD_AURUM"
"292396016","Postablative hypothyroidism NOS","C041z00","237527007","2590","CPRD_AURUM"
"292404013","Iatrogenic hypothyroidism NOS","C043z00","88273006","6909","CPRD_AURUM"
"292408011","Other acquired hypothyroidism","C04y.00","111566002","523319","CPRD_AURUM"
"398783013","Congenital hypothyroidism NOS","C03z.00","190268003","1793","CPRD_AURUM"
"2536050019","Postsurgical hypothyroidism","C040.00","27059002","91874","CPRD_AURUM"
"101171000006116","Thyroid deficiency","C04..12","40930008","71844","CPRD_AURUM"
"208391000006113","Pretibial myxoedema - hypothyroid","C04z.11","40930008","714","CPRD_AURUM"
"211321000006115","Postinfectious hypothyroidism","C044.00","237528002","131","CPRD_AURUM"
"542301000006117","Cerebellar ataxia due to myxoedema","F144100","192876003","7","CPRD_AURUM"
"542671000006117","Cerebral degeneration due to myxoedema","F11x500","192816007","16","CPRD_AURUM"
"588661000006115","Congenital thyroid insufficiency","C03z.11","190268003","56","CPRD_AURUM"
"682701000006117","Myopathy due to myxoedema","F395300","87844004","58","CPRD_AURUM"
"600791000006112","Cretinism","C03..11","217710005","188","CPRD_AURUM"
"2474336017","Hypothyroidism clinical management plan","8CR5.00","736287007","2679","CPRD_AURUM"
"5108961000006115","Endemic cretinism - neurological type","","237566004","0","CPRD_AURUM"
"5108491000006117","Post-infectious hypothyroidism","","237528002","6","CPRD_AURUM"
"2933321000006112","Postoperative hypothyroidism","","27059002","142","CPRD_AURUM"
"5108941000006119","Endemic cretinism - mixed type","","237565000","0","CPRD_AURUM"
"3720391000006119","Endemic cretinism - hypothyroid","","75065003","0","CPRD_AURUM"
"5108301000006115","Congenital hypothyroidism without goiter","","237515009","0","CPRD_AURUM"
"4012861000006111","Aplasia of thyroid with myxoedema","","92978002","0","CPRD_AURUM"
"4768951000006118","Myxoedema encephalopathy","","192816007","0","CPRD_AURUM"
"4904411000006111","Infantile hypothyroidism","","217710005","0","CPRD_AURUM"
"4197341000006114","Primary hypothyroidism","","111566002","6","CPRD_AURUM"
"398784019","Hypothyroidism NOS","C04z.00","40930008","452085","CPRD_AURUM"
"3927661000006113","Myxoedema myopathy","","87844004","2","CPRD_AURUM"
"5108831000006119","Acquired thyroid atrophy","","237558008","0","CPRD_AURUM"
"3644031000006116","Hypothyroidism with sensorineural deafness","","70348004","0","CPRD_AURUM"
"12729831000006113","Other acquired hypothyroidism","","654491000000108","0","CPRD_AURUM"
"428591000006112","[X]Systemic atrophy affecting the CNS in myxoedema","Fyu1500","23853001","2","CPRD_AURUM"
"881391000006112","Acquired hypothyroidism NOS","C04y.99","654491000000108","73528","CPRD_AURUM"
"1877411000006112","Hypothyroidism clinical management plan no longer in place","","1877411000006108","4","CPRD_AURUM"
"292397013","Iodine hypothyroidism","C042.00","190279008","12164","CPRD_AURUM"
"216181000006112","Post ablative hypothyroidism","C040.11","237527007","5217","CPRD_AURUM"
"413721000006119","[X]Other sp cified hypothyroidism","Cyu1100","40930008","485","CPRD_AURUM"
"2933351000006115","Hypothyroidism after surgery","","27059002","0","CPRD_AURUM"
"2696261000006111","Complete parathyroidectomy","","12330002","2","CPRD_AURUM"
"4769091000006117","Myxoedema cerebellar degeneration","","192876003","0","CPRD_AURUM"
"4904391000006111","Congenital hypothyroidism not due to iodine deficiency","","217710005","0","CPRD_AURUM"
"12704331000006114","Endemic cretinism","","75065003","0","CPRD_AURUM"
"292400016","Other iatrogenic hypothyroidism","C043.00","88273006","3129","CPRD_AURUM"
"940121000006116","Hypothyroidism monitoring invite 3","","940121000006100","542","CPRD_AURUM"
"940111000006112","Hypothyroidism monitoring invite 2","","940111000006108","1607","CPRD_AURUM"
"178809013","Acquired hypothyroidism","C04..00","111566002","2382747","CPRD_AURUM"
"251589012","H/O: hypothyroidism","1432.00","161443002","80778","CPRD_AURUM"
"5108381000006112","Hypothyroidism with positive thyroid antibodies","","237519003","10","CPRD_AURUM"
"2933341000006117","Postsurgical hypothyroidism","","27059002","160","CPRD_AURUM"
"3843711000006117","Hypothyrotropic hypothyroidism","","82598004","0","CPRD_AURUM"
"5614081000006117","Congenital hypothyroidism with diffuse goiter","","278503003","0","CPRD_AURUM"
"3862381000006114","Primary hypothyroidism AND adrenocortical insufficiency","","83728000","0","CPRD_AURUM"
"3862341000006115","Diabetes mellitus, Addison's disease and myxoedema","","83728000","0","CPRD_AURUM"
"2533534011","Hypothyroidism monitoring second letter","9Oj1.00","414441001","35379","CPRD_AURUM"
"415431010","Goitrous cretin","C031.00","278503003","11","CPRD_AURUM"
"292373016","Congenital hypothyroidism","C03..00","190268003","55363","CPRD_AURUM"
"292448015","Thyroid atrophy","C06y100","190309006","47","CPRD_AURUM"
"40996015","Total thyroidectomy","7110000","24443003","66965","CPRD_AURUM"
"101581000006112","Thyroid insufficiency","C04z.12","40930008","1164","CPRD_AURUM"
"4539531000006117","History of hypothyroidism","","161443002","0","CPRD_AURUM"
"5108811000006113","Atrophy of thyroid - acquired","","237558008","4","CPRD_AURUM"
"5108351000006116","Autoimmune hypothyroidism","","237519003","852","CPRD_AURUM"
