"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"593","Crohn's disease","J40..11","","CPRD_GOLD"
"6538","Crohn's colitis","J401z11","","CPRD_GOLD"
"9359","Crohn's disease of the small bowel NOS","J400z00","","CPRD_GOLD"
"11286","Regional enteritis - Crohn's disease","J40..00","","CPRD_GOLD"
"12575","Juvenile arthritis in Crohn's disease","N045300","","CPRD_GOLD"
"20480","Arthropathy in Crohn's disease","N031100","","CPRD_GOLD"
"20688","Crohn's disease of the large bowel NOS","J401z00","","CPRD_GOLD"
"28476","Crohn's disease of the terminal ileum","J400200","","CPRD_GOLD"
"29616","Orofacial Crohn's disease","J08z900","","CPRD_GOLD"
"36913","Exacerbation of Crohn's disease of small intestine","J400500","","CPRD_GOLD"
"39037","Exacerbation of Crohn's disease of large intestine","J401200","","CPRD_GOLD"
"39278","Crohn's disease of the ileum NOS","J400400","","CPRD_GOLD"
"59994","Crohn's disease NOS","J40z.11","","CPRD_GOLD"
"66238","Crohn's disease of the ileum unspecified","J400300","","CPRD_GOLD"
"69959","[X]Other Crohn's disease","Jyu4000","","CPRD_GOLD"
