"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"66At011","Type 1 diabetic dietary review","66At011","","IMRD"
"C100011","Insulin dependent diabetes mellitus","C100011","","IMRD"
"C108.00","Insulin dependent diabetes mellitus","C108.00","","IMRD"
"C108.11","IDDM-Insulin dependent diabetes mellitus","C108.11","","IMRD"
"C108.12","Type 1 diabetes mellitus","C108.12","","IMRD"
"C108.13","Type I diabetes mellitus","C108.13","","IMRD"
"C108011","Type I diabetes mellitus with renal complications","C108011","","IMRD"
"C108012","Type 1 diabetes mellitus with renal complications","C108012","","IMRD"
"C108111","Type I diabetes mellitus with ophthalmic complications","C108111","","IMRD"
"C108112","Type 1 diabetes mellitus with ophthalmic complications","C108112","","IMRD"
"C108211","Type I diabetes mellitus with neurological complications","C108211","","IMRD"
"C108212","Type 1 diabetes mellitus with neurological complications","C108212","","IMRD"
"C108300","Insulin dependent diabetes mellitus with multiple complicatn","C108300","","IMRD"
"C108311","Type I diabetes mellitus with multiple complications","C108311","","IMRD"
"C108312","Type 1 diabetes mellitus with multiple complications","C108312","","IMRD"
"C108400","Unstable insulin dependent diabetes mellitus","C108400","","IMRD"
"C108411","Unstable type I diabetes mellitus","C108411","","IMRD"
"C108412","Unstable type 1 diabetes mellitus","C108412","","IMRD"
"C108500","Insulin dependent diabetes mellitus with ulcer","C108500","","IMRD"
"C108511","Type I diabetes mellitus with ulcer","C108511","","IMRD"
"C108512","Type 1 diabetes mellitus with ulcer","C108512","","IMRD"
"C108600","Insulin dependent diabetes mellitus with gangrene","C108600","","IMRD"
"C108611","Type I diabetes mellitus with gangrene","C108611","","IMRD"
"C108612","Type 1 diabetes mellitus with gangrene","C108612","","IMRD"
"C108700","Insulin dependent diabetes mellitus with retinopathy","C108700","","IMRD"
"C108711","Type I diabetes mellitus with retinopathy","C108711","","IMRD"
"C108712","Type 1 diabetes mellitus with retinopathy","C108712","","IMRD"
"C108800","Insulin dependent diabetes mellitus - poor control","C108800","","IMRD"
"C108811","Type I diabetes mellitus - poor control","C108811","","IMRD"
"C108812","Type 1 diabetes mellitus - poor control","C108812","","IMRD"
"C108900","Insulin dependent diabetes maturity onset","C108900","","IMRD"
"C108911","Type I diabetes mellitus maturity onset","C108911","","IMRD"
"C108912","Type 1 diabetes mellitus maturity onset","C108912","","IMRD"
"C108A11","Type I diabetes mellitus without complication","C108A11","","IMRD"
"C108A12","Type 1 diabetes mellitus without complication","C108A12","","IMRD"
"C108B00","Insulin dependent diabetes mellitus with mononeuropathy","C108B00","","IMRD"
"C108B11","Type I diabetes mellitus with mononeuropathy","C108B11","","IMRD"
"C108B12","Type 1 diabetes mellitus with mononeuropathy","C108B12","","IMRD"
"C108C00","Insulin dependent diabetes mellitus with polyneuropathy","C108C00","","IMRD"
"C108C11","Type I diabetes mellitus with polyneuropathy","C108C11","","IMRD"
"C108C12","Type 1 diabetes mellitus with polyneuropathy","C108C12","","IMRD"
"C108D00","Insulin dependent diabetes mellitus with nephropathy","C108D00","","IMRD"
"C108D11","Type I diabetes mellitus with nephropathy","C108D11","","IMRD"
"C108D12","Type 1 diabetes mellitus with nephropathy","C108D12","","IMRD"
"C108E00","Insulin dependent diabetes mellitus with hypoglycaemic coma","C108E00","","IMRD"
"C108E11","Type I diabetes mellitus with hypoglycaemic coma","C108E11","","IMRD"
"C108E12","Type 1 diabetes mellitus with hypoglycaemic coma","C108E12","","IMRD"
"C108F00","Insulin dependent diabetes mellitus with diabetic cataract","C108F00","","IMRD"
"C108F11","Type I diabetes mellitus with diabetic cataract","C108F11","","IMRD"
"C108F12","Type 1 diabetes mellitus with diabetic cataract","C108F12","","IMRD"
"C108G00","Insulin dependent diab mell with peripheral angiopathy","C108G00","","IMRD"
"C108G11","Type I diabetes mellitus with peripheral angiopathy","C108G11","","IMRD"
"C108G12","Type 1 diabetes mellitus with peripheral angiopathy","C108G12","","IMRD"
"C108H00","Insulin dependent diabetes mellitus with arthropathy","C108H00","","IMRD"
"C108H11","Type I diabetes mellitus with arthropathy","C108H11","","IMRD"
"C108H12","Type 1 diabetes mellitus with arthropathy","C108H12","","IMRD"
"C108J00","Insulin dependent diab mell with neuropathic arthropathy","C108J00","","IMRD"
"C108J11","Type I diabetes mellitus with neuropathic arthropathy","C108J11","","IMRD"
"C108J12","Type 1 diabetes mellitus with neuropathic arthropathy","C108J12","","IMRD"
"C10E.00","Type 1 diabetes mellitus","C10E.00","","IMRD"
"C10E.11","Type I diabetes mellitus","C10E.11","","IMRD"
"C10E.12","Insulin dependent diabetes mellitus","C10E.12","","IMRD"
"C10E000","Type 1 diabetes mellitus with renal complications","C10E000","","IMRD"
"C10E011","Type I diabetes mellitus with renal complications","C10E011","","IMRD"
"C10E100","Type 1 diabetes mellitus with ophthalmic complications","C10E100","","IMRD"
"C10E111","Type I diabetes mellitus with ophthalmic complications","C10E111","","IMRD"
"C10E200","Type 1 diabetes mellitus with neurological complications","C10E200","","IMRD"
"C10E211","Type I diabetes mellitus with neurological complications","C10E211","","IMRD"
"C10E300","Type 1 diabetes mellitus with multiple complications","C10E300","","IMRD"
"C10E311","Type I diabetes mellitus with multiple complications","C10E311","","IMRD"
"C10E312","Insulin dependent diabetes mellitus with multiple complicat","C10E312","","IMRD"
"C10E400","Unstable type 1 diabetes mellitus","C10E400","","IMRD"
"C10E411","Unstable type I diabetes mellitus","C10E411","","IMRD"
"C10E412","Unstable insulin dependent diabetes mellitus","C10E412","","IMRD"
