"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"1786","Subarachnoid haemorrhage","G60..00",,"40445","CPRD_GOLD"
"3535","Intracerebral haemorrhage NOS","G61z.00",,"2443","CPRD_GOLD"
"5051","Intracerebral haemorrhage","G61..00",,"22211","CPRD_GOLD"
"6960","CVA - cerebrovascular accid due to intracerebral haemorrhage","G61..11",,"14815","CPRD_GOLD"
"7017","Evacuation of intracerebral haematoma NEC","7004300",,"452","CPRD_GOLD"
"7912","Pontine haemorrhage","G614.00",,"525","CPRD_GOLD"
"9696","Subarachnoid haemorrhage from posterior communicating artery","G604.00",,"103","CPRD_GOLD"
"13564","Cerebellar haemorrhage","G613.00",,"2191","CPRD_GOLD"
"17326","Subarachnoid haemorrh from intracranial artery, unspecif","G60X.00",,"367","CPRD_GOLD"
"18604","Stroke due to intracerebral haemorrhage","G61..12",,"2904","CPRD_GOLD"
"19201","Right sided intracerebral haemorrhage, unspecified","G61X100",,"299","CPRD_GOLD"
"19412","Subarachnoid haemorrhage from middle cerebral artery","G602.00",,"452","CPRD_GOLD"
"23580","Subarachnoid haemorrhage NOS","G60z.00",,"1693","CPRD_GOLD"
"28314","Left sided intracerebral haemorrhage, unspecified","G61X000",,"321","CPRD_GOLD"
"29939","Ruptured berry aneurysm","G600.00",,"483","CPRD_GOLD"
"30045","External capsule haemorrhage","G616.00",,"56","CPRD_GOLD"
"30202","Intracerebral haemorrhage, intraventricular","G617.00",,"1062","CPRD_GOLD"
"31060","Intracerebral haemorrhage in hemisphere, unspecified","G61X.00",,"186","CPRD_GOLD"
"31500","Evacuation of haematoma from temporal lobe of brain","7004100",,"169","CPRD_GOLD"
"31595","Cortical haemorrhage","G610.00",,"175","CPRD_GOLD"
"36559","Intracerebral haemorrhage in fetus or newborn","Q200011",,"36","CPRD_GOLD"
"40338","Internal capsule haemorrhage","G611.00",,"337","CPRD_GOLD"
"41910","Subarachnoid haemorrhage from basilar artery","G605.00",,"89","CPRD_GOLD"
"42331","Subarachnoid haemorrhage from anterior communicating artery","G603.00",,"222","CPRD_GOLD"
"43682","Evacuation of haematoma from cerebellum","7004200",,"78","CPRD_GOLD"
"44740","Sequelae of subarachnoid haemorrhage","G680.00",,"47","CPRD_GOLD"
"46179","Aspiration of haematoma of brain tissue","7008200",,"57","CPRD_GOLD"
"46316","Basal nucleus haemorrhage","G612.00",,"183","CPRD_GOLD"
"48149","Sequelae of intracerebral haemorrhage","G681.00",,"46","CPRD_GOLD"
"53810","[X]Other intracerebral haemorrhage","Gyu6200",,"54","CPRD_GOLD"
"56007","Subarachnoid haemorrhage from carotid siphon and bifurcation","G601.00",,"13","CPRD_GOLD"
"57315","Intracerebral haemorrhage, multiple localized","G618.00",,"44","CPRD_GOLD"
"60692","Subarachnoid haemorrhage from vertebral artery","G606.00",,"13","CPRD_GOLD"
"62342","Bulbar haemorrhage","G615.00",,"24","CPRD_GOLD"
"65745","[X]Other subarachnoid haemorrhage","Gyu6100",,"14","CPRD_GOLD"
"96630","[X]Intracerebral haemorrhage in hemisphere, unspecified","Gyu6F00",,"29","CPRD_GOLD"
"107440","Lobar cerebral haemorrhage","G619.00",,"204","CPRD_GOLD"
"108630","[X]Subarachnoid haemorrh from intracranial artery, unspecif","Gyu6E00",,"3","CPRD_GOLD"
"108668","[X]Subarachnoid haemorrhage from other intracranial arteries","Gyu6000",,"3","CPRD_GOLD"
