"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"14E1.00","H/O: prostatism","14E1.00","","IMRD"
"1AA..00","Prostatism","1AA..00","","IMRD"
"7B39511","TURP using an electrotome","7B39511","","IMRD"
"K20..00","Benign prostatic hypertrophy","K20..00","","IMRD"
"K20..14","Enlarged prostate - benign","K20..14","","IMRD"
"K20..15","BPH - benign prostatic hypertrophy","K20..15","","IMRD"
"K20..16","Prostatism","K20..16","","IMRD"
"K200.00","Prostatic hyperplasia unspecified","K200.00","","IMRD"
"K201.00","Prostatic hyperplasia of the lateral lobe","K201.00","","IMRD"
"K202.00","Prostatic hyperplasia of the medial lobe","K202.00","","IMRD"
"K20z.00","Prostatic hyperplasia NOS","K20z.00","","IMRD"
