"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"929","Prostatic hyperplasia unspecified","K200.00",,"19783","CPRD_GOLD"
"2627","Prostatism","K20..16",,"163578","CPRD_GOLD"
"3045","Benign prostatic hypertrophy","K20..00",,"69511","CPRD_GOLD"
"5906","Prostatism","1AA..00",,"185229","CPRD_GOLD"
"7555","BPH - benign prostatic hypertrophy","K20..15",,"100533","CPRD_GOLD"
"7702","Enlarged prostate - benign","K20..14",,"7072","CPRD_GOLD"
"16035","Prostatic hyperplasia NOS","K20z.00",,"3505","CPRD_GOLD"
"16100","H/O: prostatism","14E1.00",,"5075","CPRD_GOLD"
"17355","TURP using an electrotome","7B39511",,"2476","CPRD_GOLD"
"35676","Prostatic hyperplasia of the medial lobe","K202.00",,"46","CPRD_GOLD"
"64296","Prostatic hyperplasia of the lateral lobe","K201.00",,"34","CPRD_GOLD"
