"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"F396600","Myopathy due to scleroderma","F396600",,"22","IMRD"
"H572.00","Lung disease with systemic sclerosis","H572.00",,"6","IMRD"
"K0H..00","Acute scleroderma renal crisis","K0H..00",,"2","IMRD"
"K0J0.00","Renal involvement in scleroderma","K0J0.00",,"3","IMRD"
"M210.00","Circumscribed scleroderma","M210.00",,"63","IMRD"
"M210.11","Addison's keloid","M210.11",,"23","IMRD"
"M210000","Unspecified circumscribed scleroderma","M210000",,"3","IMRD"
"M210400","Linear scleroderma","M210400",,"105","IMRD"
"M210z00","Circumscribed scleroderma NOS","M210z00",,"5","IMRD"
"N001.00","Scleroderma","N001.00",,"7017","IMRD"
"N001.11","Acrosclerosis","N001.11",,"5","IMRD"
"N001.12","Systemic sclerosis","N001.12",,"2067","IMRD"
"N001000","Progressive systemic sclerosis","N001000",,"43","IMRD"
"N001100","CREST syndrome","N001100",,"1450","IMRD"
"N001200","Systemic sclerosis induced by drugs and chemicals","N001200",,"3","IMRD"
"Nyu4500","[X]Other forms of systemic sclerosis","Nyu4500",,"26","IMRD"
"Q471100","Scleroderma in newborn","Q471100",,"1","IMRD"
